GeoFIPS,GeoName,burdens_energy
6083,"Santa Barbara, CA",1.1056429693875487
6085,"Santa Clara, CA",0.7653649602847256
6087,"Santa Cruz, CA",1.2625327600178127
6089,"Shasta, CA",3.253007611097471
6091,"Sierra, CA",5.0
6093,"Siskiyou, CA",3.346944878991442
6095,"Solano, CA",1.671643197451673
6097,"Sonoma, CA",1.538409514738721
6099,"Stanislaus, CA",2.600840583658877
6101,"Sutter, CA",2.5803098565170797
6103,"Tehama, CA",3.7468394041807485
6105,"Trinity, CA",4.427322834645669
6107,"Tulare, CA",3.0012746143641236
6109,"Tuolumne, CA",3.719691089723688
6111,"Ventura, CA",1.043541542475019
6113,"Yolo, CA",1.5938431668445654
6115,"Yuba, CA",3.0529596647459405
8001,"Adams, CO*",1.0729030287160688
8003,"Alamosa, CO",2.8493201713540697
8005,"Arapahoe, CO",1.028355777584709
8007,"Archuleta, CO",3.8290952991775447
8009,"Baca, CO",5.933445661331087
8011,"Bent, CO",5.0
8013,"Boulder, CO*",0.944423428730892
8015,"Chaffee, CO",3.4559492764738966
8017,"Cheyenne, CO",6.0
8019,"Clear Creek, CO",2.0893101632438125
8021,"Conejos, CO",5.0
8023,"Costilla, CO",7.899332443257677
8025,"Crowley, CO",5.0
8027,"Custer, CO",6.0
8029,"Delta, CO",3.470112874202519
8031,"Denver, CO",0.8392504847103643
8033,"Dolores, CO",7.0
8035,"Douglas, CO",0.8836749087164959
8037,"Eagle, CO",1.4708765384685722
8039,"Elbert, CO",2.724190224365206
8041,"El Paso, CO",1.9318918296396002
8043,"Fremont, CO",3.200484363483205
8045,"Garfield, CO",1.4278384556769113
8047,"Gilpin, CO",2.0
8049,"Grand, CO",3.77573024897079
8051,"Gunnison, CO",3.229675038685871
8053,"Hinsdale, CO",6.0
8055,"Huerfano, CO",5.5265758347057945
8057,"Jackson, CO",5.0
8059,"Jefferson, CO*",1.0141990270100611
8061,"Kiowa, CO",6.0
8063,"Kit Carson, CO",5.497112931381764
8065,"Lake, CO",2.813572442265514
8067,"La Plata, CO",2.610083247927792
8069,"Larimer, CO",1.358605047768761
8071,"Las Animas, CO",5.170685546053554
8073,"Lincoln, CO",5.715129811996419
8075,"Logan, CO",2.8663092046470062
8077,"Mesa, CO",1.8815220410268618
8079,"Mineral, CO",6.0
8081,"Moffat, CO",2.787460958330159
8083,"Montezuma, CO",4.007798394222274
8085,"Montrose, CO",3.07710022549537
8087,"Morgan, CO",3.6460707648069572
8089,"Otero, CO",3.5696860299748385
8091,"Ouray, CO",4.0
8093,"Park, CO",3.9325572284099177
8095,"Phillips, CO",3.867132867132867
8097,"Pitkin, CO",1.8300792145487002
8099,"Prowers, CO",4.3149226418233235
8101,"Pueblo, CO",2.410840481528414
8103,"Rio Blanco, CO",2.5789473684210527
8105,"Rio Grande, CO",3.941795665634675
8107,"Routt, CO",2.670429164007658
8109,"Saguache, CO",6.021844660194175
8111,"San Juan, CO",6.0
8113,"San Miguel, CO",3.2658715368368743
8115,"Sedgwick, CO",5.0
8117,"Summit, CO",3.2814773728343503
8119,"Teller, CO",3.4414858913717175
8121,"Washington, CO",4.419679539852095
8123,"Weld, CO*",1.5031977876193807
8125,"Yuma, CO",4.442067379786065
10001,"Kent, DE",2.8516856348932365
10003,"New Castle, DE",2.123436390279863
10005,"Sussex, DE",3.4748600613234455
11001,"District of Columbia, DC",1.5892740732997368
12001,"Alachua, FL",3.1658887218724923
12003,"Baker, FL",2.28999326503846
12005,"Bay, FL",3.0560548086582746
12007,"Bradford, FL",3.211882710400117
12009,"Brevard, FL",2.017834116415346
12011,"Broward, FL",1.9563540744624794
12013,"Calhoun, FL",4.0
12015,"Charlotte, FL",2.3460487002048964
12017,"Citrus, FL",3.4778017345300993
12019,"Clay, FL",2.1127031054137793
12021,"Collier, FL",1.6593835559276677
12023,"Columbia, FL",2.9233792590898697
12027,"DeSoto, FL",3.5167601550009486
12029,"Dixie, FL",4.0
12031,"Duval, FL",2.245703311094163
12033,"Escambia, FL",3.2616534445964955
12035,"Flagler, FL",2.193358894727735
12037,"Franklin, FL",6.1750063500127
12039,"Gadsden, FL",3.233365981064316
12041,"Gilchrist, FL",2.54152509329917
12043,"Glades, FL",3.91454572358686
12045,"Gulf, FL",5.512455059065228
12047,"Hamilton, FL",5.0973055982130395
12049,"Hardee, FL",4.486970624009436
12051,"Hendry, FL",3.1762005302955907
12053,"Hernando, FL",2.986141600425091
12055,"Highlands, FL",3.6236184840309806
12057,"Hillsborough, FL",2.1787266624387076
12059,"Holmes, FL",4.0
12061,"Indian River, FL",2.364766314477008
12063,"Jackson, FL",4.027656689957243
12065,"Jefferson, FL",3.7007273497634348
12067,"Lafayette, FL",4.105939562348038
12069,"Lake, FL",2.686133687226593
12071,"Lee, FL",2.3130115476196935
12073,"Leon, FL",2.5417553920431786
12075,"Levy, FL",3.914140039106007
12077,"Liberty, FL",5.472738166566806
12079,"Madison, FL",4.515926327193933
12081,"Manatee, FL",2.0167797549796598
12083,"Marion, FL",3.138518807669026
12085,"Martin, FL",1.8026404300128878
12086,"Miami-Dade, FL",2.5400230336104275
12087,"Monroe, FL",1.5416897543470804
12089,"Nassau, FL",1.7398854364725986
12091,"Okaloosa, FL",2.267613374289724
12093,"Okeechobee, FL",3.5827095080692204
12095,"Orange, FL",2.656850251825158
12097,"Osceola, FL",3.3988123481695105
12099,"Palm Beach, FL",1.8700653553655264
12101,"Pasco, FL",2.768258603665255
12103,"Pinellas, FL",2.46875084226043
12105,"Polk, FL",3.1581494510490837
12107,"Putnam, FL",3.488983235952602
12109,"St. Johns, FL",1.4496963306276924
12111,"St. Lucie, FL",2.640197860979655
12113,"Santa Rosa, FL",2.394872821950731
12115,"Sarasota, FL",1.75548992123882
12117,"Seminole, FL",2.090339877157013
12119,"Sumter, FL",2.4479216031412903
12121,"Suwannee, FL",3.567815465649548
12123,"Taylor, FL",6.236396890717878
12125,"Union, FL",3.4996405933477095
12127,"Volusia, FL",2.6085664703897766
12129,"Wakulla, FL",3.4266266514031125
12131,"Walton, FL",3.3175265887316514
12133,"Washington, FL",3.919035696979486
13001,"Appling, GA",4.628741865509761
13003,"Atkinson, GA",4.394950843548974
13005,"Bacon, GA",4.360682081956968
13007,"Baker, GA",5.2701149425287355
13009,"Baldwin, GA",4.7685265234643435
13011,"Banks, GA",4.242195852041907
13013,"Barrow, GA",2.9085085642668154
13015,"Bartow, GA",3.086581076830698
13017,"Ben Hill, GA",5.274760758527564
13019,"Berrien, GA",4.344924812030075
13021,"Bibb, GA",4.909392950391645
13023,"Bleckley, GA",4.220582493948622
13025,"Brantley, GA",4.414693964597995
13027,"Brooks, GA",4.027902501603592
13029,"Bryan, GA",2.4982327388500662
13031,"Bulloch, GA",3.1646741986337363
13033,"Burke, GA",4.317939609236235
13035,"Butts, GA",3.9733499377334995
13037,"Calhoun, GA",5.507148468185389
13039,"Camden, GA",2.5642764554488924
13043,"Candler, GA",4.0
13045,"Carroll, GA",3.2698855636056425
13047,"Catoosa, GA",2.9651724137931033
13049,"Charlton, GA",3.5012269938650307
13051,"Chatham, GA",2.8800537962398094
13053,"Chattahoochee, GA",3.191285757915097
13055,"Chattooga, GA",5.050499758181525
13057,"Cherokee, GA",2.239524877280165
13059,"Clarke, GA",3.936762934313974
13061,"Clay, GA",5.0
13063,"Clayton, GA",3.802721328358104
13065,"Clinch, GA",4.87645827101406
13067,"Cobb, GA",1.9717245859391015
13069,"Coffee, GA",3.603774900629925
13071,"Colquitt, GA",3.3754341995339225
13073,"Columbia, GA",2.533612023489599
13075,"Cook, GA",3.822495197065844
13077,"Coweta, GA",2.3964679603518078
13079,"Crawford, GA",4.52129817444219
13081,"Crisp, GA",4.736582573856381
13083,"Dade, GA",3.7456936469716613
13085,"Dawson, GA",3.0
13087,"Decatur, GA",3.638557829248182
13089,"DeKalb, GA",2.5973820847215103
13091,"Dodge, GA",4.328004224878775
13093,"Dooly, GA",5.28683750728014
13095,"Dougherty, GA",5.086786395103843
13097,"Douglas, GA",2.7320327109324847
13099,"Early, GA",4.008533747090768
13101,"Echols, GA",4.0
13103,"Effingham, GA",2.139044595466045
13105,"Elbert, GA",5.205415840550976
13107,"Emanuel, GA",3.5846536191363776
13109,"Evans, GA",3.761485917469823
13111,"Fannin, GA",5.322701319157314
13113,"Fayette, GA",1.918568515533868
13115,"Floyd, GA",3.5243968819644858
13117,"Forsyth, GA",1.6263863772697618
13119,"Franklin, GA",4.830844241412633
13121,"Fulton, GA",2.528638289682014
13123,"Gilmer, GA",4.440816729137897
13125,"Glascock, GA",6.0
13127,"Glynn, GA",3.019876879365455
13129,"Gordon, GA",3.6130729694765917
13131,"Grady, GA",3.126389560173997
13133,"Greene, GA",3.9937748573404805
13135,"Gwinnett, GA",2.3266710088891704
13137,"Habersham, GA",3.877582575180388
13139,"Hall, GA",2.711230350284647
13141,"Hancock, GA",7.676453317674691
13143,"Haralson, GA",3.5922605809696515
13145,"Harris, GA",2.767951913209207
13147,"Hart, GA",4.048927171846506
13149,"Heard, GA",5.378834355828221
13151,"Henry, GA",2.4890573137613377
13153,"Houston, GA",3.0294383969460674
13155,"Irwin, GA",4.234549356223176
13157,"Jackson, GA",2.590778522501289
13159,"Jasper, GA",4.0
13161,"Jeff Davis, GA",4.57023144453312
13163,"Jefferson, GA",5.9035728006146755
13165,"Jenkins, GA",6.654042988741044
13167,"Johnson, GA",4.822412547724693
13169,"Jones, GA",3.6052696035550578
13171,"Lamar, GA",4.856523136246786
13173,"Lanier, GA",4.0
13175,"Laurens, GA",4.286446577365257
13177,"Lee, GA",2.886482272388313
13179,"Liberty, GA",3.6219498280330567
13181,"Lincoln, GA",5.558681262729125
13183,"Long, GA",3.357051144874813
13185,"Lowndes, GA",3.270344301515204
13187,"Lumpkin, GA",3.449725325597185
13189,"McDuffie, GA",4.540806338848753
13191,"McIntosh, GA",5.297446027938479
13193,"Macon, GA",6.4753851935362645
13195,"Madison, GA",3.7325621192415634
13197,"Marion, GA",5.0
13199,"Meriwether, GA",5.760589405856154
13201,"Miller, GA",3.594435804389148
13205,"Mitchell, GA",4.5851915123179285
13207,"Monroe, GA",3.2560450480291485
13209,"Montgomery, GA",3.799514241554427
13211,"Morgan, GA",2.375209380234506
13213,"Murray, GA",3.870405800020139
13215,"Muscogee, GA",3.6492369941605913
13217,"Newton, GA",2.9162094393915563
13219,"Oconee, GA",2.130992342389594
13221,"Oglethorpe, GA",4.117339762909383
13223,"Paulding, GA",2.678579696543094
13225,"Peach, GA",3.770897034444649
13227,"Pickens, GA",3.1463663300092395
13229,"Pierce, GA",3.400883116883117
13231,"Pike, GA",3.4164347683745295
13233,"Polk, GA",4.119452133244249
13235,"Pulaski, GA",3.2885164051355207
13237,"Putnam, GA",3.9007422433267256
13239,"Quitman, GA",12.0
13241,"Rabun, GA",4.879483328326825
13243,"Randolph, GA",6.761938907213538
13245,"Richmond, GA",4.300343816261419
13247,"Rockdale, GA",2.9858889619581572
13249,"Schley, GA",5.700248994445508
13251,"Screven, GA",3.2382586317821147
13253,"Seminole, GA",4.703881744982574
13255,"Spalding, GA",4.564266683000031
13257,"Stephens, GA",4.265864077669903
13259,"Stewart, GA",6.717463848720801
13261,"Sumter, GA",4.560770356572645
13263,"Talbot, GA",5.267679164689132
13265,"Taliaferro, GA",8.0
13267,"Tattnall, GA",3.7411157513198328
13269,"Taylor, GA",6.126170527353376
13271,"Telfair, GA",5.180230745244777
13273,"Terrell, GA",6.169852352065926
13275,"Thomas, GA",3.7174322204794983
13277,"Tift, GA",3.4214745566216918
13279,"Toombs, GA",3.095395224677443
13281,"Towns, GA",4.899802014289404
13283,"Treutlen, GA",4.271376011773363
13285,"Troup, GA",5.2827700625008935
13287,"Turner, GA",5.198539594611607
13289,"Twiggs, GA",6.0
13291,"Union, GA",4.29611817244933
13293,"Upson, GA",4.418318341210551
13295,"Walker, GA",4.199133822911688
13297,"Walton, GA",3.155180332888607
13299,"Ware, GA",4.002219537549518
13301,"Warren, GA",5.491976590522937
13303,"Washington, GA",4.520013701311411
13305,"Wayne, GA",3.2053511481133343
13307,"Webster, GA",5.977011494252873
13309,"Wheeler, GA",5.0
13311,"White, GA",3.999898267150463
13313,"Whitfield, GA",2.8176942928134925
13315,"Wilcox, GA",5.658431550317316
13317,"Wilkes, GA",5.542462413652987
13319,"Wilkinson, GA",5.453052164261932
13321,"Worth, GA",3.917878403435152
15001,"Hawaii, HI",2.7116249454775168
15003,"Honolulu, HI",1.3726192182466712
15007,"Kauai, HI",2.619334252950438
16001,"Ada, ID",1.320482260002758
16003,"Adams, ID",4.399560654137174
16005,"Bannock, ID",2.1991371771701744
16007,"Bear Lake, ID",3.8553333333333333
16009,"Benewah, ID",4.553403370540599
16011,"Bingham, ID",3.1444185082571607
16013,"Blaine, ID",2.8650158673400976
16015,"Boise, ID",4.0
16017,"Bonner, ID",3.1221939418953935
16019,"Bonneville, ID",1.848040072732359
16021,"Boundary, ID",4.423132123258759
16023,"Butte, ID",5.0
16025,"Camas, ID",6.0
16027,"Canyon, ID",2.5848561569247313
16029,"Caribou, ID",2.0
16031,"Cassia, ID",2.792781764457577
16033,"Clark, ID",8.0
16035,"Clearwater, ID",3.3379453476305776
16037,"Custer, ID",4.0
16039,"Elmore, ID",2.8618703959914744
16041,"Franklin, ID",3.4928698752228162
16043,"Fremont (includes Yellowstone Park), ID",3.7815668202764976
16045,"Gem, ID",3.338295539784202
16047,"Gooding, ID",3.0
16049,"Idaho, ID",3.714398878800804
16051,"Jefferson, ID",2.968949323613934
16053,"Jerome, ID",3.268183733670459
16055,"Kootenai, ID",2.5336825110283367
16057,"Latah, ID",2.100898620427794
16059,"Lemhi, ID",5.032623932713139
16061,"Lewis, ID",3.020323084940073
16063,"Lincoln, ID",4.0
16065,"Madison, ID",3.161150895140665
16067,"Minidoka, ID",2.9426225549384206
16069,"Nez Perce, ID",1.8796031528955417
16071,"Oneida, ID",6.0
16073,"Owyhee, ID",4.0
16075,"Payette, ID",2.3604041272570937
16077,"Power, ID",3.6202581149784905
16079,"Shoshone, ID",2.5981441827266236
16081,"Teton, ID",4.0
16083,"Twin Falls, ID",2.1314849945209677
16085,"Valley, ID",5.0
16087,"Washington, ID",3.1779854827483347
17001,"Adams, IL",2.63837482030718
17003,"Alexander, IL",7.834185303514377
17005,"Bond, IL",3.607511001265899
17007,"Boone, IL",2.1320955600799447
17009,"Brown, IL",2.7248038624019313
17011,"Bureau, IL",3.370327878751283
17013,"Calhoun, IL",6.548861283643892
17015,"Carroll, IL",3.836236692935158
17017,"Cass, IL",4.206835828063715
17019,"Champaign, IL",2.3859242956907805
17021,"Christian, IL",3.7447086332027575
17023,"Clark, IL",3.63222193942479
17025,"Clay, IL",3.812523519229322
17027,"Clinton, IL",2.826486687569751
17029,"Coles, IL",2.7080014799524856
17031,"Cook, IL",2.1009059736162476
17033,"Crawford, IL",3.53415559772296
17035,"Cumberland, IL",4.0
17037,"DeKalb, IL",2.339047199279459
17039,"De Witt, IL",3.105510921416018
17041,"Douglas, IL",2.893849054680732
17043,"DuPage, IL",1.112844165070071
17045,"Edgar, IL",3.325731027747458
17047,"Edwards, IL",4.325019364833462
17049,"Effingham, IL",3.590532267041626
17051,"Fayette, IL",3.9840945977277995
17053,"Ford, IL",2.57189148455162
17055,"Franklin, IL",3.493769750533104
17057,"Fulton, IL",3.1144990311182035
17059,"Gallatin, IL",4.532187993680885
17061,"Greene, IL",5.297365214742613
17063,"Grundy, IL",1.937216279161568
17065,"Hamilton, IL",3.9173189823874757
17067,"Hancock, IL",3.1307345826614026
17069,"Hardin, IL",6.0
17071,"Henderson, IL",3.349831105889264
17073,"Henry, IL",2.8733229139180385
17075,"Iroquois, IL",3.2886883359700847
17077,"Jackson, IL",4.205874743432741
17079,"Jasper, IL",5.0
17081,"Jefferson, IL",4.194971699355008
17083,"Jersey, IL",3.915348497971464
17085,"Jo Daviess, IL",4.2291087641282195
17087,"Johnson, IL",4.380422602849368
17089,"Kane, IL",1.5370547408990998
17091,"Kankakee, IL",2.551732241474371
17093,"Kendall, IL",1.3520792676154665
17095,"Knox, IL",3.3922150946384733
17097,"Lake, IL",1.6505515010071383
17099,"LaSalle, IL",2.5441555719584095
17101,"Lawrence, IL",4.336243996756689
17103,"Lee, IL",2.483672104452005
17105,"Livingston, IL",2.7107658157602663
17107,"Logan, IL",2.7950556838947693
17109,"McDonough, IL",4.303946979887791
17111,"McHenry, IL",1.386878725049884
17113,"McLean, IL",1.7216505000637392
17115,"Macon, IL",3.337862936850883
17117,"Macoupin, IL",3.5917999252139103
17119,"Madison, IL",2.614205970329637
17121,"Marion, IL",4.405664626553268
17123,"Marshall, IL",3.2183406113537116
17125,"Mason, IL",4.260773805153806
17127,"Massac, IL",3.94633940502145
17129,"Menard, IL",3.1942142044531123
17131,"Mercer, IL",2.9844762332413883
17133,"Monroe, IL",2.4909857176305317
17135,"Montgomery, IL",4.555883169141113
17137,"Morgan, IL",3.892136537506935
17139,"Moultrie, IL",2.796325387610136
17141,"Ogle, IL",2.5956099951004408
17143,"Peoria, IL",2.4238058762378945
17145,"Perry, IL",4.306620864900475
17147,"Piatt, IL",2.438387903176636
17149,"Pike, IL",4.526416539050536
17151,"Pope, IL",7.453247680228408
17153,"Pulaski, IL",6.944827586206896
17155,"Putnam, IL",3.5006117811571404
17157,"Randolph, IL",4.067874283944883
17159,"Richland, IL",4.865977419764049
17161,"Rock Island, IL",2.0154650281845794
17163,"St. Clair, IL",3.1112153023961455
17165,"Saline, IL",3.9093940151704594
17167,"Sangamon, IL",2.5867439462361768
17169,"Schuyler, IL",5.534014094635409
17171,"Scott, IL",4.348451548451548
17173,"Shelby, IL",4.512444219533514
17175,"Stark, IL",4.0
17177,"Stephenson, IL",3.211163595236511
17179,"Tazewell, IL",1.8827733773790307
17181,"Union, IL",4.410242809995285
17183,"Vermilion, IL",3.0708714206515992
17185,"Wabash, IL",3.592326346786766
17187,"Warren, IL",3.1543800303277734
17189,"Washington, IL",4.328282828282828
17191,"Wayne, IL",4.156810145104256
17193,"White, IL",3.9644505336025384
17195,"Whiteside, IL",2.761496715224222
17197,"Will, IL",1.538187911187193
17199,"Williamson, IL",2.933742660427409
17201,"Winnebago, IL",2.5485659313458724
17203,"Woodford, IL",2.1898191214470284
18001,"Adams, IN",2.8662369968340116
18003,"Allen, IN",1.8032852445816279
18005,"Bartholomew, IN",3.099222851323335
18007,"Benton, IN",4.655756597902501
18009,"Blackford, IN",4.454590859901773
18011,"Boone, IN",2.5535518125228855
18013,"Brown, IN",4.306691449814126
18015,"Carroll, IN",3.572033476138288
18017,"Cass, IN",3.7924234424498415
18019,"Clark, IN",2.896658569871338
