GeoFIPS,GeoName,expected_building_loss_rate
6029,"Kern, CA",0.017422687775801252
6031,"Kings, CA",0.003656653682038078
6033,"Lake, CA",0.07256852714385854
6035,"Lassen, CA",0.12149528522292168
6037,"Los Angeles, CA",0.00584068948324632
6039,"Madera, CA",0.09880585075241424
6041,"Marin, CA",0.04157548924187226
6043,"Mariposa, CA",0.3574669690011481
6045,"Mendocino, CA",0.054055960515454464
6047,"Merced, CA",0.009887094206690202
6049,"Modoc, CA",0.21822087122487935
6051,"Mono, CA",0.06545497554157931
6053,"Monterey, CA",0.011573955607853998
6055,"Napa, CA",0.044152301554901414
6057,"Nevada, CA",0.0764932741525936
6059,"Orange, CA",0.008108173055677256
6061,"Placer, CA",0.015101009566498578
6063,"Plumas, CA",0.12959601286173633
6065,"Riverside, CA",0.07265104342262027
6067,"Sacramento, CA",0.0012274250222852206
6069,"San Benito, CA",0.07837566085861931
6071,"San Bernardino, CA",0.0301514476524536
6073,"San Diego, CA",0.04459383065451214
6075,"San Francisco, CA",0.0003105651566184093
6077,"San Joaquin, CA",0.000847101479525399
6079,"San Luis Obispo, CA",0.033803579111512765
6081,"San Mateo, CA",0.004937116818234533
6083,"Santa Barbara, CA",0.013928645164771181
6085,"Santa Clara, CA",0.0052588224978858305
6087,"Santa Cruz, CA",0.06117884049612719
6089,"Shasta, CA",0.039829609066357165
6091,"Sierra, CA",0.2972
6093,"Siskiyou, CA",0.07411765206588755
6095,"Solano, CA",0.0033005640191114665
6097,"Sonoma, CA",0.03543731261455223
6099,"Stanislaus, CA",0.0011917793642786923
6101,"Sutter, CA",0.001761024461808988
6103,"Tehama, CA",0.04598560364250845
6105,"Trinity, CA",0.1440979842519685
6107,"Tulare, CA",0.007811450147002153
6109,"Tuolumne, CA",0.13952647793505413
6111,"Ventura, CA",0.05871401040763021
6113,"Yolo, CA",0.0015542010195443337
6115,"Yuba, CA",0.02592363541121006
8001,"Adams, CO*",0.06451420013171781
8003,"Alamosa, CO",0.005754268330539517
8005,"Arapahoe, CO",0.08501571242397915
8007,"Archuleta, CO",0.03890459518599563
8009,"Baca, CO",0.03963470935130581
8011,"Bent, CO",0.0376
8013,"Boulder, CO*",0.05811851601500728
8015,"Chaffee, CO",0.014761405123485198
8017,"Cheyenne, CO",0.0651
8019,"Clear Creek, CO",0.12259955766192732
8021,"Conejos, CO",0.003707431102362205
8023,"Costilla, CO",0.018780507343124166
8025,"Crowley, CO",0.0416
8027,"Custer, CO",0.088
8029,"Delta, CO",0.010306517258301978
8031,"Denver, CO",0.05704279510640951
8033,"Dolores, CO",0.0227
8035,"Douglas, CO",0.027813716481024642
8037,"Eagle, CO",0.003795433514383423
8039,"Elbert, CO",0.03930922347085585
8041,"El Paso, CO",0.03616269060079488
8043,"Fremont, CO",0.03025110627417003
8045,"Garfield, CO",0.015050773008212682
8047,"Gilpin, CO",0.0687
8049,"Grand, CO",0.020425988368293797
8051,"Gunnison, CO",0.002463718604927985
8053,"Hinsdale, CO",0.0092
8055,"Huerfano, CO",0.062470085342117086
8057,"Jackson, CO",0.012800000000000002
8059,"Jefferson, CO*",0.0880633826144141
8061,"Kiowa, CO",0.0309
8063,"Kit Carson, CO",0.03629826775882906
8065,"Lake, CO",0.003211882337762869
8067,"La Plata, CO",0.04687662045777371
8069,"Larimer, CO",0.09217007535108734
8071,"Las Animas, CO",0.04270186457311089
8073,"Lincoln, CO",0.06272671441360787
8075,"Logan, CO",0.08134368185880249
8077,"Mesa, CO",0.005335569839569364
8079,"Mineral, CO",0.021299999999999996
8081,"Moffat, CO",0.01374482364592062
8083,"Montezuma, CO",0.022587180669202105
8085,"Montrose, CO",0.00629522141726239
8087,"Morgan, CO",0.09981174737875653
8089,"Otero, CO",0.011331096160157532
8091,"Ouray, CO",0.0359
8093,"Park, CO",0.09312722337269828
8095,"Phillips, CO",0.05524615384615385
8097,"Pitkin, CO",0.007923061474952583
8099,"Prowers, CO",0.0439457660954916
8101,"Pueblo, CO",0.049505284307937006
8103,"Rio Blanco, CO",0.04228947368421053
8105,"Rio Grande, CO",0.016755364882795224
8107,"Routt, CO",0.010021454211869814
8109,"Saguache, CO",0.005974271844660194
8111,"San Juan, CO",0.0206
8113,"San Miguel, CO",0.01725506274071313
8115,"Sedgwick, CO",0.0748
8117,"Summit, CO",0.02086046853078404
8119,"Teller, CO",0.10678194829554721
8121,"Washington, CO",0.0938442070665571
8123,"Weld, CO*",0.050676980792218634
8125,"Yuma, CO",0.05626826951914426
9001,"Fairfield, CT",0.0035452763246271424
9003,"Hartford, CT",0.004831547930135715
9005,"Litchfield, CT",0.005807269150888452
9007,"Middlesex, CT",0.0044968942613751355
9009,"New Haven, CT",0.0029693555666211475
9011,"New London, CT",0.004077775907849956
9013,"Tolland, CT",0.006259246804313432
9015,"Windham, CT",0.006109146749480982
10001,"Kent, DE",0.00964896292565323
10003,"New Castle, DE",0.007125677991243606
10005,"Sussex, DE",0.021496441814033086
11001,"District of Columbia, DC",0.007418370163552448
12001,"Alachua, FL",0.0776761523189536
12003,"Baker, FL",0.07967392151997446
12005,"Bay, FL",0.11770321034689095
12007,"Bradford, FL",0.06056163927224805
12009,"Brevard, FL",0.06544605017531815
12011,"Broward, FL",0.012321666800781847
12013,"Calhoun, FL",0.27023889430441445
12015,"Charlotte, FL",0.11721643811406827
12017,"Citrus, FL",0.058967590876840094
12019,"Clay, FL",0.048482454057378006
12021,"Collier, FL",0.03490904313600913
12023,"Columbia, FL",0.049946597015778645
12027,"DeSoto, FL",0.12789191664634308
12029,"Dixie, FL",0.1457687986014829
12031,"Duval, FL",0.00648514739592346
12033,"Escambia, FL",0.14910969692909842
12035,"Flagler, FL",0.05163911895155781
12037,"Franklin, FL",0.2798056642113284
12039,"Gadsden, FL",0.18983222331047994
12041,"Gilchrist, FL",0.08006505319445219
12043,"Glades, FL",0.19807895087303934
12045,"Gulf, FL",0.27492306111967124
12047,"Hamilton, FL",0.032437023593466424
12049,"Hardee, FL",0.06378617817257012
12051,"Hendry, FL",0.10804543356574683
12053,"Hernando, FL",0.026835716240949367
12055,"Highlands, FL",0.11855021510677996
12057,"Hillsborough, FL",0.012770378364848504
12059,"Holmes, FL",0.1098521613832853
12061,"Indian River, FL",0.22729211372240873
12063,"Jackson, FL",0.12855325894253833
12065,"Jefferson, FL",0.06634446719864416
12067,"Lafayette, FL",0.17207117054532822
12069,"Lake, FL",0.03759247080525173
12071,"Lee, FL",0.0946308978830268
12073,"Leon, FL",0.03666113883424785
12075,"Levy, FL",0.04796596044848155
12077,"Liberty, FL",0.37254337926902337
12079,"Madison, FL",0.06373972914409534
12081,"Manatee, FL",0.014024906236905053
12083,"Marion, FL",0.0441345983039437
12085,"Martin, FL",0.20633671895137207
12086,"Miami-Dade, FL",0.023921817770283186
12087,"Monroe, FL",0.05647568537428429
12089,"Nassau, FL",0.04404915762112205
12091,"Okaloosa, FL",0.02135808954139965
12093,"Okeechobee, FL",0.2360268155745674
12095,"Orange, FL",0.023829772860967914
12097,"Osceola, FL",0.04607966757113836
12099,"Palm Beach, FL",0.08857259340612834
12101,"Pasco, FL",0.020805780763321527
12103,"Pinellas, FL",0.01242498077054649
12105,"Polk, FL",0.03453170829095127
12107,"Putnam, FL",0.08420474526292798
12109,"St. Johns, FL",0.07731527011451973
12111,"St. Lucie, FL",0.24261422189699855
12113,"Santa Rosa, FL",0.03391644130353924
12115,"Sarasota, FL",0.014546587571752768
12117,"Seminole, FL",0.06593089410102254
12119,"Sumter, FL",0.0295830683599373
12121,"Suwannee, FL",0.06092036280252463
12123,"Taylor, FL",0.0805930955647005
12125,"Union, FL",0.09416660785466902
12127,"Volusia, FL",0.0854338994234716
12129,"Wakulla, FL",0.31632988150119123
12131,"Walton, FL",0.042789922650962466
12133,"Washington, FL",0.18934084558229688
13001,"Appling, GA",0.014181003253796093
13003,"Atkinson, GA",0.018348804466561473
13005,"Bacon, GA",0.01680252656012856
13007,"Baker, GA",0.1319051724137931
13009,"Baldwin, GA",0.017463940058965663
13011,"Banks, GA",0.026925005345306823
13013,"Barrow, GA",0.024560751224823086
13015,"Bartow, GA",0.03377348049447669
13017,"Ben Hill, GA",0.023471255797569424
13019,"Berrien, GA",0.015622551169590644
13021,"Bibb, GA",0.017633055483028723
13023,"Bleckley, GA",0.01161413289607246
13025,"Brantley, GA",0.03119057368308808
13027,"Brooks, GA",0.02844721616420783
13029,"Bryan, GA",0.05007305129104498
13031,"Bulloch, GA",0.01102746584340515
13033,"Burke, GA",0.02564960479573712
13035,"Butts, GA",0.023909676214196762
13037,"Calhoun, GA",0.11570384917517673
13039,"Camden, GA",0.05818737953448178
13043,"Candler, GA",0.01617325194228635
13045,"Carroll, GA",0.04763894933565449
13047,"Catoosa, GA",0.03374532983508246
13049,"Charlton, GA",0.03753923312883435
13051,"Chatham, GA",0.02922568007875325
13053,"Chattahoochee, GA",0.014027623106060606
13055,"Chattooga, GA",0.058697622118329844
13057,"Cherokee, GA",0.0384858295456841
13059,"Clarke, GA",0.02004434599289881
13061,"Clay, GA",0.028900000000000002
13063,"Clayton, GA",0.03064281330897445
13065,"Clinch, GA",0.030616556984744237
13067,"Cobb, GA",0.022510496952948416
13069,"Coffee, GA",0.014261191046233235
13071,"Colquitt, GA",0.024759750252825046
13073,"Columbia, GA",0.013123889718323878
13075,"Cook, GA",0.02900831926413227
13077,"Coweta, GA",0.019309533016892363
13079,"Crawford, GA",0.016280843813387427
13081,"Crisp, GA",0.015481715317219214
13083,"Dade, GA",0.04881731184787306
13085,"Dawson, GA",0.027538987610042386
13087,"Decatur, GA",0.1671225845139045
13089,"DeKalb, GA",0.012634971701122216
13091,"Dodge, GA",0.004268860723030391
13093,"Dooly, GA",0.01594061589982528
13095,"Dougherty, GA",0.07542521320357178
13097,"Douglas, GA",0.036804526361327417
13099,"Early, GA",0.13494772110162917
13101,"Echols, GA",0.04486686762120071
13103,"Effingham, GA",0.01354457893083321
13105,"Elbert, GA",0.012832552436606491
13107,"Emanuel, GA",0.01390671903430524
13109,"Evans, GA",0.015075278375596518
13111,"Fannin, GA",0.03081962984839536
13113,"Fayette, GA",0.029726548711966734
13115,"Floyd, GA",0.03403558832893427
13117,"Forsyth, GA",0.022221084318885375
13119,"Franklin, GA",0.018835618905385224
13121,"Fulton, GA",0.013376912951167729
13123,"Gilmer, GA",0.04723233708160716
13125,"Glascock, GA",0.031000000000000003
13127,"Glynn, GA",0.0659819912394933
13129,"Gordon, GA",0.028618578021747495
13131,"Grady, GA",0.08889457467375544
13133,"Greene, GA",0.02183431321690011
13135,"Gwinnett, GA",0.015578572771204944
13137,"Habersham, GA",0.013251606686684894
13139,"Hall, GA",0.020322733518903492
13141,"Hancock, GA",0.01958725778038755
13143,"Haralson, GA",0.030861532144934478
13145,"Harris, GA",0.018374156282070078
13147,"Hart, GA",0.020300314282388546
13149,"Heard, GA",0.03484297886843899
13151,"Henry, GA",0.025082075471698117
13153,"Houston, GA",0.012435340407929278
13155,"Irwin, GA",0.0201025321888412
13157,"Jackson, GA",0.023992010016940415
13159,"Jasper, GA",0.018865938488071287
13161,"Jeff Davis, GA",0.015288893322692206
13163,"Jefferson, GA",0.0262922333205276
13165,"Jenkins, GA",0.019749744114636644
13167,"Johnson, GA",0.02316881642761325
13169,"Jones, GA",0.017578501697050282
13171,"Lamar, GA",0.021677415381319624
13173,"Lanier, GA",0.020642003853564548
13175,"Laurens, GA",0.007397162746545723
13177,"Lee, GA",0.027847681513117752
13179,"Liberty, GA",0.01813560123229392
13181,"Lincoln, GA",0.02282347250509165
13183,"Long, GA",0.030508784506740855
13185,"Lowndes, GA",0.014193070628618978
13187,"Lumpkin, GA",0.022103422628232824
13189,"McDuffie, GA",0.024454518760195762
13191,"McIntosh, GA",0.1904897841117539
13193,"Macon, GA",0.011045584366779406
13195,"Madison, GA",0.024726572660688617
13197,"Marion, GA",0.0138489444971537
13199,"Meriwether, GA",0.021253420828200514
13201,"Miller, GA",0.16909782270606533
13205,"Mitchell, GA",0.09523556914224061
13207,"Monroe, GA",0.020207173088955133
13209,"Montgomery, GA",0.015222135129167588
13211,"Morgan, GA",0.03189031177392338
13213,"Murray, GA",0.037288681905145504
13215,"Muscogee, GA",0.006669411818799524
13217,"Newton, GA",0.02576486644028905
13219,"Oconee, GA",0.02157261355292143
13221,"Oglethorpe, GA",0.02015897126783203
13223,"Paulding, GA",0.029238305021116847
13225,"Peach, GA",0.013159576349235584
13227,"Pickens, GA",0.034366967215726255
13229,"Pierce, GA",0.03425388051948052
13231,"Pike, GA",0.019031461777705025
13233,"Polk, GA",0.04001254175813687
13235,"Pulaski, GA",0.01447596291012839
13237,"Putnam, GA",0.023644198054492648
13239,"Quitman, GA",0.0283
13241,"Rabun, GA",0.03021084409732653
13243,"Randolph, GA",0.02
13245,"Richmond, GA",0.013604074767651547
13247,"Rockdale, GA",0.029491231316249995
13249,"Schley, GA",0.014843325033518482
13251,"Screven, GA",0.018825648723997425
13253,"Seminole, GA",0.1733843167888475
13255,"Spalding, GA",0.020431670903132942
13257,"Stephens, GA",0.023762594174757283
13259,"Stewart, GA",0.018639377085650725
13261,"Sumter, GA",0.018570775678552424
13263,"Talbot, GA",0.020189621895269735
13265,"Taliaferro, GA",0.0275
13267,"Tattnall, GA",0.017380253723110865
13269,"Taylor, GA",0.01933632331197634
13271,"Telfair, GA",0.010082937324602432
13273,"Terrell, GA",0.039451619549044296
13275,"Thomas, GA",0.022210194936141608
13277,"Tift, GA",0.011942946646604672
13279,"Toombs, GA",0.012091198279697462
13281,"Towns, GA",0.030232693466471554
13283,"Treutlen, GA",0.016035688005886683
13285,"Troup, GA",0.03411600709392298
13287,"Turner, GA",0.025100365101347093
13289,"Twiggs, GA",0.017207473569084943
13291,"Union, GA",0.025768872380625214
13293,"Upson, GA",0.011519496112212228
13295,"Walker, GA",0.04239485942728024
13297,"Walton, GA",0.025181871568863323
13299,"Ware, GA",0.034145812378838535
13301,"Warren, GA",0.02456203511421559
13303,"Washington, GA",0.01564566940692895
13305,"Wayne, GA",0.017005874848932456
13307,"Webster, GA",0.020904597701149424
13309,"Wheeler, GA",0.010928405650857719
13311,"White, GA",0.025032456170097323
13313,"Whitfield, GA",0.02912427544921669
13315,"Wilcox, GA",0.013865922484134178
13317,"Wilkes, GA",0.02528991263713937
13319,"Wilkinson, GA",0.009120432852386236
13321,"Worth, GA",0.04948972870108325
15001,"Hawaii, HI",0.023384680560917286
15003,"Honolulu, HI",0.003578985521226699
15007,"Kauai, HI",0.00954013989326868
16001,"Ada, ID",0.017703822050611908
16003,"Adams, ID",0.2811792287039297
16005,"Bannock, ID",0.05087717367224392
16007,"Bear Lake, ID",0.029470966666666668
16009,"Benewah, ID",0.02111068067410812
16011,"Bingham, ID",0.008802772748096599
16013,"Blaine, ID",0.04150710231082108
16015,"Boise, ID",0.4554
16017,"Bonner, ID",0.007938889271055466
16019,"Bonneville, ID",0.005778328904119169
16021,"Boundary, ID",0.02068886449978894
16023,"Butte, ID",0.0155
16025,"Camas, ID",0.1121
16027,"Canyon, ID",0.0027072934711188097
16029,"Caribou, ID",0.03393691931540342
16031,"Cassia, ID",0.04700474461798227
16033,"Clark, ID",0.05
16035,"Clearwater, ID",0.044909097198201305
16037,"Custer, ID",0.0375
16039,"Elmore, ID",0.17075169203155963
16041,"Franklin, ID",0.03650160427807487
16043,"Fremont (includes Yellowstone Park), ID",0.00787626728110599
16045,"Gem, ID",0.09190926663204663
16047,"Gooding, ID",0.04109923422233958
16049,"Idaho, ID",0.19329598440070686
16051,"Jefferson, ID",0.004553690334337983
16053,"Jerome, ID",0.016327897176569742
16055,"Kootenai, ID",0.0019500139840581737
16057,"Latah, ID",0.00484711302366789
16059,"Lemhi, ID",0.09935440295654391
16061,"Lewis, ID",0.01877931214174049
16063,"Lincoln, ID",0.123
16065,"Madison, ID",0.004984135549872123
16067,"Minidoka, ID",0.008519744023182806
16069,"Nez Perce, ID",0.005871887510256856
16071,"Oneida, ID",0.1012
16073,"Owyhee, ID",0.11474632963988918
16075,"Payette, ID",0.01568448409286328
16077,"Power, ID",0.08922135314822059
16079,"Shoshone, ID",0.017971131731303037
16081,"Teton, ID",0.0502
16083,"Twin Falls, ID",0.01379967361462961
16085,"Valley, ID",0.10115407601083201
16087,"Washington, ID",0.05039290046733618
17001,"Adams, IL",0.014360411591132632
17003,"Alexander, IL",0.07484223642172523
17005,"Bond, IL",0.015379191030200736
17007,"Boone, IL",0.013379802753236079
17009,"Brown, IL",0.031462401931200965
17011,"Bureau, IL",0.0332093261276493
17013,"Calhoun, IL",0.029821821946169773
17015,"Carroll, IL",0.0624152080741048
17017,"Cass, IL",0.046763731689746256
17019,"Champaign, IL",0.026714879336134374
17021,"Christian, IL",0.03145605356654823
17023,"Clark, IL",0.030277309748027486
17025,"Clay, IL",0.048834958982464066
17027,"Clinton, IL",0.022907687197746718
17029,"Coles, IL",0.036391091075497047
17031,"Cook, IL",0.009916888621706239
17033,"Crawford, IL",0.04307990196078431
17035,"Cumberland, IL",0.03129637320044297
17037,"DeKalb, IL",0.016558183699672307
17039,"De Witt, IL",0.04687644991212653
17041,"Douglas, IL",0.04252802833409774
17043,"DuPage, IL",0.01407399952640303
17045,"Edgar, IL",0.02811045556385362
17047,"Edwards, IL",0.03766250968241673
17049,"Effingham, IL",0.02616971907314644
17051,"Fayette, IL",0.022653285416183628
17053,"Ford, IL",0.032498100979653353
17055,"Franklin, IL",0.04282644708784009
17057,"Fulton, IL",0.04513127778411034
17059,"Gallatin, IL",0.06233175355450237
17061,"Greene, IL",0.02963257691136156
17063,"Grundy, IL",0.03503335964946907
17065,"Hamilton, IL",0.0374116560665362
17067,"Hancock, IL",0.034060724017127286
17069,"Hardin, IL",0.06605039350088855
17071,"Henderson, IL",0.06675116757233074
17073,"Henry, IL",0.0523446241906347
17075,"Iroquois, IL",0.02563572918164821
17077,"Jackson, IL",0.030052287976266447
17079,"Jasper, IL",0.04316916823014384
17081,"Jefferson, IL",0.03218290114518889
17083,"Jersey, IL",0.02953077904909514
17085,"Jo Daviess, IL",0.03812337872892348
17087,"Johnson, IL",0.045404778293580916
17089,"Kane, IL",0.011210207649573936
17091,"Kankakee, IL",0.013241042327611918
17093,"Kendall, IL",0.013252749615244261
17095,"Knox, IL",0.04521794765185713
17097,"Lake, IL",0.007751868995670539
17099,"LaSalle, IL",0.026686731002305515
17101,"Lawrence, IL",0.03860556352522921
17103,"Lee, IL",0.029420689755445057
17105,"Livingston, IL",0.01674927025527192
17107,"Logan, IL",0.04668617384408509
17109,"McDonough, IL",0.017235801699530824
17111,"McHenry, IL",0.008666495837043488
17113,"McLean, IL",0.037659914357565855
17115,"Macon, IL",0.04022088071412327
17117,"Macoupin, IL",0.02809790818907683
17119,"Madison, IL",0.016873311025168446
17121,"Marion, IL",0.013835712582465624
17123,"Marshall, IL",0.07030179809915232
17125,"Mason, IL",0.05909560237867998
17127,"Massac, IL",0.059385610802447426
17129,"Menard, IL",0.0501093044043556
17131,"Mercer, IL",0.05983607030598498
17133,"Monroe, IL",0.030542779793959262
17135,"Montgomery, IL",0.027159334674621897
17137,"Morgan, IL",0.06361217916897832
17139,"Moultrie, IL",0.04923979919404412
17141,"Ogle, IL",0.01504011366976972
17143,"Peoria, IL",0.036074998085024894
17145,"Perry, IL",0.023211632393769707
17147,"Piatt, IL",0.03139734162551063
17149,"Pike, IL",0.01054269397651863
17151,"Pope, IL",0.06662805139186295
