GeoFIPS,GeoName,roadDensity,WeightAvgNatWalkInd
1085,"Lowndes, AL",-0.5090787571776043,-0.7409281508526044
1087,"Macon, AL",-0.3697284286450473,-0.5017573842088272
1089,"Madison, AL",0.05583758152805859,0.11863413475257749
1091,"Marengo, AL",-0.5466095589513666,-0.25258376851839437
1093,"Marion, AL",-0.11236889584767218,-0.3799591455126854
1095,"Marshall, AL",0.02455305264833541,-0.15353808187245332
1097,"Mobile, AL",0.031071120775893052,0.03759591951197375
1099,"Monroe, AL",-0.4875284156782209,-0.5359105322195699
1101,"Montgomery, AL",0.012168395892927973,0.5293490678497573
1103,"Morgan, AL",0.01882754043858965,-0.09062640418297785
1105,"Perry, AL",-0.4779194598326253,-0.4696223675843294
1107,"Pickens, AL",-0.4210559164891263,-0.5697096622738794
1109,"Pike, AL",-0.3621093266093307,-0.25236011669117386
1111,"Randolph, AL",-0.11836046709565151,-0.44570868444415235
1113,"Russell, AL",-0.2725412186145324,-0.1345214487845513
1115,"St. Clair, AL",2.6059092102390506e-06,-0.24885652851633266
1117,"Shelby, AL",0.01769217589398902,0.0015452358693611953
1119,"Sumter, AL",-0.5559246971621715,-0.4916513353674443
1121,"Talladega, AL",0.0019556178616959878,-0.3292422372692291
1123,"Tallapoosa, AL",-0.1520767585024163,-0.38023023365868347
1125,"Tuscaloosa, AL",-0.04861559365620449,0.024570484137780093
1127,"Walker, AL",-0.03647095450263582,-0.307739300141057
1129,"Washington, AL",-0.4743471876646983,-0.7331821373359291
1131,"Wilcox, AL",-0.542473737017735,-0.4911522057378199
1133,"Winston, AL",-0.2071299544883778,-0.4080843808918293
2013,"Aleutians East Borough, AK",-0.9963563045495927,-0.17634741900438722
2016,"Aleutians West Census Area, AK",-0.9731478993670999,-0.6167365383813764
2020,"Anchorage Municipality, AK",-0.580801532601404,0.37368144489272037
2050,"Bethel Census Area, AK",-0.9925206301789221,-0.6632537390161606
2060,"Bristol Bay Borough, AK",-0.905934690839432,0.08297075690818007
2068,"Denali Borough, AK",-0.9819625870049707,-0.12708011159407762
2070,"Dillingham Census Area, AK",-1.0,-0.5313909479185368
2090,"Fairbanks North Star Borough, AK",-0.8790156418660668,-0.19867273751595182
2100,"Haines Borough, AK",-0.9741594415311641,0.001600558389938617
2110,"Juneau City and Borough, AK",-0.9704210448588296,0.3972119071422183
2122,"Kenai Peninsula Borough, AK",-0.9436827056304402,-0.1605131473595064
2130,"Ketchikan Gateway Borough, AK*",-0.9727683442013852,0.14010906410918064
2150,"Kodiak Island Borough, AK",-0.9886485154181459,0.023600639392676794
2158,"Kusilvak Census Area, AK*",-0.9936650027085276,-0.28541364646914624
2164,"Lake and Peninsula Borough, AK",-0.9982099689275634,-0.10004859608793226
2170,"Matanuska-Susitna Borough, AK",-0.9611891299819212,-0.25671353496973415
2180,"Nome Census Area, AK",-0.9910025601585173,0.05611536077703493
2185,"North Slope Borough, AK",-0.9955834944120179,-0.4373667757509597
2188,"Northwest Arctic Borough, AK",-0.9991658235808385,-0.0942302467214371
2220,"Sitka City and Borough, AK",-0.986663314201186,0.6763624256656342
2240,"Southeast Fairbanks Census Area, AK",-0.9812037464562999,-0.35041827339241227
2290,"Yukon-Koyukuk Census Area, AK",-0.9909864567861854,-0.34859253871634044
4001,"Apache, AZ",-0.5952785178434652,-0.5901867779321459
4003,"Cochise, AZ",-0.6460528191149186,-0.10061014358212039
4005,"Coconino, AZ",-0.4880130740259945,0.2529041312537607
4007,"Gila, AZ",-0.7602246456784757,-0.25986507482525345
4009,"Graham, AZ",-0.8018947455243859,-0.33744443572354776
4011,"Greenlee, AZ",-0.692984903347043,-0.7561547922058258
4012,"La Paz, AZ",-0.7739318093237946,-0.3903201435242346
4013,"Maricopa, AZ",0.006868017137838308,0.48517132269601576
4015,"Mohave, AZ",-0.7246198788108331,0.0474288397148242
4017,"Navajo, AZ",-0.6385610289443693,-0.3073227244707071
4019,"Pima, AZ",-0.5914258105180703,0.36042200484141507
4021,"Pinal, AZ",-0.5694158759868644,-0.14729667786279832
4023,"Santa Cruz, AZ",-0.4832821496843307,-0.2427863028918219
4025,"Yavapai, AZ",-0.6339502596629925,0.07320768000612453
4027,"Yuma, AZ",-0.7548484903539596,0.36197159505884374
5001,"Arkansas, AR",-0.3888601669068783,-0.024188242518450975
5003,"Ashley, AR",-0.3308494375040074,-0.34610253707531413
5005,"Baxter, AR",0.010688284553853879,-0.13809873518139337
5007,"Benton, AR",0.053153623948033246,0.008806527591133975
5009,"Boone, AR",-0.10479125651767929,-0.0754533105866727
5011,"Bradley, AR",-0.3775398521671677,-0.31063807913711194
5013,"Calhoun, AR",-0.3397336279719705,-0.6407634531373706
5015,"Carroll, AR",-0.11720613425109305,-0.340100210792882
5017,"Chicot, AR",-0.4861408339285993,-0.23817690745503395
5019,"Clark, AR",-0.33166383958663714,-0.07337549787300446
5021,"Clay, AR",-0.31515753512122757,-0.26900935213313504
5023,"Cleburne, AR",-0.14136934518298172,-0.24697896973423028
5025,"Cleveland, AR",-0.4316993824268017,-0.8593759251239222
5027,"Columbia, AR",-0.36575829040929053,-0.03333383503819076
5029,"Conway, AR",-0.2324630907580616,-0.3435157932323335
5031,"Craighead, AR",0.0037329972689473315,0.027282157842089216
5033,"Crawford, AR",-0.05284956610521929,-0.17491503438118727
5035,"Crittenden, AR",-0.17190000183738907,0.25504036582560907
5037,"Cross, AR",-0.4008934307018923,-0.17809238596421229
5039,"Dallas, AR",-0.3194005180205851,-0.2916743729417649
5041,"Desha, AR",-0.5535997556013073,-0.05462556240767724
5043,"Drew, AR",-0.46581153674517106,-0.4541796958285066
5045,"Faulkner, AR",0.012121522693569517,0.006972424150028096
5047,"Franklin, AR",-0.2672567825798129,-0.35470277882242474
5049,"Fulton, AR",-0.22557997615101,-0.7000399279874536
5051,"Garland, AR",0.036015585151337765,0.054088084541667594
5053,"Grant, AR",-0.23086277882229045,-0.6598938808679187
5055,"Greene, AR",-0.15842827785486235,-0.19723307554279623
5057,"Hempstead, AR",-0.35321359980228006,-0.26489296676691465
5059,"Hot Spring, AR",-0.0926797003064117,-0.2809642226089003
5061,"Howard, AR",-0.07756556522335989,-0.15406164960105073
5063,"Independence, AR",-0.2891900966808255,-0.2606341173127221
5065,"Izard, AR",-0.2196903303487735,-0.24589977328125134
5067,"Jackson, AR",-0.3314501077437447,-0.30896332292758
5069,"Jefferson, AR",-0.18457843344848734,-0.06454417999454587
5071,"Johnson, AR",-0.17785883274748648,-0.4255548451445469
5073,"Lafayette, AR",-0.43115454470988734,-0.339266465429366
5075,"Lawrence, AR",-0.31986061549215616,-0.2104552714209046
5077,"Lee, AR",-0.49879526786572204,-0.4918795220830089
5079,"Lincoln, AR",-0.4942281462329068,-0.5519035143393742
5081,"Little River, AR",-0.3432425682512087,-0.5843635642461701
5083,"Logan, AR",-0.3352910182595501,-0.37471898751083843
5085,"Lonoke, AR",-0.13822473244340783,-0.22667668393021856
5087,"Madison, AR",-0.30379690469584353,-0.6000448112884436
5089,"Marion, AR",-0.1941868886202036,-0.49705277724581864
5091,"Miller, AR",-0.2038894289789711,-0.026381130620947157
5093,"Mississippi, AR",-0.22117742673442764,-0.10179841037621762
5095,"Monroe, AR",-0.49442357911357526,-0.20181062785493598
5097,"Montgomery, AR",-0.36141878976199515,-0.5652121525235803
5099,"Nevada, AR",-0.4330707676621114,-0.4964692837014497
5101,"Newton, AR",-0.3167089801536751,-0.4865338718811757
5103,"Ouachita, AR",-0.34772669814981627,-0.20386796120292927
5105,"Perry, AR",-0.24845824049741339,-0.465491452342769
5107,"Phillips, AR",-0.44996715277368293,-0.12483032860420906
5109,"Pike, AR",-0.12314964289427444,-0.23801031688051988
5111,"Poinsett, AR",-0.28629598947923474,-0.2502012618642452
5113,"Polk, AR",-0.19992657700237282,-0.2967711060025904
5115,"Pope, AR",-0.19724716964887756,-0.061885051139674574
5117,"Prairie, AR",-0.35160735303416313,-0.24357674305261667
5119,"Pulaski, AR",0.07319858747715163,0.3530348624077077
5121,"Randolph, AR",-0.3546028900311151,-0.48321681594992627
5123,"St. Francis, AR",-0.3147344991038118,-0.42786146060435826
5125,"Saline, AR",0.0201136713279249,-0.11988390077781763
5127,"Scott, AR",-0.4462344216579204,-0.4603241862025894
5129,"Searcy, AR",-0.27094669175809605,-0.5356234859581082
5131,"Sebastian, AR",0.024071693751775043,0.06692941105858682
5133,"Sevier, AR",-0.24053037268599897,-0.300223242695136
5135,"Sharp, AR",-0.21363930802123632,-0.3244149745320638
5137,"Stone, AR",-0.37390405611933697,-0.325304929535552
5139,"Union, AR",-0.4104228003265632,-0.15425324087060321
5141,"Van Buren, AR",-0.2637793958502265,-0.46553092473193136
5143,"Washington, AR",0.015034697426012485,0.1406960088582477
5145,"White, AR",-0.18687750230691602,-0.17698972366592447
5147,"Woodruff, AR",-0.4761362367010331,-0.2593986894093607
5149,"Yell, AR",-0.4201680328390197,-0.4198609244395687
6001,"Alameda, CA",0.1702445597229505,0.8024664326057985
6003,"Alpine, CA",-0.7486228561153309,-0.2910249886550663
6005,"Amador, CA",-0.04974869332716225,0.005652288642798601
6007,"Butte, CA",-0.07674879281462832,0.060337325220050204
6009,"Calaveras, CA",-0.10783682682772333,0.009393528535284112
6011,"Colusa, CA",-0.4899964452101705,0.0735118029761329
6013,"Contra Costa, CA",0.15883388041258603,0.48949405309771116
6015,"Del Norte, CA",-0.2043809455991561,0.4283947121304384
6017,"El Dorado, CA",0.02858690880836727,0.2067459782532614
6019,"Fresno, CA",-0.2341678680978314,0.47050128871662555
6021,"Glenn, CA",-0.22895181386136043,0.07567961879359722
6023,"Humboldt, CA",-0.19363964680943146,0.4535691125412652
6025,"Imperial, CA",-0.5304689446092571,0.17052158437423107
6027,"Inyo, CA",-0.772724124313156,0.09406992005685358
6029,"Kern, CA",-0.04610069242387205,0.36663863891132076
6031,"Kings, CA",-0.3889168591676888,0.4227357893807424
6033,"Lake, CA",-0.13058130924688105,0.3305064699371614
6035,"Lassen, CA",-0.43224658508319,-0.09446876216320921
6037,"Los Angeles, CA",0.16084488447326606,0.7340459550402498
6039,"Madera, CA",-0.26121301970326827,0.27012333142421086
6041,"Marin, CA",0.06299463007295769,0.5913359962423755
6043,"Mariposa, CA",-0.3890735241383064,-0.4929325957989985
6045,"Mendocino, CA",-0.2741582004940538,0.28580601068220934
6047,"Merced, CA",-0.3477981869554323,0.47465260189718056
6049,"Modoc, CA",-0.3635991670622425,0.012889634819401209
6051,"Mono, CA",-0.4975821870803615,0.4143508759386465
6053,"Monterey, CA",-0.5336480207071836,0.5643451418619763
6055,"Napa, CA",-0.3593825707256634,0.22390353646110459
6057,"Nevada, CA",0.010499370236597656,0.1337976601553234
6059,"Orange, CA",0.3703146360641146,0.7148446619717675
6061,"Placer, CA",0.024709028170150592,0.4005320283926716
6063,"Plumas, CA",-0.04871132242070919,0.23968431638802712
6065,"Riverside, CA",-0.18900045286824696,0.4407873664424955
6067,"Sacramento, CA",0.14526156573566995,0.6166552472619852
6069,"San Benito, CA",-0.7838432649277937,0.4519892068132832
6071,"San Bernardino, CA",-0.43606658594210657,0.4738134774656697
6073,"San Diego, CA",0.052056990806141026,0.5611540413083955
6075,"San Francisco, CA",0.8700428010164794,1.0
6077,"San Joaquin, CA",0.015578381187886493,0.45741893933357447
6079,"San Luis Obispo, CA",-0.30148019891246003,0.4117051702290471
6081,"San Mateo, CA",0.148923295160524,0.3980307016858784
6083,"Santa Barbara, CA",-0.3563009756529292,0.45274539285356696
6085,"Santa Clara, CA",0.10885606261167961,0.7569467692458219
6087,"Santa Cruz, CA",0.051077527413935266,0.586384375701166
6089,"Shasta, CA",-0.1617235762247815,0.28306698185001944
6091,"Sierra, CA",-0.2885581805807249,-0.3751104800006335
6093,"Siskiyou, CA",-0.17897718065771862,0.1606466765406581
6095,"Solano, CA",0.02858445814175902,0.5740300169673268
6097,"Sonoma, CA",-0.06141094332654373,0.47292509441894354
6099,"Stanislaus, CA",-0.16093034395026584,0.6082519221784501
6101,"Sutter, CA",0.0005349478195271572,0.4882505748574099
6103,"Tehama, CA",-0.3925987580661675,0.14823745403809033
6105,"Trinity, CA",-0.17601996435411504,0.018162008888549828
6107,"Tulare, CA",-0.3366615934835345,0.1040271307636495
6109,"Tuolumne, CA",-0.4075673587080245,-0.06957563688656088
6111,"Ventura, CA",0.008246842374128744,0.5793034146829181
6113,"Yolo, CA",-0.2888567870516753,0.7154405603017161
6115,"Yuba, CA",0.0002571311465630071,0.3022991448039176
8001,"Adams, CO*",0.023247355078731168,0.5754138568702679
8003,"Alamosa, CO",-0.41527771528383617,0.12347983033777857
8005,"Arapahoe, CO",0.06928780723102684,0.607294253418183
8007,"Archuleta, CO",-0.5617164155207275,0.015472247889489704
8009,"Baca, CO",-0.531386803788705,-0.25431627344196106
8011,"Bent, CO",-0.7232528979442663,0.05656191155476493
8013,"Boulder, CO*",0.03139656415603471,0.6596263847134307
8015,"Chaffee, CO",-0.5348732609030314,0.12316717717396149
8017,"Cheyenne, CO",-0.7230621369569579,-0.09157731798387403
8019,"Clear Creek, CO",-0.35634828868467094,-0.017625132002646038
8021,"Conejos, CO",-0.6014711584071727,-0.4663539077082227
8023,"Costilla, CO",-0.03452341915662227,-0.28401305949362754
8025,"Crowley, CO",-0.6436394673089736,-0.4949554577035643
8027,"Custer, CO",-0.48090581456361126,-0.5569857948501913
8029,"Delta, CO",-0.49995427025005945,0.002367770857241542
8031,"Denver, CO",0.4947979483820097,0.8373571634679844
8033,"Dolores, CO",-0.5371878933068573,-0.031068087852460957
8035,"Douglas, CO",0.037183043451410006,0.22108093607057977
8037,"Eagle, CO",-0.5633318961356506,0.2521275954417401
8039,"Elbert, CO",-0.575617095223339,-0.46822518273878455
8041,"El Paso, CO",0.03750652459927167,0.40761558525667596
8043,"Fremont, CO",-0.4912210445078572,-0.24333393397744196
8045,"Garfield, CO",-0.5207131351356625,0.17608888746167758
8047,"Gilpin, CO",-0.1405043571203216,-0.422483627245569
8049,"Grand, CO",-0.5469450710024291,0.21501558175778795
8051,"Gunnison, CO",-0.5818262901626388,0.3781527778820925
8053,"Hinsdale, CO",-0.8473790841694109,0.02180258729407306
8055,"Huerfano, CO",-0.5827107539782845,-0.5198296298205296
8057,"Jackson, CO",-0.5435975914653746,0.016129762375763593
8059,"Jefferson, CO*",0.09425991853117704,0.46967060727933857
8061,"Kiowa, CO",-0.7073859266787259,0.03431803736751049
8063,"Kit Carson, CO",-0.5133667530605264,0.04898017987286962
8065,"Lake, CO",-0.5212712826805816,0.06587247297192157
8067,"La Plata, CO",-0.37195456882963274,0.01570177977242741
8069,"Larimer, CO",-0.29277210068272974,0.37030564374274355
8071,"Las Animas, CO",-0.67920451473619,0.017690293440948798
8073,"Lincoln, CO",-0.7094330582774654,-0.18206206299274397
8075,"Logan, CO",-0.5041048542402373,0.10336993759883978
8077,"Mesa, CO",-0.497300920560671,0.09068001727433025
8079,"Mineral, CO",-0.783039092696781,0.07431673940230984
8081,"Moffat, CO",-0.5702600772479778,-0.0492702283163724
8083,"Montezuma, CO",-0.5600979142285162,-0.06666351055565978
8085,"Montrose, CO",-0.4479205786157987,-0.05795745594408597
8087,"Morgan, CO",-0.5095028158992906,0.013910380049596393
8089,"Otero, CO",-0.41240823467637067,0.19150138915946013
8091,"Ouray, CO",-0.48976028532167015,-0.09512376394286359
8093,"Park, CO",-0.3987386592198128,-0.307387400455604
8095,"Phillips, CO",-0.3584511940345809,0.10946806049546626
8097,"Pitkin, CO",-0.6363617356976922,0.31440573075732986
8099,"Prowers, CO",-0.6035158799419188,0.3126449477676841
8101,"Pueblo, CO",-0.3350988428363706,0.0666873037532731
8103,"Rio Blanco, CO",-0.5375297225745455,0.11506360584487163
8105,"Rio Grande, CO",-0.5244320817936212,-0.011857689888704614
8107,"Routt, CO",-0.6228394819586736,0.06903238932994904
8109,"Saguache, CO",-0.6547487329835278,-0.05001831525827438
8111,"San Juan, CO",-0.757588773216447,0.05681202199788812
8113,"San Miguel, CO",-0.5771714087468558,0.07171343987582772
8115,"Sedgwick, CO",-0.475911613481086,0.010852827909687205
8117,"Summit, CO",-0.4595891123732758,0.13098142341622085
8119,"Teller, CO",-0.14053997888834235,-0.08115646810152599
8121,"Washington, CO",-0.5741075107196993,-0.21319097731731051
8123,"Weld, CO*",-0.22733831899333212,0.09408028492827704
8125,"Yuma, CO",-0.47221564346382194,-0.12130372692952995
9001,"Fairfield, CT",0.1774499677528649,0.3992026462384366
9003,"Hartford, CT",0.13774005965895345,0.40701598785540866
9005,"Litchfield, CT",0.010835686178500207,0.08562545378473546
9007,"Middlesex, CT",0.05742544428979697,0.23283060849652096
9009,"New Haven, CT",0.15772854076906778,0.44814730661291424
9011,"New London, CT",0.04129183205510656,0.2742301153104804
9013,"Tolland, CT",0.032738328648029016,0.07021380180392563
9015,"Windham, CT",0.013678612727815868,0.028108389152209656
10001,"Kent, DE",0.01754201202660206,0.21912861956617175
10003,"New Castle, DE",0.16576280993749754,0.4783684172003318
10005,"Sussex, DE",0.03661356562436868,0.09614477267558107
11001,"District of Columbia, DC",0.6788978430971754,0.8368595933129209
12001,"Alachua, FL",0.03458552466467846,0.39701265318153955
12003,"Baker, FL",0.005402756350340255,-0.3403568066568923
12005,"Bay, FL",0.03213791021173434,0.31488165993339856
12007,"Bradford, FL",0.030589812919011233,-0.39066122967172456
12009,"Brevard, FL",0.07070975525106148,0.3427013040179222
12011,"Broward, FL",0.1160566931979535,0.5822285168511074
12013,"Calhoun, FL",-0.07188832604274153,-0.41072393744981184
12015,"Charlotte, FL",0.04762627763704081,0.0814761503537577
12017,"Citrus, FL",0.0845949335624104,0.04500242093822507
12019,"Clay, FL",0.021566729658437728,0.058330936722588926
12021,"Collier, FL",-0.36058084434631066,0.05768494424375716
12023,"Columbia, FL",0.015283524489661943,-0.1203603019064805
12027,"DeSoto, FL",-0.43121151760813214,-0.15911093634298235
12029,"Dixie, FL",0.003011853376751773,-0.5971036246875612
12031,"Duval, FL",0.16535802626962964,0.41413743555541427
12033,"Escambia, FL",0.04390066381983349,0.3413107953658603
12035,"Flagler, FL",-0.0007480771786309015,0.010654785141658364
12037,"Franklin, FL",0.002721603244779201,0.03712667269308493
12039,"Gadsden, FL",-0.08982220340278069,-0.3840906201405485
12041,"Gilchrist, FL",0.0007600278411359603,-0.5939827655259357
12043,"Glades, FL",-0.5689524794353711,-0.5802114655201567
12045,"Gulf, FL",-0.011271536508656088,-0.16794587769397884
12047,"Hamilton, FL",-0.06019879485484281,-0.4655262600228869
12049,"Hardee, FL",-0.5237440324019527,-0.20514655245873292
12051,"Hendry, FL",-0.5493084145753955,-0.03521332221798845
12053,"Hernando, FL",0.07823596101578978,0.21919889755260455
12055,"Highlands, FL",-0.08262914546137623,0.008541479290793394
12057,"Hillsborough, FL",0.1592912093313469,0.3562238561073352
12059,"Holmes, FL",-0.1770027830622255,-0.5764434123871922
12061,"Indian River, FL",0.020791206473857,0.07828574598375887
12063,"Jackson, FL",0.0007960989792402064,-0.3504799544897008
12065,"Jefferson, FL",-0.3626744492515317,-0.33743609534850216
12067,"Lafayette, FL",0.005369100881912178,-0.355633397848534
12069,"Lake, FL",0.05280556780681039,0.06104369536190673
12071,"Lee, FL",0.19072284986041077,0.2889881811103989
12073,"Leon, FL",0.041650776570683334,0.33945419254617365
12075,"Levy, FL",-0.011413507370431786,-0.34922108028876386
12077,"Liberty, FL",-0.46074954536746515,-0.6717629943229619
12079,"Madison, FL",-0.09960890683009627,-0.35687374885723155
12081,"Manatee, FL",0.03637678555716132,0.4020707797453635
12083,"Marion, FL",0.053396052999703174,0.0865879949001755
12085,"Martin, FL",-0.06946329623074443,0.05684423634216208
12086,"Miami-Dade, FL",0.07818769756145036,0.7711189697565576
12087,"Monroe, FL",-0.6751639926595975,0.5248575469774659
12089,"Nassau, FL",0.003434314404866338,-0.039509273006615664
12091,"Okaloosa, FL",0.017668031267153564,0.12808154609806552
12093,"Okeechobee, FL",-0.46623895375572977,-0.19599724867581603
12095,"Orange, FL",0.17245726578840528,0.42220217269659105
12097,"Osceola, FL",-0.2470648114789752,0.30621011037429896
12099,"Palm Beach, FL",0.0441316149140956,0.4480864633835238
12101,"Pasco, FL",0.0892025356636603,0.23398968546255539
12103,"Pinellas, FL",0.47778409410347716,0.6404698190478784
12105,"Polk, FL",0.02323467610007869,0.11939751690795976
12107,"Putnam, FL",0.05457802509990312,-0.19574732270912432
12109,"St. Johns, FL",0.04349385099579883,0.12750000168994804
12111,"St. Lucie, FL",0.05176453355057248,0.0946307143782798
12113,"Santa Rosa, FL",0.008807360294449217,-0.000957727174819456
12115,"Sarasota, FL",0.13107866702660725,0.46380748880575373
12117,"Seminole, FL",0.1878745172589306,0.3070490584927889
12119,"Sumter, FL",0.014922987620097356,0.08910386308292552
12121,"Suwannee, FL",0.0031730555128921026,-0.369859365367993
12123,"Taylor, FL",0.008171933146075446,-0.37747032165672567
12125,"Union, FL",0.012091058296206571,-0.4873931427084578
12127,"Volusia, FL",0.047975245031330944,0.3731210910956748
12129,"Wakulla, FL",-0.18891812025634191,-0.24481915563556345
12131,"Walton, FL",-0.11770947148471855,-0.006814237073021423
12133,"Washington, FL",0.011922300448066254,-0.513145768691631
13001,"Appling, GA",-0.13612949488309734,-0.37141491819271744
13003,"Atkinson, GA",-0.20355846494152408,-0.5304151264954189
13005,"Bacon, GA",-0.06472694360666476,-0.2779104250450395
13007,"Baker, GA",-0.3958805352645548,-0.7219151737561809
13009,"Baldwin, GA",0.011021955172487033,-0.1907094695126984
13011,"Banks, GA",0.0028236521656429107,-0.3525685337619897
13013,"Barrow, GA",0.07253949804374774,-0.15661182915644334
13015,"Bartow, GA",0.05713597372742461,-0.05544284228400287
13017,"Ben Hill, GA",-0.030051523443617056,-0.27733113913665597
13019,"Berrien, GA",-0.2688863444781511,-0.694758899419424
13021,"Bibb, GA",0.10771789475621005,0.0625359242999045
13023,"Bleckley, GA",-0.1644057568387236,-0.20427871412827348
13025,"Brantley, GA",-0.1954918513639088,-0.6801136584953411
13027,"Brooks, GA",-0.3447958666937133,-0.40582086931715466
13029,"Bryan, GA",-0.20301667826249792,-0.03733039556014217
13031,"Bulloch, GA",0.006096403580040562,-0.039780780904071444
13033,"Burke, GA",-0.42471250513260583,-0.7114818773609792
13035,"Butts, GA",0.00691368041081287,-0.1913926956566313
13037,"Calhoun, GA",-0.4477094875326493,-0.4538063460327052
13039,"Camden, GA",-0.1265008784184557,0.0026215825190123664
13043,"Candler, GA",-0.1633395476440278,-0.47136618447325407
13045,"Carroll, GA",0.027460210741883737,-0.12654525304056208
13047,"Catoosa, GA",0.060533631359370274,-0.12185561029804859
13049,"Charlton, GA",-0.5647553721463475,-0.31892651122703175
13051,"Chatham, GA",0.08360532895712913,0.41388998623897905
13053,"Chattahoochee, GA",-0.21258979923787824,-0.09811637833243414
13055,"Chattooga, GA",-0.1303483920429538,-0.413560317572112
13057,"Cherokee, GA",0.07077716353552876,0.059356649719563746
13059,"Clarke, GA",0.15395055131099752,0.10281413040495156
13061,"Clay, GA",-0.397224680590455,-0.4794284572063151
13063,"Clayton, GA",0.26298221522054965,0.23721018699357654
13065,"Clinch, GA",-0.32140993624305103,-0.32944836022109514
13067,"Cobb, GA",0.29417004391335905,0.23447161599390826
13069,"Coffee, GA",-0.0906421210005095,-0.3924062264313114
13071,"Colquitt, GA",-0.13691889794991818,-0.2676370542435679
13073,"Columbia, GA",0.039095676209089165,0.0380357035897948
13075,"Cook, GA",0.003053165962625526,-0.3053194822942762
13077,"Coweta, GA",0.028340156437187083,-0.07187370463522935
13079,"Crawford, GA",-0.3409477322642076,-0.6510694402894597
13081,"Crisp, GA",0.00661005429586881,-0.15076764462821013
13083,"Dade, GA",0.00663516006865913,-0.33373564674182954
13085,"Dawson, GA",0.012627271011118824,-0.021941035504472572
13087,"Decatur, GA",-0.24059015747242507,-0.18757518903847614
13089,"DeKalb, GA",0.31405736646439897,0.46528095937199937
13091,"Dodge, GA",-0.19563648952823942,-0.490904481138542
13093,"Dooly, GA",-0.16155461174898533,-0.6212553929387792
13095,"Dougherty, GA",0.04501644129788967,0.15766491018502105
13097,"Douglas, GA",0.09094790183701042,-0.0035655316683543825
13099,"Early, GA",-0.3233414187177952,-0.5906645061261282
13101,"Echols, GA",-0.5092961068570827,-0.8382845466894818
13103,"Effingham, GA",-0.20290207629029877,-0.33242023611647276
13105,"Elbert, GA",-0.13551735700292822,-0.4018643451649976
13107,"Emanuel, GA",-0.18783149146716904,-0.19541356175948765
13109,"Evans, GA",-0.004149948645394419,-0.25555048650116685
13111,"Fannin, GA",0.02278807292471777,-0.17549599475084454
13113,"Fayette, GA",0.09055479760827416,0.03856715509407955
13115,"Floyd, GA",0.001111258143583572,-0.16563324502295806
13117,"Forsyth, GA",0.13805312467510977,0.01679032145838024
13119,"Franklin, GA",0.01712468941757682,-0.2609778783118657
13121,"Fulton, GA",0.23988879881693614,0.4927500616401998
13123,"Gilmer, GA",0.01746558879504078,-0.35728502191034617
