GeoFIPS,GeoName,median_owner_occupied_home_value
8053,"Hinsdale, CO",0.00592442773687063
8055,"Huerfano, CO",0.004499997760913477
8057,"Jackson, CO",0.004949665316002161
8059,"Jefferson, CO*",0.007147028182434179
8061,"Kiowa, CO",0.003640824126726505
8063,"Kit Carson, CO",0.0041855232805003695
8065,"Lake, CO",0.0051818458304833115
8067,"La Plata, CO",0.006821787050608208
8069,"Larimer, CO",0.006723822568295512
8071,"Las Animas, CO",0.0042541003427329915
8073,"Lincoln, CO",0.004212954110153877
8075,"Logan, CO",0.0043422707924329895
8077,"Mesa, CO",0.005194581454583069
8079,"Mineral, CO",0.0060792131432811924
8081,"Moffat, CO",0.0045832696730945255
8083,"Montezuma, CO",0.004992770600286356
8085,"Montrose, CO",0.005202418760883898
8087,"Morgan, CO",0.004956522976100164
8089,"Otero, CO",0.00366041766086167
8091,"Ouray, CO",0.007779872494951157
8093,"Park, CO",0.006484788693586374
8095,"Phillips, CO",0.004697890906837365
8097,"Pitkin, CO",0.009761631776177726
8099,"Prowers, CO",0.0036692347503064493
8101,"Pueblo, CO",0.004468648318918689
8103,"Rio Blanco, CO",0.004763528651964277
8105,"Rio Grande, CO",0.00437655928249181
8107,"Routt, CO",0.008197193694247318
8109,"Saguache, CO",0.004184543607895996
8111,"San Juan, CO",0.005840177332579577
8113,"San Miguel, CO",0.0073047499983398545
8115,"Sedgwick, CO",0.003750547881450794
8117,"Summit, CO",0.008895661446156167
8119,"Teller, CO",0.005829401112071642
8121,"Washington, CO",0.00430210426252664
8123,"Weld, CO*",0.006055701454559026
8125,"Yuma, CO",0.0044137867743294645
9001,"Fairfield, CT",0.006948161039112444
9003,"Hartford, CT",0.0050466521795309305
9005,"Litchfield, CT",0.005252381573487286
9007,"Middlesex, CT",0.005529625716922837
9009,"New Haven, CT",0.005148537267209097
9011,"New London, CT",0.00513090331731636
9013,"Tolland, CT",0.005198500107813198
9015,"Windham, CT",0.0047360979574682105
10001,"Kent, DE",0.0049457466528801675
10003,"New Castle, DE",0.005307242670836265
10005,"Sussex, DE",0.005400310530594421
11001,"District of Columbia, DC",0.008836884681236112
12001,"Alachua, FL",0.004672419532123273
12003,"Baker, FL",0.0042952465609078505
12005,"Bay, FL",0.004663602516384646
12007,"Bradford, FL",0.0038553731699531024
12009,"Brevard, FL",0.0049143973424443654
12011,"Broward, FL",0.005543340953185316
12013,"Calhoun, FL",0.003617311882075702
12015,"Charlotte, FL",0.004828186689124214
12017,"Citrus, FL",0.0041629908085709655
12019,"Clay, FL",0.004686134888493898
12021,"Collier, FL",0.006278082572277022
12023,"Columbia, FL",0.004090495000754979
12027,"DeSoto, FL",0.003710381160149767
12029,"Dixie, FL",0.0034360715306045453
12031,"Duval, FL",0.004676338205551467
12033,"Escambia, FL",0.004291327874087036
12035,"Flagler, FL",0.005027058881361679
12037,"Franklin, FL",0.0045519202547303905
12039,"Gadsden, FL",0.0036418038034999878
12041,"Gilchrist, FL",0.003958239024913546
12043,"Glades, FL",0.003381209541321706
12045,"Gulf, FL",0.0044755060101078215
12047,"Hamilton, FL",0.0034595838054130024
12049,"Hardee, FL",0.0035977183418101077
12051,"Hendry, FL",0.0037525072334010368
12053,"Hernando, FL",0.004308961963740865
12055,"Highlands, FL",0.003899458546482437
12057,"Hillsborough, FL",0.005068204803041265
12059,"Holmes, FL",0.0034399902433370766
12061,"Indian River, FL",0.004979055284564549
12063,"Jackson, FL",0.0036339663891180596
12065,"Jefferson, FL",0.004110088466598771
12067,"Lafayette, FL",0.0036104541432979698
12069,"Lake, FL",0.00479193900656294
12071,"Lee, FL",0.005039794525611541
12073,"Leon, FL",0.004795857675556681
12075,"Levy, FL",0.0038828040726768265
12077,"Liberty, FL",0.0036114338202868357
12079,"Madison, FL",0.0034791773648326085
12081,"Manatee, FL",0.0052259306759478985
12083,"Marion, FL",0.004177685899440675
12085,"Martin, FL",0.005611917103112152
12086,"Miami-Dade, FL",0.005867607705928091
12087,"Monroe, FL",0.00861647127226206
12089,"Nassau, FL",0.005194581454583069
12091,"Okaloosa, FL",0.005040774190486319
12093,"Okeechobee, FL",0.0038387186904660364
12095,"Orange, FL",0.005319978278163884
12097,"Osceola, FL",0.0049457466528801675
12099,"Palm Beach, FL",0.005708903282027222
12101,"Pasco, FL",0.004498038421047124
12103,"Pinellas, FL",0.00494280765543853
12105,"Polk, FL",0.004350108162492372
12107,"Putnam, FL",0.0036966656915913276
12109,"St. Johns, FL",0.006017494946116697
12111,"St. Lucie, FL",0.004870312358315365
12113,"Santa Rosa, FL",0.004878149690215716
12115,"Sarasota, FL",0.005409127480903386
12117,"Seminole, FL",0.005351327458070765
12119,"Sumter, FL",0.005351327458070765
12121,"Suwannee, FL",0.003764263344495866
12123,"Taylor, FL",0.003392965683606919
12125,"Union, FL",0.003802470698351046
12127,"Volusia, FL",0.004692992566018406
12129,"Wakulla, FL",0.004394193359091192
12131,"Walton, FL",0.005296466386367937
12133,"Washington, FL",0.003830881287616883
13001,"Appling, GA",0.003422356035210017
13003,"Atkinson, GA",0.003218582811910675
13005,"Bacon, GA",0.003471339941384599
13007,"Baker, GA",0.0036182915590161624
13009,"Baldwin, GA",0.0038818243976799227
13011,"Banks, GA",0.004334433421840034
13013,"Barrow, GA",0.004402030725592088
13015,"Bartow, GA",0.004486282381125584
13017,"Ben Hill, GA",0.0034507667028067512
13019,"Berrien, GA",0.0036231899436143244
13021,"Bibb, GA",0.003894560172057915
13023,"Bleckley, GA",0.003650620894144474
13025,"Brantley, GA",0.003437051208797559
13027,"Brooks, GA",0.003642783480266143
13029,"Bryan, GA",0.004995709596268272
13031,"Bulloch, GA",0.004102251080639219
13033,"Burke, GA",0.0034919131770236866
13035,"Butts, GA",0.004258998702797667
13037,"Calhoun, GA",0.0031735175431482077
13039,"Camden, GA",0.004395173029933419
13043,"Candler, GA",0.003535018994471617
13045,"Carroll, GA",0.004197279351125571
13047,"Catoosa, GA",0.004199238696116936
13049,"Charlton, GA",0.0035438360918820244
13051,"Chatham, GA",0.004712585927939994
13053,"Chattahoochee, GA",0.003700584397035911
13055,"Chattooga, GA",0.0033253678527582764
13057,"Cherokee, GA",0.005470846109440375
13059,"Clarke, GA",0.004560737279552196
13061,"Clay, GA",0.003203887617002632
13063,"Clayton, GA",0.003945503256894023
13065,"Clinch, GA",0.0033077336309919048
13067,"Cobb, GA",0.005485541014871087
13069,"Coffee, GA",0.0036643363673520835
13071,"Colquitt, GA",0.0035546125435239606
13073,"Columbia, GA",0.0048438613587400425
13075,"Cook, GA",0.0036809908686785686
13077,"Coweta, GA",0.004985912942659931
13079,"Crawford, GA",0.004038572301119592
13081,"Crisp, GA",0.0035604906077080223
13083,"Dade, GA",0.003905336595544817
13085,"Dawson, GA",0.0052131950560039275
13087,"Decatur, GA",0.0037916942663316355
13089,"DeKalb, GA",0.005111310035915695
13091,"Dodge, GA",0.0035418767369495008
13093,"Dooly, GA",0.003392965683606919
13095,"Dougherty, GA",0.0036594379842216362
13097,"Douglas, GA",0.004393213688240527
13099,"Early, GA",0.003769161723811809
13101,"Echols, GA",0.003369453398101685
13103,"Effingham, GA",0.004358925203170383
13105,"Elbert, GA",0.0035085676989485837
13107,"Emanuel, GA",0.003362595647459665
13109,"Evans, GA",0.0036917673096257264
13111,"Fannin, GA",0.004739036960791587
13113,"Fayette, GA",0.005637388231104268
13115,"Floyd, GA",0.004061104796105219
13117,"Forsyth, GA",0.006384864475561303
13119,"Franklin, GA",0.003887702447549435
13121,"Fulton, GA",0.005988105312277003
13123,"Gilmer, GA",0.004729240282728808
13125,"Glascock, GA",0.003588901247788767
13127,"Glynn, GA",0.004614619082449423
13129,"Gordon, GA",0.004131641275381348
13131,"Grady, GA",0.0038710479722225966
13133,"Greene, GA",0.0050633064799288086
13135,"Gwinnett, GA",0.005122086341172727
13137,"Habersham, GA",0.004177685899440675
13139,"Hall, GA",0.004895783684799149
13141,"Hancock, GA",0.003425295070045964
13143,"Haralson, GA",0.004112047813009889
13145,"Harris, GA",0.004940848323763625
13147,"Hart, GA",0.004151234734580456
13149,"Heard, GA",0.0037456495014498437
13151,"Henry, GA",0.004589147688036643
13153,"Houston, GA",0.004186502953096527
13155,"Irwin, GA",0.003442929277817308
13157,"Jackson, GA",0.004910478677959684
13159,"Jasper, GA",0.004114007159389477
13161,"Jeff Davis, GA",0.003484075754270899
13163,"Jefferson, GA",0.0034772180090107963
13165,"Jenkins, GA",0.003357697253950187
13167,"Johnson, GA",0.003355737896501454
13169,"Jones, GA",0.004005263387983682
13171,"Lamar, GA",0.004143397351282552
13173,"Lanier, GA",0.0038396983657889017
13175,"Laurens, GA",0.0036800111921864165
13177,"Lee, GA",0.004355986189686245
13179,"Liberty, GA",0.003963137396886918
13181,"Lincoln, GA",0.0040170194759914235
13183,"Long, GA",0.0039592186993233636
13185,"Lowndes, GA",0.004117925852053617
13187,"Lumpkin, GA",0.004728260614872637
13189,"McDuffie, GA",0.0038014910227495147
13191,"McIntosh, GA",0.004112047813009889
13193,"Macon, GA",0.003267566784862286
13195,"Madison, GA",0.004137519313474947
13197,"Marion, GA",0.0035516735113396702
13199,"Meriwether, GA",0.003706462454989623
13201,"Miller, GA",0.0036467021872614858
13205,"Mitchell, GA",0.0034772180090107963
13207,"Monroe, GA",0.004358925203170383
13209,"Montgomery, GA",0.0035232628637364982
13211,"Morgan, GA",0.004961421304455982
13213,"Murray, GA",0.0038837837476664028
13215,"Muscogee, GA",0.004037592627331499
13217,"Newton, GA",0.004246262966205228
13219,"Oconee, GA",0.005837238363484598
13221,"Oglethorpe, GA",0.004034653605920369
13223,"Paulding, GA",0.004612659744629877
13225,"Peach, GA",0.004053267407011729
13227,"Pickens, GA",0.004763528651964277
13229,"Pierce, GA",0.0036182915590161624
13231,"Pike, GA",0.004588168018901717
13233,"Polk, GA",0.003904356920719776
13235,"Pulaski, GA",0.00363494606594017
13237,"Putnam, GA",0.004308961963740865
13239,"Quitman, GA",0.003191151780296053
13241,"Rabun, GA",0.004476485680243281
13243,"Randolph, GA",0.003384148576980772
13245,"Richmond, GA",0.0038161861560073174
13247,"Rockdale, GA",0.0043177790075634714
13249,"Schley, GA",0.003904356920719776
13251,"Screven, GA",0.003579104475999184
13253,"Seminole, GA",0.0035340393169476236
13255,"Spalding, GA",0.00407286087880987
13257,"Stephens, GA",0.003853413819536078
13259,"Stewart, GA",0.0030814276062256507
13261,"Sumter, GA",0.0037525072334010368
13263,"Talbot, GA",0.003579104475999184
13265,"Taliaferro, GA",0.003246993518118968
13267,"Tattnall, GA",0.0035242425413350986
13269,"Taylor, GA",0.003462522839495552
13271,"Telfair, GA",0.003284221332105375
13273,"Terrell, GA",0.0035213035085193134
13275,"Thomas, GA",0.004163970481351642
13277,"Tift, GA",0.003894560172057915
13279,"Toombs, GA",0.0036124134972692623
13281,"Towns, GA",0.004987872273458205
13283,"Treutlen, GA",0.0033508395027666005
13285,"Troup, GA",0.0040268162151499975
13287,"Turner, GA",0.0033586769326650057
13289,"Twiggs, GA",0.0033234084948861042
13291,"Union, GA",0.004721402939624975
13293,"Upson, GA",0.003734873064815014
13295,"Walker, GA",0.0038563528451505125
13297,"Walton, GA",0.004879129356661238
13299,"Ware, GA",0.0034664415515128777
13301,"Warren, GA",0.003297936840232163
13303,"Washington, GA",0.003571267058072758
13305,"Wayne, GA",0.0037995316715242478
13307,"Webster, GA",0.0033224288159405813
13309,"Wheeler, GA",0.003269526143455659
13311,"White, GA",0.004555838932516432
13313,"Whitfield, GA",0.0040836372869670345
13315,"Wilcox, GA",0.0032283796077443583
13317,"Wilkes, GA",0.0033890469696158387
13319,"Wilkinson, GA",0.0033616159687706038
13321,"Worth, GA",0.0035340393169476236
15001,"Hawaii, HI",0.006387803424980021
15003,"Honolulu, HI",0.009727345890398365
15007,"Kauai, HI",0.008807496275851978
16001,"Ada, ID",0.0059626342879131045
16003,"Adams, ID",0.005005506248917602
16005,"Bannock, ID",0.004415746115667085
16007,"Bear Lake, ID",0.004176706226772131
16009,"Benewah, ID",0.004535265872581462
16011,"Bingham, ID",0.0044745263399634805
16013,"Blaine, ID",0.007578068304833874
16015,"Boise, ID",0.005333693545663376
16017,"Bonner, ID",0.005633469596503904
16019,"Bonneville, ID",0.004871292024835716
16021,"Boundary, ID",0.005176947513074293
16023,"Butte, ID",0.004197279351125571
16025,"Camas, ID",0.004304063605772068
16027,"Canyon, ID",0.0049780756190840325
16029,"Caribou, ID",0.004182584262663047
16031,"Cassia, ID",0.004408888420837087
16033,"Clark, ID",0.0037818975091861162
16035,"Clearwater, ID",0.004348148820027653
16037,"Custer, ID",0.00477430499427145
16039,"Elmore, ID",0.004344230134997851
16041,"Franklin, ID",0.004885007355136972
16043,"Fremont (includes Yellowstone Park), ID",0.004646948151346031
16045,"Gem, ID",0.004850719025948802
16047,"Gooding, ID",0.004208055748179396
16049,"Idaho, ID",0.0046939722342003165
16051,"Jefferson, ID",0.00500844524452515
16053,"Jerome, ID",0.00463617179612319
16055,"Kootenai, ID",0.0058274417991064364
16057,"Latah, ID",0.005169110204702898
16059,"Lemhi, ID",0.0047419759640330295
16061,"Lewis, ID",0.004145356697154767
16063,"Lincoln, ID",0.0041424176783344535
16065,"Madison, ID",0.0051602932320260475
16067,"Minidoka, ID",0.004277612469177239
16069,"Nez Perce, ID",0.004773325326834721
16071,"Oneida, ID",0.004496079081146576
16073,"Owyhee, ID",0.004556818601941348
16075,"Payette, ID",0.004582290003906753
16077,"Power, ID",0.00417474688141084
16079,"Shoshone, ID",0.003996446321250957
16081,"Teton, ID",0.00638388482573049
16083,"Twin Falls, ID",0.004633232789966302
16085,"Valley, ID",0.006090968985123624
16087,"Washington, ID",0.00428544984360868
17001,"Adams, IL",0.003924930090468237
17003,"Alexander, IL",0.0032029079372928315
17005,"Bond, IL",0.003773080427134312
17007,"Boone, IL",0.004206096403333248
17009,"Brown, IL",0.00364768186399278
17011,"Bureau, IL",0.0036721737799947363
17013,"Calhoun, IL",0.004068942184699997
17015,"Carroll, IL",0.00359379963342521
17017,"Cass, IL",0.003424315391773902
17019,"Champaign, IL",0.004278592141009785
17021,"Christian, IL",0.0035487344790940956
17023,"Clark, IL",0.0036084947892991437
17025,"Clay, IL",0.0035252222189268156
17027,"Clinton, IL",0.004105190100433198
17029,"Coles, IL",0.0036182915590161624
17031,"Cook, IL",0.005221032360785083
17033,"Crawford, IL",0.0035516735113396702
17035,"Cumberland, IL",0.0036643363673520835
17037,"DeKalb, IL",0.0044745263399634805
17039,"De Witt, IL",0.0036829502216417787
17041,"Douglas, IL",0.0037809178334315963
17043,"DuPage, IL",0.005790214844283437
17045,"Edgar, IL",0.0034262747483113642
17047,"Edwards, IL",0.0034380308869839116
17049,"Effingham, IL",0.004155153426038449
17051,"Fayette, IL",0.0035438360918820244
17053,"Ford, IL",0.003598698018889346
17055,"Franklin, IL",0.0033831688984342634
17057,"Fulton, IL",0.0034968115660267696
17059,"Gallatin, IL",0.003357697253950187
17061,"Greene, IL",0.0034321528177663208
17063,"Grundy, IL",0.0046871145567388695
17065,"Hamilton, IL",0.0035252222189268156
17067,"Hancock, IL",0.0035213035085193134
17069,"Hardin, IL",0.0033684737194579206
17071,"Henderson, IL",0.003470360263423622
17073,"Henry, IL",0.0038367593397978794
17075,"Iroquois, IL",0.003701564073379293
17077,"Jackson, IL",0.003711360836422095
17079,"Jasper, IL",0.003590860602064039
17081,"Jefferson, IL",0.0036084947892991437
17083,"Jersey, IL",0.004046409691146335
17085,"Jo Daviess, IL",0.00416788917239419
17087,"Johnson, IL",0.003805409725112341
17089,"Kane, IL",0.0051142490283764275
17091,"Kankakee, IL",0.004156133098882853
17093,"Kendall, IL",0.00510935070755969
17095,"Knox, IL",0.0034527260589880537
17097,"Lake, IL",0.005345449487637488
17099,"LaSalle, IL",0.00391219431910983
17101,"Lawrence, IL",0.0034057015033575055
17103,"Lee, IL",0.003858312195523128
17105,"Livingston, IL",0.0037329137126063117
17107,"Logan, IL",0.0036996047206854232
17109,"McDonough, IL",0.0034791773648326085
17111,"McHenry, IL",0.004973177291538455
17113,"McLean, IL",0.004273693781764232
17115,"Macon, IL",0.003644742833777803
17117,"Macoupin, IL",0.0036241696205130403
17119,"Madison, IL",0.003999385343564255
