GeoFIPS,GeoName,homeownership_rate
2122,"Kenai Peninsula Borough, AK",76.7553122710228
2130,"Ketchikan Gateway Borough, AK*",65.66091954022988
2150,"Kodiak Island Borough, AK",56.62514156285391
2164,"Lake and Peninsula Borough, AK",67.17791411042946
2170,"Matanuska-Susitna Borough, AK",76.46474930007635
2180,"Nome Census Area, AK",62.6346015793252
2185,"North Slope Borough, AK",46.678966789667896
2188,"Northwest Arctic Borough, AK",60.979729729729726
2220,"Sitka City and Borough, AK",64.49840994507083
2240,"Southeast Fairbanks Census Area, AK",75.01142074006395
2290,"Yukon-Koyukuk Census Area, AK",72.37728585178056
4001,"Apache, AZ",80.04649752350147
4003,"Cochise, AZ",70.2133655394525
4005,"Coconino, AZ",59.056026772834805
4007,"Gila, AZ",75.62736638196706
4009,"Graham, AZ",73.42319853553005
4011,"Greenlee, AZ",56.20460048426151
4012,"La Paz, AZ",68.36494220626193
4013,"Maricopa, AZ",64.30593914359135
4015,"Mohave, AZ",72.5730017127426
4017,"Navajo, AZ",72.30933049381073
4019,"Pima, AZ",64.14394610884595
4021,"Pinal, AZ",79.64684137566836
4023,"Santa Cruz, AZ",67.20317098072188
4025,"Yavapai, AZ",73.11013497024648
4027,"Yuma, AZ",69.06317791049574
5001,"Arkansas, AR",66.24485439853636
5003,"Ashley, AR",74.32582707812065
5005,"Baxter, AR",74.34940329109932
5007,"Benton, AR",67.84205675665297
5009,"Boone, AR",70.12918534141839
5011,"Bradley, AR",64.92890995260665
5013,"Calhoun, AR",86.44859813084112
5015,"Carroll, AR",76.4462446068504
5017,"Chicot, AR",67.93912175648703
5019,"Clark, AR",62.401005656819606
5021,"Clay, AR",73.47847600197922
5023,"Cleburne, AR",78.67494824016563
5025,"Cleveland, AR",83.58862144420132
5027,"Columbia, AR",72.3230258113979
5029,"Conway, AR",68.17857990976015
5031,"Craighead, AR",59.68926353568983
5033,"Crawford, AR",75.54001143812414
5035,"Crittenden, AR",56.184429977941576
5037,"Cross, AR",66.24009750152346
5039,"Dallas, AR",71.55963302752293
5041,"Desha, AR",62.50271562024766
5043,"Drew, AR",67.1054534934182
5045,"Faulkner, AR",62.3069457338172
5047,"Franklin, AR",73.67636092468307
5049,"Fulton, AR",84.51882845188284
5051,"Garland, AR",68.27626099028228
5053,"Grant, AR",80.30921820303384
5055,"Greene, AR",64.37630347781975
5057,"Hempstead, AR",67.66825288919102
5059,"Hot Spring, AR",78.65546218487395
5061,"Howard, AR",72.58805513016846
5063,"Independence, AR",69.40417562599708
5065,"Izard, AR",77.25773195876289
5067,"Jackson, AR",66.62851536952257
5069,"Jefferson, AR",63.31246395913996
5071,"Johnson, AR",70.38084655015659
5073,"Lafayette, AR",76.95327836670593
5075,"Lawrence, AR",67.21182575876709
5077,"Lee, AR",61.91028615622584
5079,"Lincoln, AR",78.59680284191829
5081,"Little River, AR",83.88255175327419
5083,"Logan, AR",74.11064842355741
5085,"Lonoke, AR",72.4276702197085
5087,"Madison, AR",79.792
5089,"Marion, AR",82.15686274509804
5091,"Miller, AR",66.2989346277501
5093,"Mississippi, AR",60.15994668443852
5095,"Monroe, AR",63.55272469922152
5097,"Montgomery, AR",80.44023404848147
5099,"Nevada, AR",66.67723525681673
5101,"Newton, AR",74.76764199655766
5103,"Ouachita, AR",73.75576309256414
5105,"Perry, AR",75.8161399843301
5107,"Phillips, AR",53.68932038834952
5109,"Pike, AR",75.44297479411031
5111,"Poinsett, AR",63.62034794098216
5113,"Polk, AR",79.8885577296877
5115,"Pope, AR",72.01486235433204
5117,"Prairie, AR",77.30838865419433
5119,"Pulaski, AR",58.14815697868485
5121,"Randolph, AR",73.44923504867872
5123,"St. Francis, AR",54.24586521846457
5125,"Saline, AR",78.22346022903126
5127,"Scott, AR",74.2630094847475
5129,"Searcy, AR",73.30393487109905
5131,"Sebastian, AR",60.09795225791523
5133,"Sevier, AR",65.00090203860725
5135,"Sharp, AR",80.23474858716129
5137,"Stone, AR",72.31029380680617
5139,"Union, AR",72.74431057563588
5141,"Van Buren, AR",79.101419581443
5143,"Washington, AR",54.57288789840159
5145,"White, AR",66.36445741281089
5147,"Woodruff, AR",69.07844630616908
5149,"Yell, AR",68.52019094310413
6001,"Alameda, CA",54.18935573847168
6003,"Alpine, CA",82.75862068965517
6005,"Amador, CA",79.00920927278501
6007,"Butte, CA",58.11879643298647
6009,"Calaveras, CA",82.06768228863821
6011,"Colusa, CA",63.051668460710445
6013,"Contra Costa, CA",67.16356168474337
6015,"Del Norte, CA",68.12172088142707
6017,"El Dorado, CA",76.12049474664184
6019,"Fresno, CA",54.176274338562834
6021,"Glenn, CA",60.62410182714022
6023,"Humboldt, CA",56.821726763923294
6025,"Imperial, CA",57.67693092888738
6027,"Inyo, CA",65.97018728500446
6029,"Kern, CA",59.6301247932425
6031,"Kings, CA",54.87911180437675
6033,"Lake, CA",69.54354966587383
6035,"Lassen, CA",68.69467787114846
6037,"Los Angeles, CA",46.15287177607042
6039,"Madera, CA",65.48327518982147
6041,"Marin, CA",64.06772796960726
6043,"Mariposa, CA",73.7659602474661
6045,"Mendocino, CA",60.89648985733716
6047,"Merced, CA",53.35427742870952
6049,"Modoc, CA",75.13958272112842
6051,"Mono, CA",68.39027955417504
6053,"Monterey, CA",52.19320012521664
6055,"Napa, CA",65.17127880043886
6057,"Nevada, CA",74.85210672461669
6059,"Orange, CA",56.54758666999285
6061,"Placer, CA",73.81618885909647
6063,"Plumas, CA",74.3213228035538
6065,"Riverside, CA",68.51165903975594
6067,"Sacramento, CA",58.28864107147924
6069,"San Benito, CA",65.92282893411243
6071,"San Bernardino, CA",61.08317877101744
6073,"San Diego, CA",54.241239447699485
6075,"San Francisco, CA",38.55343890123656
6077,"San Joaquin, CA",59.97354931914768
6079,"San Luis Obispo, CA",62.0088992497618
6081,"San Mateo, CA",59.53624921024655
6083,"Santa Barbara, CA",52.80479896238651
6085,"Santa Clara, CA",55.59312495387113
6087,"Santa Cruz, CA",59.958336356193065
6089,"Shasta, CA",65.05266710731715
6091,"Sierra, CA",82.81938325991189
6093,"Siskiyou, CA",67.90281329923273
6095,"Solano, CA",63.032383361185126
6097,"Sonoma, CA",61.64996071773186
6099,"Stanislaus, CA",60.51824497715466
6101,"Sutter, CA",59.56236191398565
6103,"Tehama, CA",67.0917434918572
6105,"Trinity, CA",70.81889476563926
6107,"Tulare, CA",58.34790644771451
6109,"Tuolumne, CA",74.4207437256362
6111,"Ventura, CA",64.05698468726987
6113,"Yolo, CA",52.17916880181848
6115,"Yuba, CA",61.40675445278775
8001,"Adams, CO*",68.33249637163307
8003,"Alamosa, CO",57.20908669448308
8005,"Arapahoe, CO",64.92895342391456
8007,"Archuleta, CO",75.79295921924015
8009,"Baca, CO",73.70744010088272
8011,"Bent, CO",61.61504424778761
8013,"Boulder, CO*",62.27303396056676
8015,"Chaffee, CO",69.58967571144937
8017,"Cheyenne, CO",78.91891891891892
8019,"Clear Creek, CO",80.01743299193724
8021,"Conejos, CO",78.9763524457402
8023,"Costilla, CO",76.27450980392156
8025,"Crowley, CO",71.1787072243346
8027,"Custer, CO",86.9784502521779
8029,"Delta, CO",76.06621544483406
8031,"Denver, CO",49.38104556545002
8033,"Dolores, CO",86.07594936708861
8035,"Douglas, CO",77.99365012010215
8037,"Eagle, CO",68.58195578570006
8039,"Elbert, CO",93.34664704645786
8041,"El Paso, CO",66.253695214042
8043,"Fremont, CO",75.38609492560954
8045,"Garfield, CO",69.91067440821796
8047,"Gilpin, CO",78.61899754644234
8049,"Grand, CO",72.69958319974351
8051,"Gunnison, CO",63.12669158396701
8053,"Hinsdale, CO",77.82426778242679
8055,"Huerfano, CO",77.5460549183177
8057,"Jackson, CO",76.89922480620154
8059,"Jefferson, CO*",70.57792022552985
8061,"Kiowa, CO",73.86569872958258
8063,"Kit Carson, CO",67.27089627391743
8065,"Lake, CO",77.40571025731407
8067,"La Plata, CO",70.67119122118902
8069,"Larimer, CO",64.53097392694708
8071,"Las Animas, CO",70.69823556024733
8073,"Lincoln, CO",71.17585848074923
8075,"Logan, CO",71.5466499686913
8077,"Mesa, CO",71.82002599131509
8079,"Mineral, CO",73.68421052631578
8081,"Moffat, CO",66.84017736649317
8083,"Montezuma, CO",73.5361216730038
8085,"Montrose, CO",76.05328013143998
8087,"Morgan, CO",64.58793230316408
8089,"Otero, CO",69.55491177245193
8091,"Ouray, CO",76.55030800821355
8093,"Park, CO",89.26899063475547
8095,"Phillips, CO",74.94318181818181
8097,"Pitkin, CO",65.09736258318955
8099,"Prowers, CO",71.0006656312403
8101,"Pueblo, CO",66.86689521538233
8103,"Rio Blanco, CO",78.63111818543574
8105,"Rio Grande, CO",72.49302125832081
8107,"Routt, CO",76.49576807082401
8109,"Saguache, CO",72.77759687398242
8111,"San Juan, CO",54.89614243323442
8113,"San Miguel, CO",61.06493506493506
8115,"Sedgwick, CO",68.35081029551954
8117,"Summit, CO",69.7872340425532
8119,"Teller, CO",80.02717391304348
8121,"Washington, CO",70.24630541871922
8123,"Weld, CO*",75.15925772053733
8125,"Yuma, CO",70.80698203895776
10001,"Kent, DE",70.37770176843024
10003,"New Castle, DE",68.15779565136523
10005,"Sussex, DE",81.44064571691803
11001,"District of Columbia, DC",41.4411704165809
12001,"Alachua, FL",54.53741816072267
12003,"Baker, FL",79.80897378942691
12005,"Bay, FL",68.57173464741959
12007,"Bradford, FL",68.02691077533915
12009,"Brevard, FL",76.66855868639773
12011,"Broward, FL",62.82317550638636
12013,"Calhoun, FL",76.57374100719424
12015,"Charlotte, FL",82.42137213449705
12017,"Citrus, FL",85.3592100783112
12019,"Clay, FL",76.58335842617686
12021,"Collier, FL",74.8634925494999
12023,"Columbia, FL",71.42586487817817
12027,"DeSoto, FL",71.18314424635332
12029,"Dixie, FL",83.01427644386762
12031,"Duval, FL",57.576767340179536
12033,"Escambia, FL",63.136473916720014
12035,"Flagler, FL",79.24456876064691
12037,"Franklin, FL",80.65532451165721
12039,"Gadsden, FL",73.83065785332074
12041,"Gilchrist, FL",82.71245634458673
12043,"Glades, FL",78.43433254259219
12045,"Gulf, FL",78.57648725212465
12047,"Hamilton, FL",75.18604651162791
12049,"Hardee, FL",66.6051433493294
12051,"Hendry, FL",69.74941681089622
12053,"Hernando, FL",80.14626937311321
12055,"Highlands, FL",78.38424527246279
12057,"Hillsborough, FL",60.45556011929211
12059,"Holmes, FL",76.51718772103551
12061,"Indian River, FL",80.17646611394234
12063,"Jackson, FL",74.04028436018957
12065,"Jefferson, FL",74.94111252038412
12067,"Lafayette, FL",80.50880626223092
12069,"Lake, FL",76.40377851602878
12071,"Lee, FL",73.27556303557434
12073,"Leon, FL",52.12159488021557
12075,"Levy, FL",79.62226083057782
12077,"Liberty, FL",80.62934205149162
12079,"Madison, FL",70.93978783803975
12081,"Manatee, FL",74.85710397387044
12083,"Marion, FL",76.46713463573253
12085,"Martin, FL",80.40884839038426
12086,"Miami-Dade, FL",51.868518285258425
12087,"Monroe, FL",62.20483889728975
12089,"Nassau, FL",82.64806252752092
12091,"Okaloosa, FL",67.23666210670315
12093,"Okeechobee, FL",74.40847241772236
12095,"Orange, FL",56.96734489537586
12097,"Osceola, FL",65.72272715891735
12099,"Palm Beach, FL",69.5351377388508
12101,"Pasco, FL",74.56454103901336
12103,"Pinellas, FL",69.04202371058187
12105,"Polk, FL",69.78553446023965
12107,"Putnam, FL",72.98703915116513
12109,"St. Johns, FL",82.36752371247158
12111,"St. Lucie, FL",77.09007220644875
12113,"Santa Rosa, FL",78.35855244232206
12115,"Sarasota, FL",76.01795881511951
12117,"Seminole, FL",65.6754974466856
12119,"Sumter, FL",87.15962988881112
12121,"Suwannee, FL",75.23458228175758
12123,"Taylor, FL",77.4146014735432
12125,"Union, FL",69.7361993160723
12127,"Volusia, FL",72.11150412811112
12129,"Wakulla, FL",81.1850486087831
12131,"Walton, FL",77.7428471626814
12133,"Washington, FL",78.35074216602528
13001,"Appling, GA",72.42380261248186
13003,"Atkinson, GA",66.89520078354553
13005,"Bacon, GA",71.98772064466615
13007,"Baker, GA",74.8404740200547
13009,"Baldwin, GA",62.9155364915158
13011,"Banks, GA",74.75626218689065
13013,"Barrow, GA",78.75681873458184
13015,"Bartow, GA",72.79398371021884
13017,"Ben Hill, GA",57.858546168958746
13019,"Berrien, GA",69.05359515724199
13021,"Bibb, GA",52.647948890383326
13023,"Bleckley, GA",74.89936064409187
13025,"Brantley, GA",75.63543389983455
13027,"Brooks, GA",68.2894074198422
13029,"Bryan, GA",76.0275319567355
13031,"Bulloch, GA",51.754741175676585
13033,"Burke, GA",72.57937843599237
13035,"Butts, GA",74.14829659318637
13037,"Calhoun, GA",65.46426185704742
13039,"Camden, GA",64.98894077168838
13043,"Candler, GA",60.906653668047774
13045,"Carroll, GA",68.23658014699042
13047,"Catoosa, GA",74.909796314258
13049,"Charlton, GA",73.93024981449419
13051,"Chatham, GA",56.850651286813246
13053,"Chattahoochee, GA",31.21614967996061
13055,"Chattooga, GA",67.64959104606113
13057,"Cherokee, GA",77.45379961452439
13059,"Clarke, GA",41.2104394780261
13061,"Clay, GA",68.32895888013998
13063,"Clayton, GA",52.91547414615532
13065,"Clinch, GA",72.74633123689728
13067,"Cobb, GA",66.49597659107535
13069,"Coffee, GA",66.107157244528
13071,"Colquitt, GA",64.78021645806881
13073,"Columbia, GA",78.91361674924086
13075,"Cook, GA",63.45650752125572
13077,"Coweta, GA",76.18177455377744
13079,"Crawford, GA",80.81717451523545
13081,"Crisp, GA",53.98063136712364
13083,"Dade, GA",76.37471188673032
13085,"Dawson, GA",80.19916851977183
13087,"Decatur, GA",60.64108790675085
13089,"DeKalb, GA",57.85305377023848
13091,"Dodge, GA",69.29479418886199
13093,"Dooly, GA",70.26670187483496
13095,"Dougherty, GA",46.56737463646779
13097,"Douglas, GA",65.87672100015826
13099,"Early, GA",67.5796812749004
13101,"Echols, GA",76.28361858190709
13103,"Effingham, GA",77.02892199824714
13105,"Elbert, GA",70.32897243744442
13107,"Emanuel, GA",56.54368465328686
13109,"Evans, GA",62.18702095043434
13111,"Fannin, GA",77.76993025514258
13113,"Fayette, GA",81.66620033575825
13115,"Floyd, GA",63.10978997666408
13117,"Forsyth, GA",84.83617207247643
13119,"Franklin, GA",73.93137369715423
13121,"Fulton, GA",53.68654293166776
13123,"Gilmer, GA",76.0879701585328
13125,"Glascock, GA",70.91254752851711
13127,"Glynn, GA",66.85593245270806
13129,"Gordon, GA",71.52517635611774
13131,"Grady, GA",65.48202614379085
13133,"Greene, GA",79.24379677038203
13135,"Gwinnett, GA",66.62966119551783
13137,"Habersham, GA",75.31718569780853
13139,"Hall, GA",69.99870292706126
13141,"Hancock, GA",75.15260323159785
13143,"Haralson, GA",72.54556661090076
13145,"Harris, GA",89.23303834808259
13147,"Hart, GA",75.26714591023898
13149,"Heard, GA",71.35073779795687
13151,"Henry, GA",72.23100496157214
13153,"Houston, GA",66.92791261735444
13155,"Irwin, GA",72.0975883342681
13157,"Jackson, GA",79.88344988344988
13159,"Jasper, GA",82.49547920433996
13161,"Jeff Davis, GA",67.53028890959925
13163,"Jefferson, GA",67.00995537246824
13165,"Jenkins, GA",82.77221716712162
13167,"Johnson, GA",72.97872340425532
13169,"Jones, GA",82.75210282581986
13171,"Lamar, GA",76.0769008383926
13173,"Lanier, GA",67.32505643340858
13175,"Laurens, GA",63.58277662381406
13177,"Lee, GA",74.81788920887684
13179,"Liberty, GA",48.12622415669205
13181,"Lincoln, GA",75.92039800995025
13183,"Long, GA",60.82567153416261
13185,"Lowndes, GA",54.41903019213174
13187,"Lumpkin, GA",76.83842794759825
13189,"McDuffie, GA",65.85484656600099
13191,"McIntosh, GA",82.01002925198496
13193,"Macon, GA",62.28356336260978
13195,"Madison, GA",72.18597813103005
13197,"Marion, GA",76.91504178272982
13199,"Meriwether, GA",66.93807056501358
13201,"Miller, GA",66.7325167917819
13205,"Mitchell, GA",63.60424028268551
13207,"Monroe, GA",83.19672131147541
13209,"Montgomery, GA",76.46662171274443
13211,"Morgan, GA",74.33768287860815
13213,"Murray, GA",73.65233192004845
13215,"Muscogee, GA",49.507864155479865
13217,"Newton, GA",72.56552899313387
13219,"Oconee, GA",83.57990230286113
13221,"Oglethorpe, GA",78.30457045325242
13223,"Paulding, GA",80.30327073966322
13225,"Peach, GA",68.98858717040535
13227,"Pickens, GA",78.91427695138783
13229,"Pierce, GA",76.8632707774799
13231,"Pike, GA",83.64623739332816
13233,"Polk, GA",65.07701230908036
13235,"Pulaski, GA",64.5171639396856
13237,"Putnam, GA",79.64880227365002
13239,"Quitman, GA",80.68893528183716
13241,"Rabun, GA",76.70940170940172
13243,"Randolph, GA",48.10027418723071
13245,"Richmond, GA",51.35624358350894
13247,"Rockdale, GA",65.62274368231047
13249,"Schley, GA",75.15842839036755
13251,"Screven, GA",74.16966363444045
13253,"Seminole, GA",73.88447851081304
13255,"Spalding, GA",64.67323119035852
13257,"Stephens, GA",73.36727699990209
13259,"Stewart, GA",60.414269275028765
13261,"Sumter, GA",56.65006109596767
13263,"Talbot, GA",82.07249802994484
13265,"Taliaferro, GA",75.11664074650078
13267,"Tattnall, GA",70.12711864406779
13269,"Taylor, GA",62.36876640419947
13271,"Telfair, GA",73.7449118046133
13273,"Terrell, GA",58.81818181818181
13275,"Thomas, GA",62.27983267283135
13277,"Tift, GA",61.664926931106464
13279,"Toombs, GA",64.03526758253024
13281,"Towns, GA",79.06295754026354
13283,"Treutlen, GA",61.78649237472767
13285,"Troup, GA",59.4755149099152
13287,"Turner, GA",68.37552066645306
13289,"Twiggs, GA",89.0344827586207
13291,"Union, GA",81.37373361836602
13293,"Upson, GA",64.62735305416827
13295,"Walker, GA",74.28604285659523
13297,"Walton, GA",77.52568241855005
13299,"Ware, GA",62.3392913138915
13301,"Warren, GA",71.61953727506427
13303,"Washington, GA",67.81973539140022
13305,"Wayne, GA",64.37604612237307
13307,"Webster, GA",81.5068493150685
13309,"Wheeler, GA",68.37820914214151
13311,"White, GA",75.58971384377416
13313,"Whitfield, GA",67.90233818476409
13315,"Wilcox, GA",73.62945178071229
13317,"Wilkes, GA",65.72420634920636
13319,"Wilkinson, GA",80.31995170540296
13321,"Worth, GA",72.61904761904762
15001,"Hawaii, HI",71.4494673511067
15003,"Honolulu, HI",58.85046448906203
15007,"Kauai, HI",64.82722604230133
16001,"Ada, ID",71.34771638839494
16003,"Adams, ID",83.81742738589212
16005,"Bannock, ID",68.24853228962819
16007,"Bear Lake, ID",80.62849763237193
16009,"Benewah, ID",73.65394668060638
16011,"Bingham, ID",80.06655148141037
16013,"Blaine, ID",75.08066250806625
16015,"Boise, ID",86.04240282685512
16017,"Bonner, ID",78.24006656958602
16019,"Bonneville, ID",70.99900948068488
16021,"Boundary, ID",77.51592356687898
16023,"Butte, ID",78.90625
16025,"Camas, ID",76.16099071207431
16027,"Canyon, ID",74.76545253863135
16029,"Caribou, ID",77.8393351800554
16031,"Cassia, ID",69.30317848410758
16033,"Clark, ID",70.54263565891473
16035,"Clearwater, ID",79.9772144688123
16037,"Custer, ID",77.87610619469027
16039,"Elmore, ID",62.5278810408922
16041,"Franklin, ID",77.3972602739726
16043,"Fremont (includes Yellowstone Park), ID",83.91203703703704
16045,"Gem, ID",75.44469149527515
16047,"Gooding, ID",72.14114169591723
16049,"Idaho, ID",78.297743449947
16051,"Jefferson, ID",82.3547750181856
16053,"Jerome, ID",73.03509639149777
16055,"Kootenai, ID",72.32321423241098
16057,"Latah, ID",59.92215456086384
16059,"Lemhi, ID",83.56370192307693
16061,"Lewis, ID",73.37164750957854
16063,"Lincoln, ID",73.51029252437704
16065,"Madison, ID",40.011687119125135
16067,"Minidoka, ID",72.11667112657211
16069,"Nez Perce, ID",71.57206260219576
16071,"Oneida, ID",88.15860945138512
16073,"Owyhee, ID",71.0906079962148
16075,"Payette, ID",70.8404619332763
16077,"Power, ID",71.05952826656683
16079,"Shoshone, ID",73.01935012778387
16081,"Teton, ID",78.38776928422516
16083,"Twin Falls, ID",69.40647482014388
16085,"Valley, ID",84.7346295323174
16087,"Washington, ID",71.7595944967415
17001,"Adams, IL",72.18988723172063
17003,"Alexander, IL",77.93862188766647
17005,"Bond, IL",71.9935691318328
17007,"Boone, IL",83.93608074011775
17009,"Brown, IL",70.81316553727008
17011,"Bureau, IL",75.94417667793684
17013,"Calhoun, IL",89.04564315352697
17015,"Carroll, IL",77.18853886338451
17017,"Cass, IL",77.15827338129496
17019,"Champaign, IL",53.54141656662665
17021,"Christian, IL",76.82772953314036
17023,"Clark, IL",80.7197145959361
17025,"Clay, IL",76.73909074310754
17027,"Clinton, IL",79.55564755399158
17029,"Coles, IL",60.03433897473632
17031,"Cook, IL",57.5412535184547
17033,"Crawford, IL",79.01350086886781
17035,"Cumberland, IL",81.12023177209078
17037,"DeKalb, IL",60.01430797925343
17039,"De Witt, IL",76.38470800722456
17041,"Douglas, IL",78.56020942408377
17043,"DuPage, IL",73.14644423424198
17045,"Edgar, IL",73.67728349565675
17047,"Edwards, IL",79.16190476190476
17049,"Effingham, IL",77.80536246276067
17051,"Fayette, IL",79.65616045845272
17053,"Ford, IL",76.26999472666549
17055,"Franklin, IL",75.07300403852129
17057,"Fulton, IL",77.835901110713
17059,"Gallatin, IL",76.70533642691414
17061,"Greene, IL",76.93154303323794
17063,"Grundy, IL",75.77542206517471
17065,"Hamilton, IL",77.13237542036075
17067,"Hancock, IL",81.67776298268976
17069,"Hardin, IL",80.13513513513514
17071,"Henderson, IL",86.3023679417122
17073,"Henry, IL",79.76915836924753
17075,"Iroquois, IL",79.16555228670768
17077,"Jackson, IL",48.45026585397484
17079,"Jasper, IL",81.75202156334231
17081,"Jefferson, IL",71.98538367844093
17083,"Jersey, IL",81.08597285067873
17085,"Jo Daviess, IL",79.85904308119912
17087,"Johnson, IL",85.26546517291767
17089,"Kane, IL",75.17702488495439
17091,"Kankakee, IL",68.07913084181223
17093,"Kendall, IL",84.09453484662018
17095,"Knox, IL",68.70840165911063
17097,"Lake, IL",73.80393572847085
17099,"LaSalle, IL",73.35032129403945
17101,"Lawrence, IL",74.88020641356432
17103,"Lee, IL",70.82449337917916
17105,"Livingston, IL",72.2945789294238
17107,"Logan, IL",70.63327628141609
17109,"McDonough, IL",61.25862068965517
17111,"McHenry, IL",82.22782266794842
17113,"McLean, IL",64.9895606722051
17115,"Macon, IL",68.93132235597989
17117,"Macoupin, IL",77.75943530483292
17119,"Madison, IL",73.14670290320804
17121,"Marion, IL",73.79889734838541
17123,"Marshall, IL",78.67928326957923
17125,"Mason, IL",80.44229440221147
17127,"Massac, IL",78.08978385368557
17129,"Menard, IL",79.64601769911505
17131,"Mercer, IL",79.48717948717949
17133,"Monroe, IL",84.10615554736454
17135,"Montgomery, IL",75.44186872724043
17137,"Morgan, IL",71.00729707364778
17139,"Moultrie, IL",77.98763736263736
17141,"Ogle, IL",73.20613255154515
17143,"Peoria, IL",65.51417279556102
17145,"Perry, IL",76.86264882778937
17147,"Piatt, IL",83.31121922453192
17149,"Pike, IL",78.95012207882804
17151,"Pope, IL",82.65381764269829
17153,"Pulaski, IL",71.68610816542949
17155,"Putnam, IL",82.25
17157,"Randolph, IL",75.99141630901288
17159,"Richland, IL",73.0917501927525
17161,"Rock Island, IL",68.59573212705281
17163,"St. Clair, IL",67.92782594015948
17165,"Saline, IL",74.19576979832759
17167,"Sangamon, IL",70.06915267148315
17169,"Schuyler, IL",80.69724770642202
17171,"Scott, IL",82.01844262295081
17173,"Shelby, IL",79.21707372745949
17175,"Stark, IL",75.96732588134137
17177,"Stephenson, IL",69.54543103894089
17179,"Tazewell, IL",77.27848572918995
17181,"Union, IL",78.45630637291143
17183,"Vermilion, IL",69.49237560192616
17185,"Wabash, IL",76.76852239430724
17187,"Warren, IL",76.4774722059684
17189,"Washington, IL",82.425613363494
17191,"Wayne, IL",78.63609813084112
17193,"White, IL",76.42706131078224
17195,"Whiteside, IL",74.43015023312036
17197,"Will, IL",82.22526185456614
17199,"Williamson, IL",70.95473510746467
17201,"Winnebago, IL",65.65347961185273
17203,"Woodford, IL",82.29541595925298
18001,"Adams, IN",82.20908575593165
18003,"Allen, IN",69.483858648775
18005,"Bartholomew, IN",70.15225948189058
18007,"Benton, IN",78.35232252410167
18009,"Blackford, IN",75.66265060240964
18011,"Boone, IN",79.93249007752513
18013,"Brown, IN",85.60790273556232
18015,"Carroll, IN",79.44019078699635
18017,"Cass, IN",74.74281897127588
18019,"Clark, IN",74.49836970152998
18021,"Clay, IN",77.60506620610248
