GeoFIPS,GeoName,Expected_agricultural_loss_rate,Expected_building_loss_rate,Expected_population_loss_rate,Diesel_particulate_matter_exposure,Proximity_to_hazardous_waste_sites,Proximity_to_Risk_Management_Plan_facilities
1025,"Clarke, AL",-0.024180774892300416,-0.004030322427171273,-0.03319370971036706,-0.08010934368065581,-0.06815485982349423,-0.08995445971477778
1027,"Clay, AL",-0.013051937080161835,-0.04826651876494581,-0.011753672440666274,-0.06534464759353564,0.025181669040564403,-0.10930361265725708
1029,"Cleburne, AL",-0.02304099566106521,-0.024029399667120255,0.0033686635804481835,-0.0021262744562409175,-0.06337396475084567,-0.12942775662419803
1031,"Coffee, AL",0.11954232854042246,-0.07548778764601194,-0.025184047258049236,-0.04197276638087111,-0.01583048395502995,-0.12810592079496685
1033,"Colbert, AL",-0.06404369381784225,-0.06762931339239475,-0.003661796646180271,0.0762075553433148,0.0010641846582386538,-0.014719970453704101
1035,"Conecuh, AL",0.013068692108360036,0.0797251351842716,-0.029477309189269052,-0.06467676095901675,-0.06751023382597865,-0.1357042201211156
1037,"Coosa, AL",-0.004723109001451009,-0.08572274712587546,-0.035485888284478295,-0.07324116453928664,-0.056443582028544936,-0.13758288498639315
1039,"Covington, AL",0.06336032916994405,-0.015214546008139651,-0.02723453744182358,-0.07506324346930748,-0.03395381076940984,-0.1081724625970274
1041,"Crenshaw, AL",0.06190531413657396,0.03213222823568995,-0.018127496908308616,-0.09222863140400517,-0.06639050474673658,-0.11670094573890266
1043,"Cullman, AL",-0.03506675337540732,-0.04695074171469038,-0.04282968197835946,0.06367874259012263,-0.008721937611141928,-0.08990918642868095
1045,"Dale, AL",0.06218837440554448,-0.04811799893038615,-0.026082542897599148,-0.051135100763742836,0.014246581799644886,-0.07475727671357202
1047,"Dallas, AL",-0.04612074457445825,-0.08098788348450625,-0.0255991262008608,0.002699379411900349,-0.06864413032027894,-0.053623078546442104
1049,"DeKalb, AL",-0.019947734375098447,-0.08969578597974626,-0.011071823045719076,0.0005317651256855349,-0.04201671274335339,-0.08107127742585196
1051,"Elmore, AL",-0.02585444834667272,-0.08429143498059932,-0.046524818564302794,0.04975709952137475,-0.024676495078981953,-0.10910929521792334
1053,"Escambia, AL",0.03511066242898564,-0.003517356684803019,-0.029772043267971227,-0.045173504689297594,-0.043030345987119856,-0.11097841686237819
1055,"Etowah, AL",-0.045573589257622116,-0.021961755753267864,0.012903225746600855,0.11177524373033587,0.0010712005801394309,0.09328023642463079
1057,"Fayette, AL",-0.026359431036717562,-0.04191318853639603,-0.03175585842115558,-0.06934186822557786,-0.03257769663179522,-0.1513694421569617
1059,"Franklin, AL",-0.06179808131243081,-0.039874472604758404,0.05026412322296259,-0.06133640762000536,0.012685109693624685,-0.06284811889525366
1061,"Geneva, AL",0.05703758355979294,-0.0396083667392757,-0.04530133810497117,-0.07778041327218721,-0.051229334479075406,-0.08455687130176348
1063,"Greene, AL",0.029326179253164053,-0.00017709305191149216,-0.0010276803028675952,-0.02401393043684319,-0.0649003621709291,-0.08634771840810584
1065,"Hale, AL",-0.03850412059384212,-0.04471923474369233,-0.014952433158584966,-0.05738292335665829,-0.01604758790650518,-0.11876863357970047
1067,"Henry, AL",0.11874427098354001,-0.08667798658976078,-0.01523457520796323,-0.07582624685022488,-0.06251223910444315,-0.10802382401156208
1069,"Houston, AL",0.038460297185427095,-0.026456765873896226,-0.01678691987755232,0.0379678207992844,-0.005926843854103692,0.1657149206976496
1071,"Jackson, AL",-0.016293782297368775,-0.04270103670619885,0.009242597087812499,-0.010831486385294964,-0.04001526628534746,-0.08579357699056678
1073,"Jefferson, AL",-0.0683966956422053,0.04119615184491221,-0.04623820077368579,0.4080489041225859,0.24757435886214263,0.044633166209739894
1075,"Lamar, AL",0.019288307608684274,-0.042655124942752476,0.014842152710374368,-0.09042774973448453,-0.0408899338775931,-0.14888606442852292
1077,"Lauderdale, AL",-0.0658633437431605,-0.07817954283104023,-0.0029588867685829134,0.09503833394870953,0.03684625403674291,0.10021410659484209
1079,"Lawrence, AL",-0.06424519639044246,-0.07965952774288332,0.05147908880657148,-0.01642717036124053,-0.06179248739857368,-0.13944157892794296
1081,"Lee, AL",-0.07238893163382532,-0.11404716090793254,-0.055400286503002105,0.1011092740683952,0.06826495573915126,-0.04376308039363641
1083,"Limestone, AL",-0.02412832773255935,-0.06630770201477598,-0.019350456227748336,0.13035746330692577,-0.02089253600918861,-0.06354726684859402
1085,"Lowndes, AL",0.0832958010201339,-0.08007111101262787,0.010340033967178863,-0.027575280192336238,-0.061573180425223084,-0.13917943131220434
1087,"Macon, AL",-0.025619523025462998,-0.08885727715070446,-0.053087083893026965,0.00521741013995225,-0.052297353447159356,-0.13573640903752626
1089,"Madison, AL",-0.0643289199655136,-0.0613816849911647,-0.01962351137505014,0.19626446475841264,0.09167574121694555,-0.0897709231589191
1091,"Marengo, AL",0.009093288748629469,-0.03288317574132604,-0.006340385675378202,-0.07191560766192129,-0.04671561897336152,-0.0504492441876595
1093,"Marion, AL",-0.05401657802880222,-0.033633473916014234,-0.002888386888825978,-0.06340192279295298,-0.0226807621167332,-0.117330521548205
1095,"Marshall, AL",-0.02915366513700024,-0.030663032817106917,0.03172115512385609,0.010617829135428636,0.051823043998107554,0.1542023241904933
1097,"Mobile, AL",-0.028937757479619575,0.36839253768436553,-0.030301380270678524,0.34599333360750517,0.16592485079983788,0.03535976816576003
1099,"Monroe, AL",-0.011046673233644166,0.011784668151089361,-0.04100466719097462,-0.08634123841384966,-0.06648601390019793,-0.03372606688015878
1101,"Montgomery, AL",-0.06048359798479397,-0.10059945548780846,-0.04165345336052506,0.26845926852450686,0.11152791946001384,-0.02332619047716633
1103,"Morgan, AL",-0.04044338978391926,-0.03884264314749619,0.06440983799868572,0.1842219292741758,0.025266029738549634,0.022900286876494924
1105,"Perry, AL",-0.04608251352566317,-0.0576754849114961,-0.015013966609604412,-0.09042774973448453,-0.06522159998303723,-0.1516585317839757
1107,"Pickens, AL",0.06188149790475972,-0.024952411371535366,-0.009355181248931976,-0.0820175624830054,-0.02106590897483518,-0.1359047496688791
1109,"Pike, AL",0.13095085669138662,-0.08986081085180664,-0.0466983564568787,-0.05914830373399149,0.047735669855060614,0.09102294993913596
1111,"Randolph, AL",0.0034154474968373094,-0.05454858045638811,-0.03622104935907555,-0.05053779653143531,-0.06572530380696395,-0.14846588053501786
1113,"Russell, AL",0.03372683371337826,-0.12199263852999276,-0.04718242994123667,0.12884725408390163,-0.004478566548368312,0.11131930964191272
1115,"St. Clair, AL",-0.03677194206177303,-0.06552097668674373,-0.01965161174302965,0.1047367528829668,-0.01383540650861792,-0.09694276731240814
1117,"Shelby, AL",-0.05353207598035992,-0.05914980898729205,-0.011537281967009205,0.16167173242994481,0.0650855614209791,-0.11227754715400051
1119,"Sumter, AL",0.025097344463871574,0.03790316786020731,0.007031063629821421,-0.05733447102983624,-0.06396440986234286,-0.14827663908474675
1121,"Talladega, AL",-0.03663342191405361,-0.06207469509079244,-0.0363421803096553,0.026555789339048008,-0.012106688883216532,-0.045548300853306634
1123,"Tallapoosa, AL",0.0077801229219414125,-0.10608468404140858,-0.04578083371886765,-0.050256513400421254,-0.03698208160887928,-0.10278274535810661
1125,"Tuscaloosa, AL",-0.05352965829630163,-0.07100345051413504,-0.02134656586740069,0.23122844448120006,0.1548244445081668,-0.03194560457762341
1127,"Walker, AL",-0.034024829500927445,-0.0455151856434709,-0.027421071114793083,0.03465263864084145,-0.03910364118784193,-0.08721682194015179
1129,"Washington, AL",-0.02634529061014479,0.11438966645607462,-0.0034892261085675003,-0.087019530253308,-0.05543828887753022,-0.0990110326941046
1131,"Wilcox, AL",0.009301536308057745,-0.021765761403147676,-0.026863053137859638,-0.09276021120926248,-0.06957949394030183,-0.15277360710753018
1133,"Winston, AL",-0.055658015785479464,-0.06332212766875533,-0.020617110602744626,-0.07204133184242056,-0.023704566587850473,-0.14234911844333864
2013,"Aleutians East Borough, AK",-0.07238893163382532,-0.1301018679240934,-0.04718242994122779,-0.20868467227637022,-0.07123441849453949,0.15209037952233517
2016,"Aleutians West Census Area, AK",-0.07238893163382532,-0.130543055403476,-0.06485795357837043,0.017725442923172574,-0.06986240945501954,0.4619173481725538
2020,"Anchorage Municipality, AK",-0.07231848483677461,-0.12811333266973102,0.12706832106525567,0.5327423361265227,-0.012967276720664556,0.0883486351476197
2050,"Bethel Census Area, AK",-0.07238893163382532,-0.11656783959369155,-0.050821881246585154,-0.20868467227637022,-0.07123441849453949,-0.15883015704741577
2060,"Bristol Bay Borough, AK",-0.07238893163382532,-0.13034308390075733,-0.06485795357837043,-0.20868467227637022,-0.07123441849453949,0.010512554623160142
2068,"Denali Borough, AK",-0.07238893163382532,-0.13058428444819614,0.2488817348457868,-0.20868467227637022,-0.056327066399128545,-0.15883015704741577
2070,"Dillingham Census Area, AK",-0.07238893163382532,-0.12433992645825209,-0.04718242994123667,-0.20868467227637022,-0.07123441849453949,-0.12200177470541951
2090,"Fairbanks North Star Borough, AK",-0.07047899480477549,-0.12853174840016013,-0.06432958918856424,-0.015873555995217004,0.006078240225607878,-0.0956972619871348
2100,"Haines Borough, AK",-0.07238893163382532,-0.1301018679240934,-0.002888386888825978,-0.20868467227637022,-0.056327066399128545,-0.15580334641003535
2110,"Juneau City and Borough, AK",-0.07238893163382532,-0.12282469496286563,-0.03931901722717357,-0.11793953660668433,-0.06957949394030183,-0.15535001540298232
2122,"Kenai Peninsula Borough, AK",-0.07209322585808753,-0.11915826307548172,0.26484188716901924,-0.15379612469407788,-0.06088217438429966,-0.13154674953086498
2130,"Ketchikan Gateway Borough, AK*",-0.07238893163382532,-0.13058428444819614,-0.06485795357837043,-0.08006429279661964,-0.07123441849453949,0.3982557397846773
2150,"Kodiak Island Borough, AK",-0.07238893163382532,-0.13058428444819614,-0.06485795357837043,-0.14351600480539073,-0.03663648274903408,0.3712509816788758
2164,"Lake and Peninsula Borough, AK",-0.07238893163382532,-0.13034308390075733,-0.056024581394559236,-0.20868467227637022,-0.05798480227434799,-0.15883015704741577
2170,"Matanuska-Susitna Borough, AK",-0.07238893163382532,-0.12345174135817583,0.28427833557925153,-0.0022079755620029173,-0.06796924651938085,-0.12110177313427495
2180,"Nome Census Area, AK",-0.07238893163382532,-0.1261143549990682,-0.04718242994122779,-0.20868467227637022,-0.07123441849453949,-0.15883015704741577
2185,"North Slope Borough, AK",-0.07238893163382532,-0.13034308390075733,0.022285681080258968,-0.20868467227637022,-0.06650964298305195,-0.14585041249019737
2188,"Northwest Arctic Borough, AK",-0.07238893163382532,-0.12832286811083948,-0.056024581394559236,-0.2016230257677345,-0.07123441849453949,-0.15883015704741577
2220,"Sitka City and Borough, AK",-0.07238893163382532,-0.11199110173990057,-0.05262070321517798,-0.16763803884581374,-0.07123441849453949,0.13958783232171812
2240,"Southeast Fairbanks Census Area, AK",-0.07238893163382532,-0.12980641173143148,0.040580544114226846,-0.20868467227637022,-0.06269159584506723,-0.15883015704741577
2290,"Yukon-Koyukuk Census Area, AK",-0.07238893163382532,-0.02379452688939998,-0.024710722486124603,-0.20868467227637022,-0.07045147851635658,-0.1581143925498646
4001,"Apache, AZ",0.6823850047136788,-0.0885303482144798,-0.06380961010114139,-0.1790385428760366,-0.06987412291067707,-0.1527808130054885
4003,"Cochise, AZ",0.2684351033268948,-0.07268957828546319,-0.05043888750094361,-0.11612112778494565,-0.05799755012615049,-0.14353386191206052
4005,"Coconino, AZ",-0.07077087639923485,0.10436467117477188,-0.000794659790967045,-0.029523728504608715,0.058113532953944835,-0.09829109162994543
4007,"Gila, AZ",0.023695660177943223,0.34852274599683186,0.01470624622932104,-0.13727492407249897,-0.029951297535453225,-0.12674918430315296
4009,"Graham, AZ",0.5804218003776662,-0.056613444624573184,-0.05454929066542635,-0.1350471101196855,-0.04951141943324355,-0.10251871583797056
4011,"Greenlee, AZ",0.39159181001134447,-0.0677095818699135,-0.015274400066112581,-0.18003602576775113,-0.03472031974647616,-0.09159087647192565
4012,"La Paz, AZ",-0.07238893163382532,-0.043705940316883796,-0.034309714594587204,-0.10711645817243076,-0.017693516388202934,-0.13562682485416488
4013,"Maricopa, AZ",-0.07002493360669637,-0.11811264499699103,-0.06457180692326192,0.4739388151641404,0.2628447166082042,0.11459861135894611
4015,"Mohave, AZ",-0.06381745157608276,-0.04366709501460786,-0.03274245202763748,-0.07284026503046948,0.013696319623608844,-0.12023808035265171
4017,"Navajo, AZ",0.47075363511275947,0.10851508789234221,-0.04341464268558981,-0.1381003673713438,-0.05522907532655774,-0.1434623428038294
4019,"Pima, AZ",-0.010739021598825005,-0.08141527213469624,-0.060459636544496265,0.22832816307304982,0.07840761046586198,-0.09371495318136469
4021,"Pinal, AZ",0.33301962935186036,-0.09287281003745873,-0.06160319347939136,0.0813949405564458,-0.01719396141762941,-0.0766248891868212
4023,"Santa Cruz, AZ",0.2614331580568565,-0.03824824698814533,-0.03521556315119623,-0.12735081262972325,-0.06848506740119409,-0.10609078973204578
4025,"Yavapai, AZ",-0.0646266435079802,0.05260909569716388,-0.06081490611367513,-0.06558650220751072,-0.0011242391193659884,-0.15000620950222288
4027,"Yuma, AZ",-0.07238893163382532,-0.1297029378523593,-0.06366589196972527,0.1886365622235302,-0.00893103103025783,0.22172292525784365
5001,"Arkansas, AR",-0.05135008844895861,-0.03936492299707506,0.05724091616451932,-0.014649441099079064,-0.067646940461484,-0.02673871762047242
5003,"Ashley, AR",-0.0509444269668019,0.0004066829281552664,0.022977205944216372,-0.05108098083852486,0.060424100224751864,-0.029437970073014186
5005,"Baxter, AR",-0.0067064380242366495,0.07695362005435435,-0.010108555602797109,-0.0371766591023488,-0.02529621800256876,-0.05409463363799494
5007,"Benton, AR",-0.025706521811261984,-0.07997466425521527,-0.036715546279270095,0.12687273314661884,0.001476401217151535,0.18233294274245226
5009,"Boone, AR",-0.006467752203904942,0.10408531379229058,-0.008937319070844385,-0.04859542249093707,-0.034585479129059515,-0.1057949346287197
5011,"Bradley, AR",-0.03622466347548092,0.045057198315759495,0.0047609264857102485,-0.08882563832368773,-0.03132953442790465,-0.15371259562491635
5013,"Calhoun, AR",0.018098372130863627,0.06188798021901176,0.002328295109510714,-0.09042774973448453,-0.036800973903649115,-0.14652657385085022
5015,"Carroll, AR",-0.02527504530818525,0.049157414817295075,0.025362019474162167,-0.08874172820024862,-0.06661542017695199,0.022862521775117495
5017,"Chicot, AR",-0.030017697256619402,0.10398348621901676,0.05062568459463157,-0.04775594279465134,-0.06704078613251618,-0.14650157243403128
5019,"Clark, AR",-0.008541986997730011,0.023972362297640215,-0.002888386888825978,0.06781936434921287,-0.054403982760102165,-0.12384017362027566
5021,"Clay, AR",-0.035304133645636226,0.01780490529824208,0.0694677344494874,0.03550955620952756,-0.06422789781730764,-0.14725071168692427
5023,"Cleburne, AR",0.002098185957668086,0.10653741003896311,0.036848397683932665,-0.06031724219497048,-0.06756603638218184,-0.1331205357996138
5025,"Cleveland, AR",-0.04072852022862106,0.015872200075165654,-0.011753672440657392,-0.08030730526337915,-0.050257883155085725,-0.1509871420314537
5027,"Columbia, AR",0.04055676196451263,0.02976966678208215,0.005264783572268783,-0.03070385802621589,0.023045728248567432,0.00816467926993436
5029,"Conway, AR",0.012884470558359729,0.08683468656164828,0.03130732995212093,0.05671156999306337,-0.06584265775381193,-0.0873737854654556
5031,"Craighead, AR",-0.026063516333989623,-0.08804513585669949,0.032329956979780805,0.1535546653168065,0.06989198212437175,0.05803346899566142
5033,"Crawford, AR",0.16022576582368475,-0.05957772824879981,0.024313185584102337,0.13335858446137827,-0.024014042575022376,0.0812412918547949
5035,"Crittenden, AR",-0.02731319758993289,-0.08945731976966542,-0.0013637617719676198,0.28944108073259645,0.039917603049224315,-0.00028437994351016016
5037,"Cross, AR",-0.015935262764374958,-0.053288520951406015,-0.02406443376117562,0.05060064166946221,0.02638351834521968,-0.0999674825355491
5039,"Dallas, AR",-0.05064251801296393,0.03250214693572717,-0.007939272291575872,-0.04813807337945952,-0.06584969252472805,-0.15200686980652955
5041,"Desha, AR",-0.06409844258671327,-0.024975438246577997,0.03378335014824696,-0.040868971546009214,-0.06871802911808411,-0.14592765359318516
5043,"Drew, AR",-0.05234685593870281,-0.02494175581544611,0.01974174172819043,-0.06514309750528136,-0.06608418765329949,-0.15398374490144284
5045,"Faulkner, AR",0.014915291852027446,-0.03623597574290183,0.06940039111712948,0.17430448014584887,0.007133291053282642,-0.002812943935610268
5047,"Franklin, AR",0.1601244322362203,-0.039982529378802756,0.04909543529008409,-0.022720252777275962,-0.0672671103364636,-0.0934819725648226
5049,"Fulton, AR",-0.03687269807483118,0.13631239722209187,0.011040879265560077,-0.07569045615938275,-0.06697855318048418,-0.15407320051968498
5051,"Garland, AR",-0.016972402179515678,-0.02900332295915997,0.030020852572596235,-0.009443103726094915,0.02608629444804178,-0.07988987642810841
5053,"Grant, AR",0.002644028680258037,0.027843726405137215,0.035877675632301376,-0.05901558909963356,-0.021316849646543456,-0.14629104041914875
5055,"Greene, AR",-0.04597028808950132,-0.028446305065384814,0.010905405859242379,0.07107326652871504,0.09824686880577471,0.01380631048660863
5057,"Hempstead, AR",0.07497453602297588,0.05442970881441811,0.006999789085067487,0.017228700824061693,-0.05604978516215342,-0.11772157732817456
5059,"Hot Spring, AR",-0.02754812314486299,-0.006796897903246557,0.04420748825598819,0.011473824356194484,-0.05889891996550334,-0.03539549077678972
5061,"Howard, AR",0.06953609428407259,0.017774494585664158,-0.026779272208678373,-0.03722736492308576,-0.003842769972513649,0.04956265928870551
5063,"Independence, AR",-0.009261116938950376,0.10668263344114459,0.01664817388515827,-0.04199393456425038,-0.021096448372363463,0.10947314766340699
5065,"Izard, AR",-0.040899064196089796,0.16870760505465054,-0.01930964612474184,-0.09042774973448486,-0.05095829148355102,-0.1514145348931537
5067,"Jackson, AR",0.007087322480406222,0.05459072758157202,0.20961050112248358,0.033386529162919176,-0.04191164685984361,-0.1497409933389302
5069,"Jefferson, AR",-0.0576428787857195,-0.05767402264735555,0.05622297377952257,0.06638241425951263,-6.348944658929323e-05,-0.10578074328828202
5071,"Johnson, AR",0.014284714202062121,0.0653100884235247,0.04218114425549313,0.029195181817522453,-0.06701464930337342,0.016307429376053673
5073,"Lafayette, AR",0.0565660718720824,0.05576650079058698,0.040431671795122304,-0.06239818445560941,-0.06522596785390344,-0.134987086208326
5075,"Lawrence, AR",-0.0563906798088436,0.03238046439018727,0.14834460169324126,0.04446984678788923,-0.06675247127670647,-0.14378876432637855
5077,"Lee, AR",0.007948972131693433,-0.10164445811020617,0.07086032585906699,-0.009435859327689755,-0.06416226984712314,-0.14833686641188515
5079,"Lincoln, AR",-0.0521369432043729,0.026042795849765765,0.10530901531772785,-0.04912819967256343,-0.06732938942175037,-0.15168440297805896
5081,"Little River, AR",0.048327071213636996,0.023134581973909718,-0.015822825924216466,-0.006830489202268919,-0.0576762915897705,-0.04934961037146046
5083,"Logan, AR",0.09075229481648095,0.0687203288556748,-0.008666426664536764,-0.07043843541369665,-0.06755431098299036,-0.1034221795556598
5085,"Lonoke, AR",-0.005045677744528354,-0.02903942341195309,-0.006023532208707216,0.06619924328059623,-0.058128714670461545,-0.14188757442062905
5087,"Madison, AR",0.006569965644332543,0.0813626282383455,0.1307795303572441,-0.10306731273633485,-0.025873597093284406,-0.0921927947566884
5089,"Marion, AR",0.00371355767657211,0.1269319088309968,-0.0011282528215019738,-0.09591106073997202,-0.017811164835681903,-0.14733881642342417
5091,"Miller, AR",-0.01676076414591643,0.06128353664078401,0.02440457624218184,0.14552923964613584,0.009929459749495217,-0.010887113159881445
5093,"Mississippi, AR",0.04608425241116887,-0.09927715239202106,-0.026164088484289194,0.08214705311952919,-0.02451863299317858,0.00942323411667334
5095,"Monroe, AR",-0.07238893163382532,0.07045726168705313,0.22663178732443967,0.025918190434827793,-0.0674737836251007,-0.15194884645082818
5097,"Montgomery, AR",0.056362901814230426,0.001248673204831574,0.005977352705690775,-0.10166557234071005,-0.06792418631809916,-0.1520379097318164
5099,"Nevada, AR",0.05888766348865193,0.007963202790510104,0.027468875178882524,-0.025231529427361066,-0.03976991658934026,-0.14670555951701159
5101,"Newton, AR",0.032471691814450754,0.040379477455179336,0.06673582560757363,-0.11587221451760532,-0.06622356807448848,-0.14965865551485014
5103,"Ouachita, AR",-0.028241377466089346,0.054700096579393565,-0.013909314110096882,-0.027931923392633506,0.06071724251605892,0.1085204711567842
5105,"Perry, AR",0.014413965480103652,0.14199302840196193,0.0690147696656942,-0.05949164465061907,-0.0659921754973567,-0.14124042771407708
5107,"Phillips, AR",-0.04648900583916038,-0.08168145778794178,0.04812599973079812,-0.001530089908994836,0.06554008107748133,-0.017757256073436478
5109,"Pike, AR",0.04611831046559156,0.026782912145301596,-0.01753053118335246,-0.07426511556347859,-0.06644123242663025,-0.14943887363934527
5111,"Poinsett, AR",-0.006975751269099217,-0.05115139432746485,0.06973054569934645,0.05401065422004625,-0.06474158099939398,-0.14686212468915028
5113,"Polk, AR",0.054392694535337904,0.00019180939989049683,-0.02635681014695046,-0.08357832174890467,-0.036906080229763494,-0.10026321274782524
5115,"Pope, AR",0.020866129113965348,0.03292139225661095,0.07535162623302649,0.09254282860384477,0.003844376533233662,0.19151261543356046
5117,"Prairie, AR",0.00433220146820279,0.06526178805473459,0.0343466540512003,0.0010791431690484465,-0.00755677041955205,-0.1483776363022692
5119,"Pulaski, AR",-0.054397553340046145,-0.030931887022043414,-0.00022459050735856856,0.26981551231802947,0.11911296248546277,0.12404522279468022
5121,"Randolph, AR",-0.058132420633991044,0.05470501010285256,0.04693361323694112,-0.002421373384136838,-0.05982775007557606,-0.1257453531391466
5123,"St. Francis, AR",-0.0014428510139414819,-0.05941144369859663,0.15893977969917006,0.08104634789680198,-0.015286072577372356,-0.058631854337634626
5125,"Saline, AR",-0.004073634079499344,-0.031093951172920242,-0.028309836464813887,0.10466621423951805,0.025236747734738163,-0.03130488020347033
5127,"Scott, AR",0.16401608178064375,0.03555528033834254,-0.01391337655381586,-0.09460732309703168,-0.06763475597508228,-0.019590536387124602
5129,"Searcy, AR",0.01551172115397792,0.1076662974821938,0.04503591710197097,-0.10343885407259779,-0.06792418631809916,-0.15189111462398008
5131,"Sebastian, AR",0.09975894342416858,-0.068729222864228,-0.023594180579509016,0.15423858685454506,0.03573589040756597,0.18218000188589278
5133,"Sevier, AR",0.07404406915462713,-0.040630520193931985,-0.019299259980246286,-0.036054536585629626,-0.03953366412540127,-0.03691804443456903
5135,"Sharp, AR",-0.03927424634777277,0.18498226144528873,0.05610377237100428,-0.05827506607847921,-0.06673059470411724,-0.1514658221745876
5137,"Stone, AR",-0.020930256602590624,0.1732167647930416,0.057607512991283416,-0.09555928019310056,-0.06654883515273935,-0.1497409933389302
5139,"Union, AR",-0.033556911721669413,-0.0007985570670361319,-0.009623144580384824,-0.047008733494618316,0.03342358442118121,0.18173874710755644
5141,"Van Buren, AR",0.00661769686152569,0.13590228733643483,0.0210135120128081,-0.08209872307326327,-0.06917748859348716,-0.10436934695891154
5143,"Washington, AR",-0.014412751431659432,-0.03223500183496064,-0.018883546661532358,0.13766570141982992,0.11382828283056146,0.2503846859971133
5145,"White, AR",-0.0055820527887687765,-0.045092684538113326,0.0816014656419155,0.028134883940414745,0.06249018885999846,0.14229873793151326
5147,"Woodruff, AR",-0.07238893163382532,0.06951809635277661,0.3120124552555801,0.006388082092956049,-0.03928396782405985,-0.023713207987358986
5149,"Yell, AR",-0.007210956775827282,0.08811516453922397,0.0522889514052467,-0.06154282700604663,-0.024067301140213937,0.05330593256999161
6001,"Alameda, CA",0.04636814260769673,-0.12399830812255253,-0.0630990873730749,0.3348382476170486,0.7466791072271579,0.12322808807839314
6003,"Alpine, CA",-0.07238893163382532,0.022022873830926937,0.9898490950558427,-0.19207699276522028,-0.06626850465565182,-0.14366736026455074
6005,"Amador, CA",0.9444780484916226,0.042993710463211876,-0.04588130051372341,-0.09685277939652193,-0.024513590865525403,-0.01751043311076317
6007,"Butte, CA",0.5098942499066421,0.021815172985979236,-0.063040874788867,0.03910097678543556,0.19966731221181733,-0.05848194222896774
6009,"Calaveras, CA",0.9789546485316762,0.22927749218505622,-0.03837955964461259,-0.10939327173361035,-0.055315969084942185,-0.05359312165200025
6011,"Colusa, CA",0.764753714965656,-0.08578167706738216,-0.06300429327480295,-0.07679951232799032,-0.04451124849697241,0.06873727941518193
6013,"Contra Costa, CA",0.36249116884942567,-0.11455893867084166,-0.06329372787379695,0.20087060507574317,0.4455606998180961,0.11417915171978743
6015,"Del Norte, CA",-0.06544713471402197,-0.028116733196440147,-0.05346105566795967,-0.17307760187408328,-0.03516340288891073,-0.15687140625505258
6017,"El Dorado, CA",0.6202113057550589,0.001926872557676873,0.007172916698214626,-0.08710838607563864,0.0008001795492360575,-0.0653321165941434
6019,"Fresno, CA",-0.029935589716999944,-0.10235841817536784,-0.058045499332393335,0.42417362361758393,0.407576070301241,0.34982892334872484
6021,"Glenn, CA",0.7590110014930553,-0.11056326605661237,-0.06036098689677227,-0.011234782203014437,0.10071680670668126,0.06970360541071674
6023,"Humboldt, CA",-0.07238893163382532,-0.07599970028660774,-0.06278134245155553,-0.12001131311238,0.05922845467374516,-0.038225858976973726
6025,"Imperial, CA",-0.06413664720867762,-0.12907203693537517,-0.06430125581577384,0.013699809765754578,0.07369832795544196,0.42348920789241795
6027,"Inyo, CA",-0.059850471705066965,-0.06641621345060555,0.037072412644172825,-0.18343112049401844,-0.06929831085265425,-0.14977761688243507
6029,"Kern, CA",-0.05794743881276987,-0.08835196962566472,-0.06485795357837043,0.3561666122159346,0.3734458374135958,0.26968000107099743
6031,"Kings, CA",0.010250604623223358,-0.12175458956308338,-0.06353119709917932,0.1869590789102773,0.12182413841932038,0.2476011973129888
