GeoFIPS,GeoName,Year,total_obligated_amount
1085,"Lowndes, AL",2019,-0.9937348438977144
1085,"Lowndes, AL",2020,-0.9909629308014204
1085,"Lowndes, AL",2021,-0.9918447533441311
1087,"Macon, AL",2010,-0.9584458092952194
1087,"Macon, AL",2011,-0.9479378438869107
1087,"Macon, AL",2012,-0.9611087198986051
1087,"Macon, AL",2013,-0.9598924126922729
1087,"Macon, AL",2014,-0.968190999086319
1087,"Macon, AL",2015,-0.9661768001622592
1087,"Macon, AL",2016,-0.9571844896059648
1087,"Macon, AL",2017,-0.9232933385455953
1087,"Macon, AL",2018,-0.9248511244433792
1087,"Macon, AL",2019,-0.9379426767982464
1087,"Macon, AL",2020,-0.9358380138338722
1087,"Macon, AL",2021,-0.9658928848051616
1089,"Madison, AL",2010,-0.9499097371181978
1089,"Madison, AL",2011,-0.9051286396622374
1089,"Madison, AL",2012,-0.9194925994411298
1089,"Madison, AL",2013,-0.9141255372931197
1089,"Madison, AL",2014,-0.9318701372782381
1089,"Madison, AL",2015,-0.9184893115214181
1089,"Madison, AL",2016,-0.9290437223938232
1089,"Madison, AL",2017,-0.8523289509903795
1089,"Madison, AL",2018,-0.792975701115914
1089,"Madison, AL",2019,-0.8955875827796185
1089,"Madison, AL",2020,-0.7676709476625273
1089,"Madison, AL",2021,-0.8314509038318785
1091,"Marengo, AL",2010,-0.9992769721108035
1091,"Marengo, AL",2011,-0.9978309163324103
1091,"Marengo, AL",2012,-0.9992320257663717
1091,"Marengo, AL",2013,-0.999171616942729
1091,"Marengo, AL",2014,-0.9990519345252898
1091,"Marengo, AL",2015,-0.9990172967165667
1091,"Marengo, AL",2016,-0.9994042381879682
1091,"Marengo, AL",2017,-0.9978604109012262
1091,"Marengo, AL",2018,-0.998091046142937
1091,"Marengo, AL",2020,-0.9989485008148183
1091,"Marengo, AL",2021,-0.9996673776549936
1093,"Marion, AL",2018,-1.0
1095,"Marshall, AL",2010,-0.9993752719875578
1095,"Marshall, AL",2011,-0.9994616545457359
1095,"Marshall, AL",2012,-0.9994793709427193
1095,"Marshall, AL",2013,-0.9995491162209708
1095,"Marshall, AL",2014,-0.999564760012606
1095,"Marshall, AL",2015,-0.9996442783224296
1095,"Marshall, AL",2016,-0.9996443633024924
1095,"Marshall, AL",2017,-0.9999740937305529
1095,"Marshall, AL",2018,-0.9999716095232976
1095,"Marshall, AL",2019,-0.9999597486418619
1095,"Marshall, AL",2020,-0.9999457110382836
1095,"Marshall, AL",2021,-0.9998495745333689
1097,"Mobile, AL",2010,-0.722571008559381
1097,"Mobile, AL",2011,-0.5327694921991205
1097,"Mobile, AL",2012,-0.6505266762771466
1097,"Mobile, AL",2013,-0.47655323898876345
1097,"Mobile, AL",2014,-0.5549511360669866
1097,"Mobile, AL",2015,-0.3821356264268091
1097,"Mobile, AL",2016,-0.5902714393430665
1097,"Mobile, AL",2017,-0.5463998133257311
1097,"Mobile, AL",2018,0.00010693836605555739
1097,"Mobile, AL",2019,-0.0815866487802126
1097,"Mobile, AL",2020,-0.35607972821089007
1097,"Mobile, AL",2021,-0.2450493036555369
1099,"Monroe, AL",2021,-0.9999678704005346
1101,"Montgomery, AL",2010,0.009673819050311392
1101,"Montgomery, AL",2011,0.0381981550494322
1101,"Montgomery, AL",2012,0.021893006213876885
1101,"Montgomery, AL",2013,0.011704255579474453
1101,"Montgomery, AL",2014,0.011341461628038153
1101,"Montgomery, AL",2015,0.008815883117654168
1101,"Montgomery, AL",2016,0.013629462309666045
1101,"Montgomery, AL",2017,0.024221029142780084
1101,"Montgomery, AL",2018,0.03205789055536668
1101,"Montgomery, AL",2019,0.05029363617842374
1101,"Montgomery, AL",2020,0.04701479242642729
1101,"Montgomery, AL",2021,0.05056042670506223
1103,"Morgan, AL",2010,-0.9311059131953199
1103,"Morgan, AL",2011,-0.9545416714486054
1103,"Morgan, AL",2012,-0.9311370953643904
1103,"Morgan, AL",2013,-0.9214215728624628
1103,"Morgan, AL",2014,-0.9242185625373619
1103,"Morgan, AL",2015,-0.9626365496755527
1103,"Morgan, AL",2016,-0.9042418712377065
1103,"Morgan, AL",2017,-0.9306019905923857
1103,"Morgan, AL",2018,-0.8338478912549148
1103,"Morgan, AL",2019,-0.7485992745542907
1103,"Morgan, AL",2020,-0.7882435661123326
1103,"Morgan, AL",2021,-0.8316573276731112
1105,"Perry, AL",2010,-0.9951740646193779
1105,"Perry, AL",2011,-0.9975870323096889
1105,"Perry, AL",2012,-0.9951740646193779
1105,"Perry, AL",2014,-0.9979221895969943
1105,"Perry, AL",2015,-0.9979221895969943
1105,"Perry, AL",2016,-0.9958443791939886
1105,"Perry, AL",2017,-0.9979221895969943
1105,"Perry, AL",2018,-0.9979221895969943
1105,"Perry, AL",2019,-0.9912288768290812
1105,"Perry, AL",2020,-0.9907689952701852
1105,"Perry, AL",2021,-0.9975756795246974
1107,"Pickens, AL",2010,-0.9934836107213185
1107,"Pickens, AL",2011,-0.9934836107213185
1107,"Pickens, AL",2012,-0.9967418053606593
1107,"Pickens, AL",2013,-0.9934406341628461
1107,"Pickens, AL",2014,-0.9940419070292553
1107,"Pickens, AL",2015,-0.9970209535146276
1107,"Pickens, AL",2016,-0.991062860543883
1107,"Pickens, AL",2017,-0.9821257210877659
1107,"Pickens, AL",2018,-0.9851047675731383
1107,"Pickens, AL",2019,-0.9931185032812422
1107,"Pickens, AL",2020,-0.9827962582031052
1107,"Pickens, AL",2021,-0.9919249381895634
1109,"Pike, AL",2010,-0.9611528971799554
1109,"Pike, AL",2011,-0.902819594804286
1109,"Pike, AL",2012,-0.9631395811976582
1109,"Pike, AL",2013,-0.9029982248423799
1109,"Pike, AL",2014,-0.9268514453836643
1109,"Pike, AL",2015,-0.9428589040080587
1109,"Pike, AL",2016,-0.9453508593693281
1109,"Pike, AL",2017,-0.8812670638292834
1109,"Pike, AL",2018,-0.8825601120315681
1109,"Pike, AL",2019,-0.9249054963320141
1109,"Pike, AL",2020,-0.9091018322235439
1109,"Pike, AL",2021,-0.9105743599401991
1111,"Randolph, AL",2010,-0.9998870731732011
1111,"Randolph, AL",2011,-0.9997741463464024
1111,"Randolph, AL",2013,-0.9998870731732011
1113,"Russell, AL",2010,-0.9912969089352148
1113,"Russell, AL",2011,-0.9967203576253462
1113,"Russell, AL",2012,-0.9828693144765092
1113,"Russell, AL",2013,-0.9968931610151655
1113,"Russell, AL",2014,-0.9944595827404652
1113,"Russell, AL",2020,-0.9990269458459099
1113,"Russell, AL",2021,-0.9997893243694493
1115,"St. Clair, AL",2010,-0.9923220938169074
1115,"St. Clair, AL",2011,-0.9974674569282066
1115,"St. Clair, AL",2012,-0.9898698277128264
1115,"St. Clair, AL",2013,-0.9922241182915377
1115,"St. Clair, AL",2014,-0.9918355797139178
1115,"St. Clair, AL",2015,-0.9918676133053732
1115,"St. Clair, AL",2016,-0.9891568177404976
1115,"St. Clair, AL",2017,-0.986446022175622
1115,"St. Clair, AL",2018,-0.9837352266107464
1115,"St. Clair, AL",2019,-0.9812167156285578
1115,"St. Clair, AL",2020,-0.9866863779039807
1115,"St. Clair, AL",2021,-0.9918221341067563
1117,"Shelby, AL",2010,-0.999565292921931
1117,"Shelby, AL",2011,-0.999565292921931
1117,"Shelby, AL",2012,-0.9995600948666399
1117,"Shelby, AL",2013,-0.9997272120523341
1117,"Shelby, AL",2014,-0.9932754757351642
1117,"Shelby, AL",2015,-0.9973163378880354
1117,"Shelby, AL",2016,-0.9976169465016218
1117,"Shelby, AL",2017,-0.9935596961706872
1117,"Shelby, AL",2018,-0.9980520144206062
1117,"Shelby, AL",2019,-0.9925199741194137
1117,"Shelby, AL",2020,-0.9935933163496456
1117,"Shelby, AL",2021,-0.9871178365477922
1119,"Sumter, AL",2010,-0.9871361585639506
1119,"Sumter, AL",2011,-0.9816257201298492
1119,"Sumter, AL",2012,-0.9816257201298492
1119,"Sumter, AL",2013,-0.9876522012926517
1119,"Sumter, AL",2014,-0.9697150958415534
1119,"Sumter, AL",2015,-0.9938972696649804
1119,"Sumter, AL",2016,-0.9883842120934474
1119,"Sumter, AL",2017,-0.9780997370950865
1119,"Sumter, AL",2018,-0.9815278954278733
1119,"Sumter, AL",2019,-0.9641834059047265
1119,"Sumter, AL",2020,-0.9825230359651529
1119,"Sumter, AL",2021,-0.9747781778179341
1121,"Talladega, AL",2010,-0.9499849402571995
1121,"Talladega, AL",2011,-0.9610911520286077
1121,"Talladega, AL",2012,-0.9612288391914114
1121,"Talladega, AL",2013,-0.9689919333465321
1121,"Talladega, AL",2014,-0.953341472073704
1121,"Talladega, AL",2015,-0.9411248154425675
1121,"Talladega, AL",2016,-0.9562084392624457
1121,"Talladega, AL",2017,-0.9454799560857081
1121,"Talladega, AL",2018,-0.8782067704163569
1121,"Talladega, AL",2019,-0.9357702715746232
1121,"Talladega, AL",2020,-0.9286662591964295
1121,"Talladega, AL",2021,-0.9275239773508379
1123,"Tallapoosa, AL",2010,-0.9852591312623863
1123,"Tallapoosa, AL",2011,-0.9926295656311931
1123,"Tallapoosa, AL",2012,-0.9926295656311931
1123,"Tallapoosa, AL",2013,-0.9926295656311931
1123,"Tallapoosa, AL",2014,-0.9883543977141661
1123,"Tallapoosa, AL",2015,-0.994177198857083
1123,"Tallapoosa, AL",2016,-0.9883543977141661
1123,"Tallapoosa, AL",2017,-0.9767087954283323
1123,"Tallapoosa, AL",2018,-0.9825315965712491
1123,"Tallapoosa, AL",2019,-0.97195913095147
1123,"Tallapoosa, AL",2020,-0.9781396443164052
1123,"Tallapoosa, AL",2021,-0.9941016613118038
1125,"Tuscaloosa, AL",2010,-0.9174679063064114
1125,"Tuscaloosa, AL",2011,-0.8182027034393442
1125,"Tuscaloosa, AL",2012,-0.8321416046208081
1125,"Tuscaloosa, AL",2013,-0.8069849570416117
1125,"Tuscaloosa, AL",2014,-0.8387934520676814
1125,"Tuscaloosa, AL",2015,-0.7667744968204703
1125,"Tuscaloosa, AL",2016,-0.822128282699663
1125,"Tuscaloosa, AL",2017,-0.8325119449093485
1125,"Tuscaloosa, AL",2018,-0.5043852590240007
1125,"Tuscaloosa, AL",2019,-0.7142305075105915
1125,"Tuscaloosa, AL",2020,-0.7376823244041766
1125,"Tuscaloosa, AL",2021,-0.6341829343666406
1127,"Walker, AL",2010,-0.984327115667245
1127,"Walker, AL",2011,-0.9734713242476625
1127,"Walker, AL",2012,-0.9690772604653043
1127,"Walker, AL",2013,-0.9744584020582213
1127,"Walker, AL",2014,-0.9708000732792578
1127,"Walker, AL",2015,-0.961677643229362
1127,"Walker, AL",2016,-0.9768503540492638
1127,"Walker, AL",2017,-0.9585540764705646
1127,"Walker, AL",2018,-0.9338780316060403
1127,"Walker, AL",2019,-0.9260509675734243
1127,"Walker, AL",2020,-0.9281154385132591
1127,"Walker, AL",2021,-0.9307416756721443
1129,"Washington, AL",2011,-0.9999445226148101
1129,"Washington, AL",2013,-0.9999445226148101
1129,"Washington, AL",2016,-0.9999800004936196
1129,"Washington, AL",2017,-0.9998277784965648
1129,"Washington, AL",2021,-0.9999839352002674
1131,"Wilcox, AL",2021,-0.9999196760013367
1133,"Winston, AL",2018,-1.0
2013,"Aleutians East Borough, AK",2013,-0.9999845530896552
2013,"Aleutians East Borough, AK",2014,-0.9999767800087209
2013,"Aleutians East Borough, AK",2015,-0.9999839890425972
2013,"Aleutians East Borough, AK",2016,-0.9999719426321695
2013,"Aleutians East Borough, AK",2017,-0.9999884183851065
2013,"Aleutians East Borough, AK",2019,-0.9999359743340664
2013,"Aleutians East Borough, AK",2020,-0.9999251244558969
2013,"Aleutians East Borough, AK",2021,-0.9998976217289343
2016,"Aleutians West Census Area, AK",2010,-0.9960044333558258
2016,"Aleutians West Census Area, AK",2011,-0.9800221667791292
2016,"Aleutians West Census Area, AK",2012,-0.9878713885522397
2016,"Aleutians West Census Area, AK",2013,-0.9758814447815188
2016,"Aleutians West Census Area, AK",2014,-0.9796202967108957
2016,"Aleutians West Census Area, AK",2015,-0.9758131500156338
2016,"Aleutians West Census Area, AK",2016,-0.983744184560263
2016,"Aleutians West Census Area, AK",2017,-0.9713435171286066
2016,"Aleutians West Census Area, AK",2018,-0.962067473925593
2016,"Aleutians West Census Area, AK",2019,-0.9556709614611097
2016,"Aleutians West Census Area, AK",2020,-0.9748522351662081
2016,"Aleutians West Census Area, AK",2021,-0.9774402187703871
2020,"Anchorage Municipality, AK",2010,-0.7061564601155976
2020,"Anchorage Municipality, AK",2011,-0.6145592324993094
2020,"Anchorage Municipality, AK",2012,-0.7269779988569447
2020,"Anchorage Municipality, AK",2013,-0.5994710228146742
2020,"Anchorage Municipality, AK",2014,-0.657612657381276
2020,"Anchorage Municipality, AK",2015,-0.5996447736997585
2020,"Anchorage Municipality, AK",2016,-0.4771256926605403
2020,"Anchorage Municipality, AK",2017,-0.49237158635143474
2020,"Anchorage Municipality, AK",2018,-0.2331619426399687
2020,"Anchorage Municipality, AK",2019,-0.23064520544144107
2020,"Anchorage Municipality, AK",2020,-0.3425402890578402
2020,"Anchorage Municipality, AK",2021,-0.3483679110224137
2050,"Bethel Census Area, AK",2010,-0.9368765878272022
2050,"Bethel Census Area, AK",2011,-0.8935119261022423
2050,"Bethel Census Area, AK",2012,-0.9227740449305403
2050,"Bethel Census Area, AK",2013,-0.8712829921008906
2050,"Bethel Census Area, AK",2014,-0.8759998548151825
2050,"Bethel Census Area, AK",2015,-0.8781530391963076
2050,"Bethel Census Area, AK",2016,-0.8421281704361996
2050,"Bethel Census Area, AK",2017,-0.8551703991949582
2050,"Bethel Census Area, AK",2018,-0.8415738745485011
2050,"Bethel Census Area, AK",2019,-0.8172112344202684
2050,"Bethel Census Area, AK",2020,-0.8492499596802052
2050,"Bethel Census Area, AK",2021,-0.7741489873265964
2060,"Bristol Bay Borough, AK",2010,-0.9966584934370403
2060,"Bristol Bay Borough, AK",2011,-0.9866339737481608
2060,"Bristol Bay Borough, AK",2012,-0.9933169868740804
2060,"Bristol Bay Borough, AK",2013,-0.9866339737481608
2060,"Bristol Bay Borough, AK",2014,-0.9799509606222413
2060,"Bristol Bay Borough, AK",2015,-0.9796078036686113
2060,"Bristol Bay Borough, AK",2016,-0.9863556870714701
2060,"Bristol Bay Borough, AK",2017,-0.9866339737481608
2060,"Bristol Bay Borough, AK",2018,-0.9732679474963217
2060,"Bristol Bay Borough, AK",2019,-0.9682752549600424
2060,"Bristol Bay Borough, AK",2020,-0.9851300306537896
2060,"Bristol Bay Borough, AK",2021,-0.991976822740952
2068,"Denali Borough, AK",2018,-1.0
2070,"Dillingham Census Area, AK",2010,-0.9770659046292303
2070,"Dillingham Census Area, AK",2011,-0.9499214549087767
2070,"Dillingham Census Area, AK",2012,-0.9728079062527522
2070,"Dillingham Census Area, AK",2013,-0.9198664970696996
2070,"Dillingham Census Area, AK",2014,-0.9603354289100531
2070,"Dillingham Census Area, AK",2015,-0.947465730382108
2070,"Dillingham Census Area, AK",2016,-0.9450520422489884
2070,"Dillingham Census Area, AK",2017,-0.95136277396334
2070,"Dillingham Census Area, AK",2018,-0.9137314262484313
2070,"Dillingham Census Area, AK",2019,-0.9015301182491701
2070,"Dillingham Census Area, AK",2020,-0.9355823796924697
2070,"Dillingham Census Area, AK",2021,-0.9332974503015871
2090,"Fairbanks North Star Borough, AK",2010,-0.9039318706275807
2090,"Fairbanks North Star Borough, AK",2011,-0.8554007327412284
2090,"Fairbanks North Star Borough, AK",2012,-0.8928593382616936
2090,"Fairbanks North Star Borough, AK",2013,-0.8546252027518244
2090,"Fairbanks North Star Borough, AK",2014,-0.8720202771827964
2090,"Fairbanks North Star Borough, AK",2015,-0.8337998777529712
2090,"Fairbanks North Star Borough, AK",2016,-0.7953844804438205
2090,"Fairbanks North Star Borough, AK",2017,-0.7767113300229266
2090,"Fairbanks North Star Borough, AK",2018,-0.7426221785559766
2090,"Fairbanks North Star Borough, AK",2019,-0.7147487384532046
2090,"Fairbanks North Star Borough, AK",2020,-0.5772441355386738
2090,"Fairbanks North Star Borough, AK",2021,-0.7246021565558665
2100,"Haines Borough, AK",2010,-0.9999775811566411
2100,"Haines Borough, AK",2011,-0.9999547773081886
2100,"Haines Borough, AK",2012,-0.9999702453013735
2100,"Haines Borough, AK",2013,-0.9999778364211809
2100,"Haines Borough, AK",2014,-0.9999049948846112
2100,"Haines Borough, AK",2015,-0.9999045508475655
2100,"Haines Borough, AK",2016,-0.9998928420869295
2100,"Haines Borough, AK",2017,-0.9998271920692613
2100,"Haines Borough, AK",2018,-0.9999007799383671
2100,"Haines Borough, AK",2019,-0.9998765336993068
2100,"Haines Borough, AK",2020,-0.999613752964913
2100,"Haines Borough, AK",2021,-0.9994962051039364
2110,"Juneau City and Borough, AK",2010,0.002352298706925971
2110,"Juneau City and Borough, AK",2011,0.0025046784461704823
2110,"Juneau City and Borough, AK",2012,0.0015191547470615589
2110,"Juneau City and Borough, AK",2013,0.0013289338653686006
