GeoFIPS,GeoName,Housing_burden,Energy_burden
1085,"Lowndes, AL",0.2650532022455283,0.2715939551653508
1087,"Macon, AL",0.25300301461329355,0.20488277656939502
1089,"Madison, AL",0.017703309017978786,-0.19136133986319848
1091,"Marengo, AL",0.14321236224165323,0.1666132491841934
1093,"Marion, AL",-0.041730671993750246,0.11682420932952975
1095,"Marshall, AL",-0.005885012919522481,-0.0872862502207099
1097,"Mobile, AL",0.15383542920480253,0.037135981467674384
1099,"Monroe, AL",-0.0901170854944261,0.1869348587157984
1101,"Montgomery, AL",0.26143439183741224,0.007387803126319925
1103,"Morgan, AL",-0.06742061814394573,-0.011623522512126616
1105,"Perry, AL",0.5286870793058649,0.5407451787856417
1107,"Pickens, AL",0.08182662356667825,0.151019139306652
1109,"Pike, AL",0.2742673242267335,0.0331938767294071
1111,"Randolph, AL",-0.17093158268858333,0.10441279849086493
1113,"Russell, AL",0.1954637026774917,0.06359078099949222
1115,"St. Clair, AL",-0.024538270337437718,-0.04052383973937623
1117,"Shelby, AL",-0.14823591144390724,-0.1804586684563133
1119,"Sumter, AL",0.5088671632118116,0.3132659166399554
1121,"Talladega, AL",0.03433476634364108,0.09798255802839861
1123,"Tallapoosa, AL",0.06880864818644783,0.08874440496463154
1125,"Tuscaloosa, AL",0.1517320569920695,0.00013896463730600495
1127,"Walker, AL",-0.07293035065125153,0.1080572356904872
1129,"Washington, AL",-0.18731043040496176,0.07089440793957547
1131,"Wilcox, AL",0.009976634666392092,0.3945078436009899
1133,"Winston, AL",-0.21734101736501588,0.3070482272381947
2013,"Aleutians East Borough, AK",-0.1872384982085441,0.04047434766486635
2016,"Aleutians West Census Area, AK",-0.3280449710521657,0.022071969711541684
2020,"Anchorage Municipality, AK",0.08435668636721494,-0.19623862900024236
2050,"Bethel Census Area, AK",-0.1469352863762684,0.3740163024568859
2060,"Bristol Bay Borough, AK",-0.2868827036387621,0.1657200638102334
2068,"Denali Borough, AK",-0.380683161678149,0.04047434766486635
2070,"Dillingham Census Area, AK",-0.07505433997820321,0.47786969682277713
2090,"Fairbanks North Star Borough, AK",0.15973019538256406,-0.13045165913882428
2100,"Haines Borough, AK",0.09211044919767497,-0.086056301539857
2110,"Juneau City and Borough, AK",-0.11732702385706062,-0.2098704679122253
2122,"Kenai Peninsula Borough, AK",0.027372573276681855,0.042028521142977615
2130,"Ketchikan Gateway Borough, AK*",0.20416163637686524,-0.086056301539857
2150,"Kodiak Island Borough, AK",0.03539528901746647,-0.06193219227481894
2164,"Lake and Peninsula Borough, AK",-0.22099746977857615,0.6646476031689965
2170,"Matanuska-Susitna Borough, AK",0.09199773147887114,0.010027214180523103
2180,"Nome Census Area, AK",0.030173140134715393,0.39139502391807923
2185,"North Slope Borough, AK",-0.1405178530057518,-0.15448424493079427
2188,"Northwest Arctic Borough, AK",-0.027702035287292648,0.38360654093444824
2220,"Sitka City and Borough, AK",0.040714680264817504,-0.008317110966339247
2240,"Southeast Fairbanks Census Area, AK",-0.27536292974253673,0.08529640478964295
2290,"Yukon-Koyukuk Census Area, AK",-0.07254146957252239,0.46305081448915875
4001,"Apache, AZ",-0.24376405550458302,-0.006429839344736288
4003,"Cochise, AZ",0.005533205006475361,-0.05046110298841888
4005,"Coconino, AZ",0.23916398795709104,-0.14647215544258918
4007,"Gila, AZ",-0.07916315548843134,0.06633170595700166
4009,"Graham, AZ",-0.16808938117295025,-0.14403992293096157
4011,"Greenlee, AZ",-0.3295122683538967,-0.14007230740789833
4012,"La Paz, AZ",-0.170180444969097,0.23568086723054438
4013,"Maricopa, AZ",0.13632267396947073,-0.1553862585272341
4015,"Mohave, AZ",0.018565782467862446,-0.07332299971353395
4017,"Navajo, AZ",-0.08073235128671641,0.065651883231572
4019,"Pima, AZ",0.19909893882058638,-0.15303817101825412
4021,"Pinal, AZ",0.060053011202353845,-0.0786915310108448
4023,"Santa Cruz, AZ",0.30780647881400314,-0.12136375685432432
4025,"Yavapai, AZ",0.09414133548893378,-0.07355431327325923
4027,"Yuma, AZ",0.11103329319511213,-0.015726953038274982
5001,"Arkansas, AR",0.033214706069277344,0.016520213867516453
5003,"Ashley, AR",-0.013844010457457645,0.06040399331772628
5005,"Baxter, AR",-0.04889952064872849,-0.03197458094318628
5007,"Benton, AR",-0.10832137184420743,-0.2841791491480824
5009,"Boone, AR",-0.0863396622812338,-0.11478153390288681
5011,"Bradley, AR",-0.04849648315255184,0.02284269317707821
5013,"Calhoun, AR",-0.21110022457973288,0.1584451795073869
5015,"Carroll, AR",-0.18343194192644308,-0.086056301539857
5017,"Chicot, AR",0.1562981166282722,0.0992938985475722
5019,"Clark, AR",0.0669200083421071,-0.03743368185986884
5021,"Clay, AR",0.08935302209906815,0.14940564700215608
5023,"Cleburne, AR",-0.08527926960909193,0.05899835784030949
5025,"Cleveland, AR",-0.09793942411278789,0.04047434766486635
5027,"Columbia, AR",0.07330638266917866,0.092487250801506
5029,"Conway, AR",-0.014112925556755807,-0.10221156486536764
5031,"Craighead, AR",0.097283991690722,-0.12709981433603135
5033,"Crawford, AR",-0.07565711253002616,0.030949672011580276
5035,"Crittenden, AR",0.25845856527814237,-0.01478553928643056
5037,"Cross, AR",-0.11994398880413382,0.07778716332303937
5039,"Dallas, AR",-0.0742308138968909,0.17039093201106148
5041,"Desha, AR",0.015244953450626486,0.16183228759834933
5043,"Drew, AR",0.06409318979955003,-0.0038651258675703737
5045,"Faulkner, AR",0.1972021072373391,-0.1967166640165391
5047,"Franklin, AR",0.06229234567928765,0.14390227385321608
5049,"Fulton, AR",0.04200883488388718,0.09457391084383793
5051,"Garland, AR",0.05083473750653633,-0.09472743828016161
5053,"Grant, AR",-0.141626489807123,-0.05950469914361378
5055,"Greene, AR",-0.015212975031848375,-0.06771390893604512
5057,"Hempstead, AR",0.05158252623413606,0.007275507261992553
5059,"Hot Spring, AR",-0.04481172694780888,-0.0911661847559625
5061,"Howard, AR",-0.006536308285531978,0.11073281671570978
5063,"Independence, AR",-0.08238102924457236,-0.02927801983705136
5065,"Izard, AR",-0.03475080809389175,0.14949627216201344
5067,"Jackson, AR",0.0998882701883399,0.038578837205047956
5069,"Jefferson, AR",0.1354679567287762,0.007899974302724155
5071,"Johnson, AR",-0.016457911529995983,-0.03828824467689396
5073,"Lafayette, AR",-0.008112919624211234,0.1657200638102334
5075,"Lawrence, AR",-0.13840428516889713,0.21342226590159075
5077,"Lee, AR",0.1441873905129356,0.2693086618662255
5079,"Lincoln, AR",0.03844541759574893,0.08307810854443698
5081,"Little River, AR",-0.16220519331627403,0.01593655277467243
5083,"Logan, AR",-0.1225490849249593,-0.002182089222046324
5085,"Lonoke, AR",-0.005268576849228768,-0.15275948819374585
5087,"Madison, AR",-0.06861932005942528,0.2429436274871244
5089,"Marion, AR",0.057217947699711,0.1340212881056151
5091,"Miller, AR",0.11756784892122618,-0.12372174908558364
5093,"Mississippi, AR",0.14220082909867715,0.01935733201740586
5095,"Monroe, AR",-0.00020715791322900579,0.19905676884474333
5097,"Montgomery, AR",-0.178064542290285,0.12297006005266109
5099,"Nevada, AR",0.058319798605121376,0.1671222007745281
5101,"Newton, AR",0.004773388413101598,0.1623724991964801
5103,"Ouachita, AR",0.0740430822688849,0.05753008144854066
5105,"Perry, AR",-0.1967773567740535,0.017124772994027815
5107,"Phillips, AR",0.2755937438296028,0.197800878790805
5109,"Pike, AR",-0.18839818423447907,0.04047434766486635
5111,"Poinsett, AR",-0.04054056584067389,0.193164918952889
5113,"Polk, AR",0.011150314133845818,-0.0047807251371772
5115,"Pope, AR",0.07640375386131959,-0.14401125440369433
5117,"Prairie, AR",-0.18933823606363132,0.0021059354083692305
5119,"Pulaski, AR",0.23741957776728073,-0.142295395553228
5121,"Randolph, AR",-0.002735829451432803,0.08434673771549317
5123,"St. Francis, AR",0.21721169848173627,0.1515639844191803
5125,"Saline, AR",-0.17228835333951098,-0.18954600958362444
5127,"Scott, AR",0.049000802700355006,-0.016165713194653875
5129,"Searcy, AR",0.03370394974382318,0.003595128434543682
5131,"Sebastian, AR",0.09450302266465682,-0.142919473425267
5133,"Sevier, AR",-0.15561261048362018,0.03456036667208928
5135,"Sharp, AR",0.1289530765622906,0.1678484841118486
5137,"Stone, AR",-0.05870644802474323,0.2904231213165316
5139,"Union, AR",0.023310447086637653,-0.01415640971648735
5141,"Van Buren, AR",-0.013681146327862104,0.07883011652241101
5143,"Washington, AR",0.1215714667039498,-0.1916620560202673
5145,"White, AR",0.030117778486426605,-0.0783830437359535
5147,"Woodruff, AR",0.14632036794900127,0.1657200638102334
5149,"Yell, AR",-0.08997668474716014,-0.010743479962244229
6001,"Alameda, CA",0.19485727717374024,-0.3220708950384056
6003,"Alpine, CA",0.05707941162940022,0.1657200638102334
6005,"Amador, CA",0.11769657344631512,0.0005787715195164633
6007,"Butte, CA",0.3172766950646053,-0.08380919918346896
6009,"Calaveras, CA",0.21901474191307124,0.03567683087955853
6011,"Colusa, CA",0.09772644767931182,-0.13581500595544227
6013,"Contra Costa, CA",0.16742481231538386,-0.28017587791266285
6015,"Del Norte, CA",0.23518648902460804,-0.11353338001849311
6017,"El Dorado, CA",0.04690068137736714,-0.15526182833300783
6019,"Fresno, CA",0.3784099977541713,-0.06988437287808325
6021,"Glenn, CA",0.18702917104034023,-0.07725233605906656
6023,"Humboldt, CA",0.33170109995471875,-0.12377441371349063
6025,"Imperial, CA",0.41422176799899124,0.13484730587125227
6027,"Inyo, CA",0.04968090401428071,-0.09560221623950438
6029,"Kern, CA",0.3176889246356487,-0.09800635022172599
6031,"Kings, CA",0.2533616023825376,-0.09798700924265302
6033,"Lake, CA",0.3298419461440263,0.08417083064053799
6035,"Lassen, CA",-0.025513414932310186,-0.120553767603505
6037,"Los Angeles, CA",0.5387663303253025,-0.2795423879274098
6039,"Madera, CA",0.2419584802395469,-0.029560348076247855
6041,"Marin, CA",0.2546464037971101,-0.32280926736372406
6043,"Mariposa, CA",0.02407819970063163,0.061210375507748216
6045,"Mendocino, CA",0.2870709709174031,-0.05102108199798694
6047,"Merced, CA",0.3072858847023592,-0.1527161890123574
6049,"Modoc, CA",0.024188310489405174,-0.017725580253108775
6051,"Mono, CA",-0.19120039682965106,0.04047434766486635
6053,"Monterey, CA",0.3116713009255627,-0.25172127235989805
6055,"Napa, CA",0.1573840801962949,-0.2592927643228663
6057,"Nevada, CA",0.14103866192418768,-0.18685330131166888
6059,"Orange, CA",0.38397928385520697,-0.32605947427300785
6061,"Placer, CA",0.04665761685655134,-0.2375239771358555
6063,"Plumas, CA",0.09077553587063214,0.022456031179041158
6065,"Riverside, CA",0.23633665502873713,-0.20136373481467718
6067,"Sacramento, CA",0.3329877587401018,-0.23372468316228656
6069,"San Benito, CA",0.15619264346711503,-0.24635054472463436
6071,"San Bernardino, CA",0.29995568096880176,-0.19317854290217595
6073,"San Diego, CA",0.34538889049527577,-0.28321644629879195
6075,"San Francisco, CA",0.21447277162853884,-0.37806761704342495
6077,"San Joaquin, CA",0.2244753892877842,-0.14600244643636073
6079,"San Luis Obispo, CA",0.2888603524928559,-0.2806281601987023
6081,"San Mateo, CA",0.2261759434866737,-0.34993038189813086
6083,"Santa Barbara, CA",0.33914186372830346,-0.31529136438270355
6085,"Santa Clara, CA",0.1563088895886433,-0.35359434802957646
6087,"Santa Cruz, CA",0.38840926299117595,-0.2972694869797644
6089,"Shasta, CA",0.2491781418859953,-0.05414388146434934
6091,"Sierra, CA",0.1955145713468165,0.1657200638102334
6093,"Siskiyou, CA",0.2540525854882012,-0.042263626024164336
6095,"Solano, CA",0.15196284071957855,-0.24929445528289185
6097,"Sonoma, CA",0.151179706688094,-0.26506642483248266
6099,"Stanislaus, CA",0.2539485353026043,-0.13602127470480585
6101,"Sutter, CA",0.12958368253143804,-0.13857481355815882
6103,"Tehama, CA",0.33486772332505677,0.00840407714432767
6105,"Trinity, CA",0.27941862944260865,0.09438476139375829
6107,"Tulare, CA",0.4244175036045519,-0.08589591794291662
6109,"Tuolumne, CA",0.13495278707851033,0.004962746784205496
6111,"Ventura, CA",0.27077360041374643,-0.32236344342421375
6113,"Yolo, CA",0.3263755941477766,-0.25852095591593627
6115,"Yuba, CA",0.1821193562165504,-0.07938877449925075
8001,"Adams, CO*",0.24249798314720095,-0.31902419743165233
8003,"Alamosa, CO",0.35620630885842464,-0.10498253541985902
8005,"Arapahoe, CO",0.17111239586140425,-0.3240873657615584
8007,"Archuleta, CO",0.09842196413484805,0.018829312933017484
8009,"Baca, CO",-0.013348884178666531,0.2780726144707677
8011,"Bent, CO",0.29474686034302455,0.1657200638102334
8013,"Boulder, CO*",0.22121542179437914,-0.33357654409489257
8015,"Chaffee, CO",0.030638154232772496,-0.028463058322819368
8017,"Cheyenne, CO",-0.2542350281908865,0.28583867509500815
8019,"Clear Creek, CO",-0.13634645914787036,-0.1990223121860104
8021,"Conejos, CO",0.1056647056311315,0.1657200638102334
8023,"Costilla, CO",0.3123483386391481,0.4890415707127851
8025,"Crowley, CO",0.09211044919767497,0.1657200638102334
8027,"Custer, CO",0.16140973171420425,0.28583867509500815
8029,"Delta, CO",0.2566474727755357,-0.026668958304892465
8031,"Denver, CO",0.28419854775785924,-0.34537221847365707
8033,"Dolores, CO",-0.11845354709718647,0.3975999152409009
8035,"Douglas, CO",-0.2484090158826604,-0.340402830233298
8037,"Eagle, CO",0.047222226794633615,-0.27300761614184876
8039,"Elbert, CO",-0.08611033758559383,-0.12064256343909718
8041,"El Paso, CO",0.16444877934596303,-0.2181088648710129
8043,"Fremont, CO",0.09214631151236441,-0.060780042477515894
8045,"Garfield, CO",-0.05121019589208642,-0.27804919325327804
8047,"Gilpin, CO",-0.11845354709718647,-0.2098704679122253
8049,"Grand, CO",0.01903760334613569,0.012066070745225144
8051,"Gunnison, CO",0.13375604949691455,-0.05709251027247697
8053,"Hinsdale, CO",0.12691495568542188,0.28583867509500815
8055,"Huerfano, CO",0.13042690541065372,0.2298343979081081
8057,"Jackson, CO",-0.350161307395778,0.1657200638102334
8059,"Jefferson, CO*",0.047841731240591434,-0.32569253611024673
8061,"Kiowa, CO",-0.11845354709718647,0.28583867509500815
8063,"Kit Carson, CO",-0.019628450600994163,0.22629376779615384
8065,"Lake, CO",0.2046861974919152,-0.10946203161289814
8067,"La Plata, CO",0.03726929925376066,-0.13487111265242357
8069,"Larimer, CO",0.2270463591795302,-0.286127206749643
8071,"Las Animas, CO",0.20616972168160275,0.18668454630652653
8073,"Lincoln, CO",0.10691232658870353,0.2523460949916285
8075,"Logan, CO",0.1303580561592692,-0.1028521585153731
8077,"Mesa, CO",0.1711320169386108,-0.2241817566862302
8079,"Mineral, CO",-0.2868827036387621,0.28583867509500815
8081,"Moffat, CO",0.0776424487974412,-0.11273122678520786
8083,"Montezuma, CO",0.109526891020026,0.04146126086572233
8085,"Montrose, CO",0.10545710564736499,-0.07634712611995798
8087,"Morgan, CO",0.0775836193078292,-0.004369750295765584
8089,"Otero, CO",0.2700077995742478,-0.014051852388521024
8091,"Ouray, CO",0.22915297985596284,0.04047434766486635
8093,"Park, CO",0.2021279978696935,0.03193614573598036
8095,"Phillips, CO",0.051593430825022324,0.02364900472015008
8097,"Pitkin, CO",0.029592511872736704,-0.23036609788477458
8099,"Prowers, CO",0.2016174206270247,0.08024509504203703
8101,"Pueblo, CO",0.2673842358137313,-0.15957949545498273
8103,"Rio Blanco, CO",-0.10747012731692651,-0.1387442101932137
8105,"Rio Grande, CO",0.19203230371383273,0.033106028179208824
8107,"Routt, CO",0.006122045132223031,-0.12735283443776368
8109,"Saguache, CO",0.16590367071161705,0.288379569963495
8111,"San Juan, CO",-0.15303136995921596,0.28583867509500815
8113,"San Miguel, CO",0.28666453852065144,-0.05251780943565976
8115,"Sedgwick, CO",0.05707941162940022,0.1657200638102334
8117,"Summit, CO",0.10449475533766961,-0.05054477153694903
8119,"Teller, CO",0.05466919188258457,-0.030294943035831357
8121,"Washington, CO",-0.16193109986124954,0.09342439429194593
8123,"Weld, CO*",-0.0060521005830559416,-0.26921153091392713
8125,"Yuma, CO",-0.06403737524729347,0.09623689088178566
9001,"Fairfield, CT",0.24920756414873568,-0.11751797146514853
9003,"Hartford, CT",0.26262014945379875,0.2775002834811269
9005,"Litchfield, CT",0.12262450388714807,-0.009874789048567312
9007,"Middlesex, CT",0.07293522917835649,-0.07912550754608805
9009,"New Haven, CT",0.3352916096298113,-0.006831644623893185
9011,"New London, CT",0.19999320966192946,-0.048609213909544646
9013,"Tolland, CT",0.18618935807880144,-0.09766245282149177
9015,"Windham, CT",0.2394313336127334,0.05092614161601783
10001,"Kent, DE",0.12012590959663627,-0.10468597023622084
10003,"New Castle, DE",0.153809430866791,-0.19486406166297188
10005,"Sussex, DE",0.029043767215574556,-0.026067594068227118
11001,"District of Columbia, DC",0.22302308148215944,-0.25906137121087736
12001,"Alachua, FL",0.36642878587930316,-0.06514820545960809
12003,"Baker, FL",-0.21087271453468803,-0.17447114645310602
12005,"Bay, FL",0.113797292079308,-0.07899887575263276
12007,"Bradford, FL",0.07243923789112316,-0.05934033027031427
12009,"Brevard, FL",0.08209276951934386,-0.2077082599711796
12011,"Broward, FL",0.4143844138741237,-0.21515340908236202
12013,"Calhoun, FL",-0.024618693399451108,0.04047434766486635
12015,"Charlotte, FL",0.03187377725392637,-0.16757308426290562
12017,"Citrus, FL",-0.018458757519472124,-0.02569493925262689
12019,"Clay, FL",0.013537912072036251,-0.19617266580573312
12021,"Collier, FL",0.15225305503983377,-0.25075141302255066
12023,"Columbia, FL",-0.00969732122983058,-0.0956889331334222
12027,"DeSoto, FL",0.1861360557179479,-0.02075900441265588
12029,"Dixie, FL",-0.19084475141255275,0.04047434766486635
12031,"Duval, FL",0.2533244715848755,-0.17990932411517024
12033,"Escambia, FL",0.11455966083305236,-0.053051030954206824
12035,"Flagler, FL",0.06155212374136121,-0.18632230107309378
12037,"Franklin, FL",-0.15494173799052502,0.30607929712468374
12039,"Gadsden, FL",0.036453123337522264,-0.0566261363707703
12041,"Gilchrist, FL",-0.10478354742806684,-0.14339367365155564
12043,"Glades, FL",-0.00020620918605573912,0.029655062852416147
12045,"Gulf, FL",-0.08358603421931554,0.22813822205485956
12047,"Hamilton, FL",0.184627572003063,0.17769128281428892
12049,"Hardee, FL",0.053260375211782174,0.10187323546006333
12051,"Hendry, FL",0.1328673694047633,-0.06384645510608755
12053,"Hernando, FL",0.10115929533092904,-0.08779980207784055
12055,"Highlands, FL",0.024203448905102842,-0.007215842206680145
12057,"Hillsborough, FL",0.17629060085214343,-0.18811215855713792
12059,"Holmes, FL",0.06560104008030909,0.04047434766486635
12061,"Indian River, FL",0.10855102083630763,-0.1652660401191275
12063,"Jackson, FL",0.0012616940480221217,0.04397402568735087
12065,"Jefferson, FL",0.09956956479880152,0.002558821513128029
12067,"Lafayette, FL",-0.1625891374560885,0.053873810045388826
12069,"Lake, FL",0.11323717482933282,-0.12539382661036946
12071,"Lee, FL",0.13499271465521678,-0.17164059684816202
12073,"Leon, FL",0.3640679046990978,-0.14336507972660217
12075,"Levy, FL",-0.00010769883053152185,0.0296036809378053
12077,"Liberty, FL",-0.17826084446266544,0.22336006060309588
12079,"Madison, FL",0.22879310185468538,0.10550437045020389
12081,"Manatee, FL",0.12834529220345958,-0.2078361474252336
12083,"Marion, FL",-0.017805396055595724,-0.06860226379073942
12085,"Martin, FL",0.01715044235106622,-0.23365716799504
12086,"Miami-Dade, FL",0.5805926859475847,-0.14358016372229754
12087,"Monroe, FL",0.31936968353215045,-0.26467977470701753
12089,"Nassau, FL",-0.015222429810560545,-0.2411639454405211
12091,"Okaloosa, FL",0.06998506953227013,-0.17722043179847036
12093,"Okeechobee, FL",0.01734334193033016,-0.012401205316794783
12095,"Orange, FL",0.29920639327518206,-0.1290458900455721
12097,"Osceola, FL",0.34801911972913957,-0.035698601015391906
12099,"Palm Beach, FL",0.305956349140901,-0.22556063686963246
12101,"Pasco, FL",0.06802081054034526,-0.11513383670841826
12103,"Pinellas, FL",0.19985446033126575,-0.15241710459252877
12105,"Polk, FL",0.06520073464836429,-0.06612505635076826
12107,"Putnam, FL",0.12691637530305955,-0.024278388482636526
12109,"St. Johns, FL",-0.11351250595967277,-0.2754906070911822
12111,"St. Lucie, FL",0.19845882673672155,-0.13112112775571527
12113,"Santa Rosa, FL",-0.037472370531432375,-0.16155146817049482
12115,"Sarasota, FL",0.0822618025565891,-0.23929998569572308
12117,"Seminole, FL",0.08366477869961608,-0.19889694644631217
12119,"Sumter, FL",-0.15320227585124124,-0.15499516360011312
12121,"Suwannee, FL",-0.028350618949976814,-0.014288929023027808
12123,"Taylor, FL",-0.10289208227549385,0.31311556189275636
12125,"Union, FL",-0.09238316312882522,-0.02292814910911456
12127,"Volusia, FL",0.15581553635322454,-0.13505988627037557
12129,"Wakulla, FL",-0.10548789874667353,-0.03217675338334314
12131,"Walton, FL",-0.015475588321794964,-0.0459856045060294
12133,"Washington, FL",0.002615215356592371,0.030223729315739245
13001,"Appling, GA",-0.1797779513981025,0.11962410661868583
13003,"Atkinson, GA",-0.08421019584118217,0.09031609294763987
13005,"Bacon, GA",0.029303315459889845,0.08600574469073052
13007,"Baker, GA",-0.061835155771439276,0.19882035687189692
13009,"Baldwin, GA",0.3435818293329591,0.1370517330864418
13011,"Banks, GA",-0.09636447672513526,0.07107864333293734
13013,"Barrow, GA",0.12512940340652356,-0.09755643419948135
13015,"Bartow, GA",0.1412799957124018,-0.07515217141403108
13017,"Ben Hill, GA",0.304579797347436,0.19938594260235187
13019,"Berrien, GA",-0.001149637683882876,0.0840226935010644
13021,"Bibb, GA",0.3254387675582322,0.15452878560080618
13023,"Bleckley, GA",0.020818398635832347,0.06835211900293858
13025,"Brantley, GA",0.09637185131256976,0.0927978713588975
13027,"Brooks, GA",0.27481913019597837,0.04400512598666362
13029,"Bryan, GA",0.12013322710877938,-0.14876455555344414
13031,"Bulloch, GA",0.29563073512234217,-0.06530151091120018
13033,"Burke, GA",0.08136621186304804,0.08062507002894215
13035,"Butts, GA",0.14666122703304363,0.03710110757158702
13037,"Calhoun, GA",0.0367392937446025,0.22750043998974512
13039,"Camden, GA",0.07449651892085885,-0.1405677122266421
13043,"Candler, GA",0.34409844545266166,0.04047434766486635
13045,"Carroll, GA",0.170932224039275,-0.0520103566222464
13047,"Catoosa, GA",-0.10834098436985318,-0.09043687218578744
13049,"Charlton, GA",-0.021929644467235887,-0.022727152007934404
13051,"Chatham, GA",0.20765984751496847,-0.10112793377683793
13053,"Chattahoochee, GA",0.2149586631448157,-0.06194172377338614
13055,"Chattooga, GA",-0.055442872556379585,0.17193923160549462
13057,"Cherokee, GA",-0.09154678157335439,-0.18066708284628563
13059,"Clarke, GA",0.6286369168471606,0.0324687340306391
13061,"Clay, GA",0.1955145713468165,0.1657200638102334
13063,"Clayton, GA",0.4753994566859885,0.01548697341617622
13065,"Clinch, GA",0.3530121306001519,0.15045087116958955
13067,"Cobb, GA",0.05354952980401184,-0.21329436759883014
13069,"Coffee, GA",0.07418103217255867,-0.009731155067685293
13071,"Colquitt, GA",0.23975901610063333,-0.038658060577258735
13073,"Columbia, GA",-0.252577911845592,-0.14437601578767156
13075,"Cook, GA",0.17838570424159683,0.017992927009425008
13077,"Coweta, GA",0.03096332696796944,-0.1613545296179335
13079,"Crawford, GA",-0.05043169228610933,0.1061777104224968
13081,"Crisp, GA",0.1821676694318115,0.13307619757935263
13083,"Dade, GA",-0.03568051941702266,0.008258843988610876
13085,"Dawson, GA",-0.1300289161554795,-0.086056301539857
13087,"Decatur, GA",0.13648776972298737,-0.005322113824293373
13089,"DeKalb, GA",0.3347519157014818,-0.13645155807036902
13091,"Dodge, GA",-0.09029890052950629,0.08189249805389598
13093,"Dooly, GA",0.19066503158433323,0.20085555441831038
13095,"Dougherty, GA",0.395942263617137,0.17639960209111494
13097,"Douglas, GA",0.1477947233865089,-0.11966275402153381
13099,"Early, GA",0.1778508592664192,0.041554318117799305
13101,"Echols, GA",0.11395520326991782,0.04047434766486635
13103,"Effingham, GA",-0.0164794104511089,-0.19295986889864336
13105,"Elbert, GA",0.053828492430185504,0.19093021885330397
13107,"Emanuel, GA",0.21116240760512017,-0.012154794981868444
13109,"Evans, GA",0.14728591348884557,0.010260597104757352
13111,"Fannin, GA",-0.09347152849191231,0.20521444975987024
13113,"Fayette, GA",-0.13738606024998468,-0.21971687069331103
13115,"Floyd, GA",0.12188324742825629,-0.019791323922199622
13117,"Forsyth, GA",-0.23253302353855143,-0.2546672017713508
13119,"Franklin, GA",0.07282489292135574,0.14479458366985254
13121,"Fulton, GA",0.231099510142188,-0.1449933181930525
13123,"Gilmer, GA",-0.08649092270074787,0.09607981663670517
13125,"Glascock, GA",-0.013319208950667183,0.28583867509500815
13127,"Glynn, GA",0.04215585916495468,-0.0835547090183103
13129,"Gordon, GA",0.0882862825092201,-0.008552573259481555
13131,"Grady, GA",0.2125091577172804,-0.07013244300819788
13133,"Greene, GA",0.17674284840439225,0.039686477998311265
13135,"Gwinnett, GA",0.20268646424278658,-0.169959554044271
13137,"Habersham, GA",-0.03904071883589777,0.024972890943872006
