GeoFIPS,GeoName,proximity_to_risk_management_plan_facilities
5003,"Ashley, AR",0.4212491366551553
5005,"Baxter, AR",0.3416614768146377
5007,"Benton, AR",1.1102543657975836
5009,"Boone, AR",0.1739709624708687
5011,"Bradley, AR",0.0169017840720985
5013,"Calhoun, AR",0.0405893682588597
5015,"Carroll, AR",0.5898036831753979
5017,"Chicot, AR",0.0406716910032972
5019,"Clark, AR",0.1150500312695434
5021,"Clay, AR",0.0382047148901873
5023,"Cleburne, AR",0.0846462151394422
5025,"Cleveland, AR",0.0258919783464566
5027,"Columbia, AR",0.5424343876177659
5029,"Conway, AR",0.2338853197813789
5031,"Craighead, AR",0.7033233965252226
5033,"Crawford, AR",0.7784677792122922
5035,"Crittenden, AR",0.5152105933596318
5037,"Cross, AR",0.1929481692819781
5039,"Dallas, AR",0.0225291935705454
5041,"Desha, AR",0.0425612776496711
5043,"Drew, AR",0.0160069501004506
5045,"Faulkner, AR",0.507063434284605
5047,"Franklin, AR",0.2140421693539294
5049,"Fulton, AR",0.0157117161311421
5051,"Garland, AR",0.2581687382679722
5053,"Grant, AR",0.0413648902129537
5055,"Greene, AR",0.5606141932038188
5057,"Hempstead, AR",0.1350563135244025
5059,"Hot Spring, AR",0.4020335148971634
5061,"Howard, AR",0.6759507174517317
5063,"Independence, AR",0.8702730648996714
5065,"Izard, AR",0.0244826823876197
5067,"Jackson, AR",0.03
5069,"Jefferson, AR",0.1740172050460436
5071,"Johnson, AR",0.5686747307750646
5073,"Lafayette, AR",0.0785220588235294
5075,"Lawrence, AR",0.049600580095474
5077,"Lee, AR",0.0346269306069175
5079,"Lincoln, AR",0.0235927164622816
5081,"Little River, AR",0.3569911719446019
5083,"Logan, AR",0.1817006645744877
5085,"Lonoke, AR",0.0558538771233178
5087,"Madison, AR",0.2182320646474616
5089,"Marion, AR",0.0379145423646516
5091,"Miller, AR",0.4810467731570734
5093,"Mississippi, AR",0.5464898162654892
5095,"Monroe, AR",0.0227205673758865
5097,"Montgomery, AR",0.0224268156424581
5099,"Nevada, AR",0.04
5101,"Newton, AR",0.0302713773681515
5103,"Ouachita, AR",0.8671665967268151
5105,"Perry, AR",0.0579816513761467
5107,"Phillips, AR",0.4589062667956574
5109,"Pike, AR",0.0309957233172182
5111,"Poinsett, AR",0.039484432541011
5113,"Polk, AR",0.191985667363392
5115,"Pope, AR",1.1409027461928138
5117,"Prairie, AR",0.0344926120405421
5119,"Pulaski, AR",0.9178747070364688
5121,"Randolph, AR",0.1088143543373834
5123,"St. Francis, AR",0.3269957528957529
5125,"Saline, AR",0.415228321400159
5127,"Scott, AR",0.4529973014649189
5129,"Searcy, AR",0.0229109762266059
5131,"Sebastian, AR",1.109744652836015
5133,"Sevier, AR",0.3971213629178619
5135,"Sharp, AR",0.024313553882957
5137,"Stone, AR",0.03
5139,"Union, AR",1.1082742274835864
5141,"Van Buren, AR",0.1786155510155029
5143,"Washington, AR",1.340399502344063
5145,"White, AR",0.9777519616058504
5147,"Woodruff, AR",0.4397076381448033
5149,"Yell, AR",0.6880437010808796
6001,"Alameda, CA",0.915200995440482
6003,"Alpine, CA",0.05
6005,"Amador, CA",0.4597017877124047
6007,"Butte, CA",0.3274804376995531
6009,"Calaveras, CA",0.3432820670562904
6011,"Colusa, CA",0.7379509648550386
6013,"Contra Costa, CA",0.8856280449743534
6015,"Del Norte, CA",0.0064724495362793
6017,"El Dorado, CA",0.3053238970529743
6019,"Fresno, CA",1.69297327329737
6021,"Glenn, CA",0.7410794967114669
6023,"Humboldt, CA",0.3929015742239224
6025,"Imperial, CA",1.9722833299206977
6027,"Inyo, CA",0.0298792902041497
6029,"Kern, CA",1.4070812637090897
6031,"Kings, CA",1.330838205334094
6033,"Lake, CA",0.1213002570293636
6035,"Lassen, CA",0.19661301836589
6037,"Los Angeles, CA",1.6465810916743635
6039,"Madera, CA",0.7937757104347212
6041,"Marin, CA",0.2087042543942325
6043,"Mariposa, CA",0.0206314580941446
6045,"Mendocino, CA",0.5196330138493992
6047,"Merced, CA",0.6657667052346875
6049,"Modoc, CA",0.2398944650275064
6051,"Mono, CA",0.413351502445842
6053,"Monterey, CA",2.2955135322212223
6055,"Napa, CA",0.2782541558339241
6057,"Nevada, CA",0.6618930111644029
6059,"Orange, CA",1.135540118760977
6061,"Placer, CA",0.672523060241964
6063,"Plumas, CA",0.0145916398713826
6065,"Riverside, CA",0.8256537984166301
6067,"Sacramento, CA",1.2465914861602057
6069,"San Benito, CA",0.2196177288989002
6071,"San Bernardino, CA",0.9346596210105858
6073,"San Diego, CA",0.4517892850971616
6075,"San Francisco, CA",0.5442764648938638
6077,"San Joaquin, CA",1.9766212094483864
6079,"San Luis Obispo, CA",0.1801364804281183
6081,"San Mateo, CA",0.4273450626316908
6083,"Santa Barbara, CA",1.2509307846385913
6085,"Santa Clara, CA",0.6215732073650951
6087,"Santa Cruz, CA",1.004945320883918
6089,"Shasta, CA",0.4913642501618195
6091,"Sierra, CA",0.04
6093,"Siskiyou, CA",0.1981098739302475
6095,"Solano, CA",0.9488883934734932
6097,"Sonoma, CA",0.2073722617513586
6099,"Stanislaus, CA",2.262518529291561
6101,"Sutter, CA",2.278289754341425
6103,"Tehama, CA",0.2404506196019527
6105,"Trinity, CA",0.0187763779527559
6107,"Tulare, CA",1.532162577019169
6109,"Tuolumne, CA",0.0628611342399852
6111,"Ventura, CA",1.5405744379254138
6113,"Yolo, CA",1.5698146784938716
6115,"Yuba, CA",0.533647983237297
8001,"Adams, CO*",1.1436332095503348
8003,"Alamosa, CO",0.0532544856273669
8005,"Arapahoe, CO",0.495029446444086
8007,"Archuleta, CO",0.0189873990794537
8009,"Baca, CO",1.1206486941870262
8011,"Bent, CO",0.76
8013,"Boulder, CO*",0.6145959505131623
8015,"Chaffee, CO",0.01
8017,"Cheyenne, CO",1.36
8019,"Clear Creek, CO",0.0328899420747762
8021,"Conejos, CO",0.0253715551181102
8023,"Costilla, CO",0.01
8025,"Crowley, CO",0.07
8027,"Custer, CO",0.02
8029,"Delta, CO",0.5874827416980206
8031,"Denver, CO",1.5724872444640978
8033,"Dolores, CO",0.33
8035,"Douglas, CO",0.1508552825399281
8037,"Eagle, CO",0.2666165578537334
8039,"Elbert, CO",0.0400773807209239
8041,"El Paso, CO",0.3005495769513602
8043,"Fremont, CO",0.2829853553390672
8045,"Garfield, CO",0.314736940140547
8047,"Gilpin, CO",0.05
8049,"Grand, CO",0.02
8051,"Gunnison, CO",0.0140328532317581
8053,"Hinsdale, CO",0.01
8055,"Huerfano, CO",0.01
8057,"Jackson, CO",0.1
8059,"Jefferson, CO*",0.4998915619052259
8061,"Kiowa, CO",0.94
8063,"Kit Carson, CO",1.722364710621727
8065,"Lake, CO",0.02
8067,"La Plata, CO",0.0930884441807361
8069,"Larimer, CO",0.3116376244975143
8071,"Las Animas, CO",0.0017867657367166
8073,"Lincoln, CO",0.7658155774395703
8075,"Logan, CO",1.5433967828418231
8077,"Mesa, CO",0.5622449047071115
8079,"Mineral, CO",0.01
8081,"Moffat, CO",0.1297341357507427
8083,"Montezuma, CO",0.0640190542046022
8085,"Montrose, CO",0.5877942234803052
8087,"Morgan, CO",0.8592923519304274
8089,"Otero, CO",0.4137238814134121
8091,"Ouray, CO",0.02
8093,"Park, CO",0.0197526165556612
8095,"Phillips, CO",0.5817016317016317
8097,"Pitkin, CO",0.6039941983710811
8099,"Prowers, CO",0.5935335218765597
8101,"Pueblo, CO",0.5369061705486138
8103,"Rio Blanco, CO",0.0978947368421052
8105,"Rio Grande, CO",0.2764582043343653
8107,"Routt, CO",0.1898340778557753
8109,"Saguache, CO",1.3600728155339807
8111,"San Juan, CO",0.01
8113,"San Miguel, CO",0.016846813268729
8115,"Sedgwick, CO",0.67
8117,"Summit, CO",0.02
8119,"Teller, CO",0.0460981079758603
8121,"Washington, CO",0.9434326211996712
8123,"Weld, CO*",1.2411624883328694
8125,"Yuma, CO",2.131408577426772
10001,"Kent, DE",0.3854190459481944
10003,"New Castle, DE",0.6619378062265695
10005,"Sussex, DE",0.3962795029948659
11001,"District of Columbia, DC",0.6468611327259367
12001,"Alachua, FL",0.4841151207603892
12003,"Baker, FL",0.1273028251391301
12005,"Bay, FL",0.3671927031581951
12007,"Bradford, FL",0.4688541933594465
12009,"Brevard, FL",0.4290994129873768
12011,"Broward, FL",1.0405452638737829
12013,"Calhoun, FL",0.02
12015,"Charlotte, FL",0.1885422523154412
12017,"Citrus, FL",0.158135276815298
12019,"Clay, FL",0.3501987181003288
12021,"Collier, FL",0.378808570667083
12023,"Columbia, FL",0.4833412417104962
12027,"DeSoto, FL",0.6573080779340433
12029,"Dixie, FL",0.0407287961902465
12031,"Duval, FL",1.5871288291002
12033,"Escambia, FL",0.4277456131117002
12035,"Flagler, FL",0.249029061666105
12037,"Franklin, FL",0.0189636779273558
12039,"Gadsden, FL",0.5694815540319949
12041,"Gilchrist, FL",0.3403965910989806
12043,"Glades, FL",0.1037962414915655
12045,"Gulf, FL",0.5666249357986646
12047,"Hamilton, FL",0.0587575038391735
12049,"Hardee, FL",0.0614717481847333
12051,"Hendry, FL",0.2517018560345674
12053,"Hernando, FL",0.0668970495885955
12055,"Highlands, FL",0.1985948935100592
12057,"Hillsborough, FL",0.8647267974334131
12059,"Holmes, FL",0.0417100658707287
12061,"Indian River, FL",0.6837733864107176
12063,"Jackson, FL",0.0214748148920638
12065,"Jefferson, FL",0.1637292564084457
12067,"Lafayette, FL",0.0329802014588398
12069,"Lake, FL",0.5626541416209121
12071,"Lee, FL",0.4227587773299993
12073,"Leon, FL",0.3105524381405942
12075,"Levy, FL",0.0485847585575328
12077,"Liberty, FL",0.0226363091671659
12079,"Madison, FL",0.2463266522210184
12081,"Manatee, FL",0.4921400889610711
12083,"Marion, FL",0.3235378161719364
12085,"Martin, FL",0.846549020840537
12086,"Miami-Dade, FL",0.6544877544427931
12087,"Monroe, FL",0.1881145940526135
12089,"Nassau, FL",0.6485909408168669
12091,"Okaloosa, FL",0.3488824499249242
12093,"Okeechobee, FL",0.9092548123663232
12095,"Orange, FL",1.4120384427884949
12097,"Osceola, FL",0.4000308846301374
12099,"Palm Beach, FL",1.0195371075072337
12101,"Pasco, FL",0.4870898509727374
12103,"Pinellas, FL",1.0904077058795478
12105,"Polk, FL",0.9015215281441176
12107,"Putnam, FL",0.2928752798558401
12109,"St. Johns, FL",0.2527154499456419
12111,"St. Lucie, FL",0.7787016970924788
12113,"Santa Rosa, FL",0.309259992561014
12115,"Sarasota, FL",0.8044178490378932
12117,"Seminole, FL",2.1073725514843886
12119,"Sumter, FL",0.3355549246665174
12121,"Suwannee, FL",0.0601171502520092
12123,"Taylor, FL",0.8543735711019661
12125,"Union, FL",0.0850120891328497
12127,"Volusia, FL",0.5552896715111456
12129,"Wakulla, FL",0.0885415055227251
12131,"Walton, FL",0.1665317453341537
12133,"Washington, FL",0.0251885801970602
13001,"Appling, GA",0.0339772234273318
13003,"Atkinson, GA",0.04
13005,"Bacon, GA",0.3220667797518079
13007,"Baker, GA",0.0427011494252873
13009,"Baldwin, GA",0.4803464786859081
13011,"Banks, GA",0.1834487919606585
13013,"Barrow, GA",0.7987130179387526
13015,"Bartow, GA",0.6987978345199631
13017,"Ben Hill, GA",0.329965948453003
13019,"Berrien, GA",0.0594522765246449
13021,"Bibb, GA",0.5173370104438642
13023,"Bleckley, GA",0.0728820176465995
13025,"Brantley, GA",0.0446326508850501
13027,"Brooks, GA",0.0926151379089159
13029,"Bryan, GA",0.0522173056687262
13031,"Bulloch, GA",0.1470983972674724
13033,"Burke, GA",0.2025306394316163
13035,"Butts, GA",0.2904300539643005
13037,"Calhoun, GA",0.0250714846818538
13039,"Camden, GA",0.979627096992354
13043,"Candler, GA",0.0732602663706992
13045,"Carroll, GA",0.5848421699393257
13047,"Catoosa, GA",0.1879851574212893
13049,"Charlton, GA",0.0324938650306748
13051,"Chatham, GA",0.8665869197493206
13053,"Chattahoochee, GA",0.9791032196969696
13055,"Chattooga, GA",0.2524834757375463
13057,"Cherokee, GA",0.2919991919681635
13059,"Clarke, GA",1.1639920428607655
13061,"Clay, GA",0.04
13063,"Clayton, GA",1.1274550853853804
13065,"Clinch, GA",0.02
13067,"Cobb, GA",0.713717243197048
13069,"Coffee, GA",0.847655098672741
13071,"Colquitt, GA",1.0501640065074966
13073,"Columbia, GA",0.3080422016522345
13075,"Cook, GA",0.2390487279501659
13077,"Coweta, GA",0.4322964539997208
13079,"Crawford, GA",0.0564227180527383
13081,"Crisp, GA",0.6691507066437723
13083,"Dade, GA",0.3025115762178181
13085,"Dawson, GA",0.0628696609064232
13087,"Decatur, GA",0.5157210853759089
13089,"DeKalb, GA",0.7939408105716762
13091,"Dodge, GA",0.0354486533198905
13093,"Dooly, GA",0.5046367210250438
13095,"Dougherty, GA",1.0065963234228508
13097,"Douglas, GA",0.3755316224287588
13099,"Early, GA",0.0228025601241272
13101,"Echols, GA",0.0462672695302687
13103,"Effingham, GA",0.1534917406617391
13105,"Elbert, GA",0.4445966816237086
13107,"Emanuel, GA",0.2110105179070696
13109,"Evans, GA",0.6461832132497427
13111,"Fannin, GA",0.1163079346328017
13113,"Fayette, GA",0.5339625833682092
13115,"Floyd, GA",0.6449138842958231
13117,"Forsyth, GA",0.3722579176208387
13119,"Franklin, GA",0.0357673723974347
13121,"Fulton, GA",1.016078064080293
13123,"Gilmer, GA",0.1885851910304465
13125,"Glascock, GA",0.03
13127,"Glynn, GA",0.910845862436368
13129,"Gordon, GA",0.7281220936330898
13131,"Grady, GA",0.0590317383599162
13133,"Greene, GA",0.0306392299267969
13135,"Gwinnett, GA",0.7779311859731641
13137,"Habersham, GA",0.3255514722359162
13139,"Hall, GA",1.5522487881731744
13141,"Hancock, GA",0.0390193775689958
13143,"Haralson, GA",0.0563458445957505
13145,"Harris, GA",0.1259888579387186
13147,"Hart, GA",0.0370213013618903
13149,"Heard, GA",0.1087653374233128
13151,"Henry, GA",0.4170803528639131
13153,"Houston, GA",0.2833533975649319
13155,"Irwin, GA",0.3914892703862661
13157,"Jackson, GA",0.2789632466671576
13159,"Jasper, GA",0.1311655648174763
13161,"Jeff Davis, GA",0.0862656291566906
13163,"Jefferson, GA",0.0956153156614163
13165,"Jenkins, GA",0.0334595701125895
13167,"Johnson, GA",0.0350159942214425
13169,"Jones, GA",0.1164330452430106
13171,"Lamar, GA",0.2455264567266495
13173,"Lanier, GA",0.0460886319845857
13175,"Laurens, GA",0.3768655205147136
13177,"Lee, GA",0.1343671615483696
13179,"Liberty, GA",0.0629522893608697
13181,"Lincoln, GA",0.1714549389002036
13183,"Long, GA",0.0507115343462443
13185,"Lowndes, GA",0.3498401581082486
13187,"Lumpkin, GA",0.0648574162088759
13189,"McDuffie, GA",0.3561146585877418
13191,"McIntosh, GA",0.0395357697192041
13193,"Macon, GA",0.4802690717775272
13195,"Madison, GA",0.0739886371414881
13197,"Marion, GA",0.319405834914611
13199,"Meriwether, GA",0.0597479389746991
13201,"Miller, GA",0.0428183860376706
13205,"Mitchell, GA",0.2906747887070671
13207,"Monroe, GA",0.0863545692098192
13209,"Montgomery, GA",0.0963457716935305
13211,"Morgan, GA",0.1516566704490193
13213,"Murray, GA",0.1059772429765381
13215,"Muscogee, GA",1.1292715299454883
13217,"Newton, GA",0.501355952590235
13219,"Oconee, GA",0.1705449491240952
13221,"Oglethorpe, GA",0.0671562520929609
13223,"Paulding, GA",0.106659533865165
13225,"Peach, GA",0.0720383127647817
13227,"Pickens, GA",0.0554254946315353
13229,"Pierce, GA",0.205692987012987
13231,"Pike, GA",0.1038189556392208
13233,"Polk, GA",0.8177359931278038
13235,"Pulaski, GA",0.1871701141226818
13237,"Putnam, GA",0.0411096768244894
13239,"Quitman, GA",0.18
13241,"Rabun, GA",0.1541243616701712
13243,"Randolph, GA",0.0247612218557292
13245,"Richmond, GA",1.2294023343836078
13247,"Rockdale, GA",0.3289708750849894
13249,"Schley, GA",0.0586650067036966
13251,"Screven, GA",0.124771606262063
13253,"Seminole, GA",0.0402211272683571
13255,"Spalding, GA",0.2073536887881664
13257,"Stephens, GA",0.157637281553398
13259,"Stewart, GA",0.037174638487208
13261,"Sumter, GA",0.6444485098456625
13263,"Talbot, GA",0.0398876760006328
13265,"Taliaferro, GA",0.05
13267,"Tattnall, GA",0.0403797967063273
13269,"Taylor, GA",0.03
13271,"Telfair, GA",0.2210526972248207
13273,"Terrell, GA",0.273787341192629
13275,"Thomas, GA",0.6336632310105311
13277,"Tift, GA",0.5657739078957106
13279,"Toombs, GA",0.2442970487913391
13281,"Towns, GA",0.03
13283,"Treutlen, GA",0.1874348785871964
13285,"Troup, GA",0.2849308485533259
13287,"Turner, GA",0.0340073020269419
13289,"Twiggs, GA",0.064361404787945
13291,"Union, GA",0.0250828753005839
13293,"Upson, GA",0.6184406921786858
13295,"Walker, GA",0.2535055548313272
13297,"Walton, GA",0.2497308676538133
13299,"Ware, GA",1.0275357514117944
13301,"Warren, GA",0.0550802340947706
13303,"Washington, GA",0.4147298884321785
13305,"Wayne, GA",0.4805653283201289
13307,"Webster, GA",0.0351149425287356
13309,"Wheeler, GA",0.0464202825428859
13311,"White, GA",0.0510800637525857
13313,"Whitfield, GA",0.9482058194307204
13315,"Wilcox, GA",0.1520659564823209
13317,"Wilkes, GA",0.1766507517269402
13319,"Wilkinson, GA",0.0377347391786903
13321,"Worth, GA",0.0521396506294525
15001,"Hawaii, HI",0.2106551722409116
15003,"Honolulu, HI",0.3214265333497153
15007,"Kauai, HI",0.68222672741713
16001,"Ada, ID",0.395729748779137
16003,"Adams, ID",0.0060043934586282
16005,"Bannock, ID",0.5716309683437301
16007,"Bear Lake, ID",0.0242766666666666
16009,"Benewah, ID",0.0587382359378419
16011,"Bingham, ID",0.7207964833438776
16013,"Blaine, ID",0.01
16015,"Boise, ID",0.03
16017,"Bonner, ID",0.0209525119809222
16019,"Bonneville, ID",0.3367556297643192
16021,"Boundary, ID",0.2253879273955255
16023,"Butte, ID",0.01
16025,"Camas, ID",0.02
16027,"Canyon, ID",0.9675956311772572
16029,"Caribou, ID",0.8025916870415648
16031,"Cassia, ID",1.761489235964542
16033,"Clark, ID",0.01
16035,"Clearwater, ID",0.0632410930473884
16037,"Custer, ID",0.0
16039,"Elmore, ID",0.0312107841304266
16041,"Franklin, ID",0.0753565062388591
16043,"Fremont (includes Yellowstone Park), ID",0.2284562211981566
16045,"Gem, ID",0.043382955397842
16047,"Gooding, ID",0.0994401901241088
16049,"Idaho, ID",0.4233148497958687
16051,"Jefferson, ID",0.1348426438634611
16053,"Jerome, ID",0.5772823430257058
16055,"Kootenai, ID",0.1824609399829648
16057,"Latah, ID",0.2877924313378053
16059,"Lemhi, ID",0.0
16061,"Lewis, ID",0.6225534132360605
16063,"Lincoln, ID",0.04
16065,"Madison, ID",0.9138938618925831
16067,"Minidoka, ID",1.5623013764791114
16069,"Nez Perce, ID",1.222244324539374
16071,"Oneida, ID",0.02
16073,"Owyhee, ID",0.075685595567867
16075,"Payette, ID",0.5924303525365434
16077,"Power, ID",0.173797418850215
16079,"Shoshone, ID",0.0129463081925608
16081,"Teton, ID",0.01
16083,"Twin Falls, ID",1.1544250550848951
16085,"Valley, ID",0.0022933980763843
16087,"Washington, ID",0.0303261409963209
17001,"Adams, IL",0.669756677006885
17003,"Alexander, IL",0.8252124600638977
17005,"Bond, IL",0.3750153716318041
17007,"Boone, IL",1.250008405401872
17009,"Brown, IL",1.2426372963186485
17011,"Bureau, IL",0.7789653402572309
17013,"Calhoun, IL",0.14
17015,"Carroll, IL",0.5694103414903912
17017,"Cass, IL",1.0511078203794124
17019,"Champaign, IL",1.2671910042777792
17021,"Christian, IL",0.9183659773465732
17023,"Clark, IL",1.239732756426572
17025,"Clay, IL",0.987418529389629
17027,"Clinton, IL",0.454482648668757
17029,"Coles, IL",0.8486729110275933
17031,"Cook, IL",1.6960110286585457
17033,"Crawford, IL",0.774284735399536
17035,"Cumberland, IL",0.7058028792912514
17037,"DeKalb, IL",0.8553504014717437
17039,"De Witt, IL",0.6687019834295755
17041,"Douglas, IL",0.7077633389390001
17043,"DuPage, IL",0.7810565625470905
17045,"Edgar, IL",0.8224403975412191
17047,"Edwards, IL",0.649154144074361
17049,"Effingham, IL",1.2464475495796348
17051,"Fayette, IL",0.7154263853466265
17053,"Ford, IL",0.7593029389600603
17055,"Franklin, IL",0.1278141458777586
17057,"Fulton, IL",0.6157998974125156
17059,"Gallatin, IL",0.9249782780410742
17061,"Greene, IL",0.8763425220834603
17063,"Grundy, IL",1.0465114672561484
17065,"Hamilton, IL",0.2146673189823874
17067,"Hancock, IL",0.8397608852805427
17069,"Hardin, IL",0.035001269357705
17071,"Henderson, IL",1.1200793067998238
17073,"Henry, IL",0.6472500862646396
17075,"Iroquois, IL",0.6245163958003739
17077,"Jackson, IL",0.0954768270176104
17079,"Jasper, IL",0.7135855743172816
17081,"Jefferson, IL",0.2991904699223378
17083,"Jersey, IL",0.7785038975247301
17085,"Jo Daviess, IL",0.6668093385214008
17087,"Johnson, IL",0.3656675204097966
17089,"Kane, IL",1.259189613381109
17091,"Kankakee, IL",1.2994949248443106
17093,"Kendall, IL",0.4363504529804687
17095,"Knox, IL",0.5506874158549141
17097,"Lake, IL",0.4525779894593234
17099,"LaSalle, IL",1.0329651803858315
17101,"Lawrence, IL",0.2185255410715399
17103,"Lee, IL",0.6195725377300881
17105,"Livingston, IL",1.3497921753607105
17107,"Logan, IL",1.052573182084612
17109,"McDonough, IL",1.5078152170346797
17111,"McHenry, IL",0.2885056253534127
17113,"McLean, IL",0.5767729374543685
17115,"Macon, IL",1.102898377681753
17117,"Macoupin, IL",0.738229329344742
17119,"Madison, IL",0.8826908405595675
17121,"Marion, IL",1.0043692870201095
17123,"Marshall, IL",1.4428418528983646
17125,"Mason, IL",0.8662051244402026
17127,"Massac, IL",0.4053055770447992
17129,"Menard, IL",0.6378091987648302
17131,"Mercer, IL",0.4561986015780358
17133,"Monroe, IL",0.2950872161086397
17135,"Montgomery, IL",0.8806157208269737
17137,"Morgan, IL",0.8544436008993489
17139,"Moultrie, IL",0.7295608223482003
17141,"Ogle, IL",0.8349667809897111
17143,"Peoria, IL",0.7689091207528589
17145,"Perry, IL",0.5144543786174768
17147,"Piatt, IL",0.8869270166453264
17149,"Pike, IL",0.8270960949464012
17151,"Pope, IL",0.044532476802284
17153,"Pulaski, IL",0.3906206896551724
17155,"Putnam, IL",0.4753854221289984
17157,"Randolph, IL",0.4342604118284564
17159,"Richland, IL",1.5183534187492072
17161,"Rock Island, IL",1.5104401103751226
17163,"St. Clair, IL",0.8580318139194475
17165,"Saline, IL",0.7860460948570476
17167,"Sangamon, IL",0.6159673576787682
17169,"Schuyler, IL",0.6448295699697972
17171,"Scott, IL",0.9397122877122878
17173,"Shelby, IL",0.5810939872107467
17175,"Stark, IL",0.5844648430328621
17177,"Stephenson, IL",0.2396014902534761
17179,"Tazewell, IL",0.925778820526296
17181,"Union, IL",0.3739097123998114
17183,"Vermilion, IL",0.942889650993386
17185,"Wabash, IL",0.4554174605924129
17187,"Warren, IL",1.4409693222909137
17189,"Washington, IL",0.599627258500498
