GeoFIPS,GeoName,median_rent
2164,"Lake and Peninsula Borough, AK",0.009538501893393558
2170,"Matanuska-Susitna Borough, AK",0.00953985596608864
2180,"Nome Census Area, AK",0.009540324852094662
2185,"North Slope Borough, AK",0.009539807762854124
2188,"Northwest Arctic Borough, AK",0.009540486990245345
2220,"Sitka City and Borough, AK",0.009540149567606848
2240,"Southeast Fairbanks Census Area, AK",0.009539628096252306
2290,"Yukon-Koyukuk Census Area, AK",0.009538383576360276
4001,"Apache, AZ",0.009537196023900352
4003,"Cochise, AZ",0.009538326608899528
4005,"Coconino, AZ",0.009540342380543354
4007,"Gila, AZ",0.009538646503100434
4009,"Graham, AZ",0.009538164470742405
4011,"Greenlee, AZ",0.009536744666316155
4012,"La Paz, AZ",0.009537441422196702
4013,"Maricopa, AZ",0.009540710477965675
4015,"Mohave, AZ",0.009538690324223609
4017,"Navajo, AZ",0.009537919072449164
4019,"Pima, AZ",0.009539106624892657
4021,"Pinal, AZ",0.009540184624504677
4023,"Santa Cruz, AZ",0.009537660527817682
4025,"Yavapai, AZ",0.009539356405292576
4027,"Yuma, AZ",0.009538576389303222
5001,"Arkansas, AR",0.009537695584716843
5003,"Ashley, AR",0.009537086471088863
5005,"Baxter, AR",0.009537962893573004
5007,"Benton, AR",0.00953929067360848
5009,"Boone, AR",0.009537423893747121
5011,"Bradley, AR",0.009537200406012802
5013,"Calhoun, AR",0.009537954129348325
5015,"Carroll, AR",0.009537704348941745
5017,"Chicot, AR",0.009536762194765958
5019,"Clark, AR",0.009537437040084251
5021,"Clay, AR",0.009537213552350154
5023,"Cleburne, AR",0.009538111885393885
5025,"Cleveland, AR",0.009537362544173034
5027,"Columbia, AR",0.009537437040084251
5029,"Conway, AR",0.009537472096983635
5031,"Craighead, AR",0.009538225820315382
5033,"Crawford, AR",0.009537870869212872
5035,"Crittenden, AR",0.009538054917932914
5037,"Cross, AR",0.009537984804135036
5039,"Dallas, AR",0.009536880511803014
5041,"Desha, AR",0.009537165349113197
5043,"Drew, AR",0.00953751591810792
5045,"Faulkner, AR",0.009538493129168879
5047,"Franklin, AR",0.009537410747409769
5049,"Fulton, AR",0.00953725737347444
5051,"Garland, AR",0.009538414251146543
5053,"Grant, AR",0.009537927836673843
5055,"Greene, AR",0.009537954129348325
5057,"Hempstead, AR",0.009537761316402937
5059,"Hot Spring, AR",0.00953753782866995
5061,"Howard, AR",0.00953762108880607
5063,"Independence, AR",0.009537805137527
5065,"Izard, AR",0.009537112763763567
5067,"Jackson, AR",0.00953726175558689
5069,"Jefferson, AR",0.009538006714696845
5071,"Johnson, AR",0.00953752468233282
5073,"Lafayette, AR",0.009537301194598724
5075,"Lawrence, AR",0.009537437040084251
5077,"Lee, AR",0.009537222316574834
5079,"Lincoln, AR",0.009537020739402102
5081,"Little River, AR",0.009537406365297318
5083,"Logan, AR",0.009537450186421603
5085,"Lonoke, AR",0.009538550096629184
5087,"Madison, AR",0.009537559739231982
5089,"Marion, AR",0.009537695584716843
5091,"Miller, AR",0.009538054917932914
5093,"Mississippi, AR",0.009537699966829294
5095,"Monroe, AR",0.009536792869553556
5097,"Montgomery, AR",0.009537204788125253
5099,"Nevada, AR",0.00953780075541455
5101,"Newton, AR",0.009536941861377768
5103,"Ouachita, AR",0.009537581649794236
5105,"Perry, AR",0.009537550975007303
5107,"Phillips, AR",0.009537564121344433
5109,"Pike, AR",0.009537292430374045
5111,"Poinsett, AR",0.009537226698687284
5113,"Polk, AR",0.009537612324581168
5115,"Pope, AR",0.009537962893573004
5117,"Prairie, AR",0.009537239845024637
5119,"Pulaski, AR",0.009538729763234555
5121,"Randolph, AR",0.009537366926285484
5123,"St. Francis, AR",0.009537691202604393
5125,"Saline, AR",0.009538567625078542
5127,"Scott, AR",0.009537489625433437
5129,"Searcy, AR",0.009537090853201313
5131,"Sebastian, AR",0.009537940983011195
5133,"Sevier, AR",0.009537480861208758
5135,"Sharp, AR",0.009537086471088863
5137,"Stone, AR",0.009537345015723231
5139,"Union, AR",0.009537809519639229
5141,"Van Buren, AR",0.009537550975007303
5143,"Washington, AR",0.009538510657618016
5145,"White, AR",0.009537888397662453
5147,"Woodruff, AR",0.009536963771940021
5149,"Yell, AR",0.009537248609249538
6001,"Alameda, CA",0.009544181110676897
6003,"Alpine, CA",-0.9941075421935434
6005,"Amador, CA",0.009539921697772069
6007,"Butte, CA",0.009540022486353106
6009,"Calaveras, CA",0.009541516786595983
6011,"Colusa, CA",0.009539062803769927
6013,"Contra Costa, CA",0.009544203021236042
6015,"Del Norte, CA",0.009539435283313136
6017,"El Dorado, CA",0.009541411615905604
6019,"Fresno, CA",0.009539702592160637
6021,"Glenn, CA",0.009538699088448288
6023,"Humboldt, CA",0.009539632478364757
6025,"Imperial, CA",0.009538624592538847
6027,"Inyo, CA",0.009539369551629484
6029,"Kern, CA",0.009539501014997231
6031,"Kings, CA",0.009539676299487043
6033,"Lake, CA",0.009539698210048408
6035,"Lassen, CA",0.009538962015187114
6037,"Los Angeles, CA",0.009542323095213634
6039,"Madera, CA",0.009539606185691163
6041,"Marin, CA",0.009545311695525527
6043,"Mariposa, CA",0.00953938269796617
6045,"Mendocino, CA",0.009539847201864182
6047,"Merced, CA",0.009539671917374815
6049,"Modoc, CA",0.009537901543999583
6051,"Mono, CA",0.009539930461996304
6053,"Monterey, CA",0.009542621078830082
6055,"Napa, CA",0.00954333974519228
6057,"Nevada, CA",0.009540929583572888
6059,"Orange, CA",0.009544264370802136
6061,"Placer, CA",0.009542625460942089
6063,"Plumas, CA",0.009539242470373521
6065,"Riverside, CA",0.009541911176682127
6067,"Sacramento, CA",0.00954142038012984
6069,"San Benito, CA",0.009542432648014021
6071,"San Bernardino, CA",0.009541354648448408
6073,"San Diego, CA",0.009543225810281886
6075,"San Francisco, CA",0.009544562354407482
6077,"San Joaquin, CA",0.009541170599739912
6079,"San Luis Obispo, CA",0.009542301184653379
6081,"San Mateo, CA",0.009546705207049477
6083,"Santa Barbara, CA",0.009543019851020018
6085,"Santa Clara, CA",0.009546328345445998
6087,"Santa Cruz, CA",0.009543589525571772
6089,"Shasta, CA",0.009539812144966353
6091,"Sierra, CA",0.009539601803578934
6093,"Siskiyou, CA",0.009538725381122326
6095,"Solano, CA",0.009543094346923464
6097,"Sonoma, CA",0.009543304688296672
6099,"Stanislaus, CA",0.009540692949517204
6101,"Sutter, CA",0.009540061925362942
6103,"Tehama, CA",0.009539316966282074
6105,"Trinity, CA",0.009538479982831749
6107,"Tulare, CA",0.009539395844302856
6109,"Tuolumne, CA",0.009539360787404805
6111,"Ventura, CA",0.009543791102719412
6113,"Yolo, CA",0.00954166577840665
6115,"Yuba, CA",0.009539395844302856
8001,"Adams, CO*",0.009541564989828721
8003,"Alamosa, CO",0.009537984804135036
8005,"Arapahoe, CO",0.009541898030345886
8007,"Archuleta, CO",0.009539601803578934
8009,"Baca, CO",0.00953649050379135
8011,"Bent, CO",0.00953782266597658
8013,"Boulder, CO*",0.009542423883789786
8015,"Chaffee, CO",0.009540241591963206
8017,"Cheyenne, CO",0.009538181999191764
8019,"Clear Creek, CO",0.009539676299487043
8021,"Conejos, CO",0.00953741951163467
8023,"Costilla, CO",0.009537441422196702
8025,"Crowley, CO",0.009538742909571685
8027,"Custer, CO",0.009538203909753573
8029,"Delta, CO",0.009538501893393558
8031,"Denver, CO",0.00954170959952716
8033,"Dolores, CO",0.00954104351848839
8035,"Douglas, CO",0.00954297164778839
8037,"Eagle, CO",0.00954259916827005
8039,"Elbert, CO",0.009540706095853446
8041,"El Paso, CO",0.009541017225815462
8043,"Fremont, CO",0.009538615828314168
8045,"Garfield, CO",0.009540741152750831
8047,"Gilpin, CO",0.009539947990445441
8049,"Grand, CO",0.009539860348200868
8051,"Gunnison, CO",0.009539531689782832
8053,"Hinsdale, CO",0.009538703470560517
8055,"Huerfano, CO",0.0095376342351432
8057,"Jackson, CO",0.009539961136781905
8059,"Jefferson, CO*",0.009541845445001362
8061,"Kiowa, CO",0.009537976039910134
8063,"Kit Carson, CO",0.009538493129168879
8065,"Lake, CO",0.009541223185085324
8067,"La Plata, CO",0.00954030294153374
8069,"Larimer, CO",0.009541354648448408
8071,"Las Animas, CO",0.009537945365123424
8073,"Lincoln, CO",0.009538006714696845
8075,"Logan, CO",0.009538155706517504
8077,"Mesa, CO",0.009539185502913883
8079,"Mineral, CO",0.009538024243146426
8081,"Moffat, CO",0.009538681559999151
8083,"Montezuma, CO",0.009538326608899528
8085,"Montrose, CO",0.009539062803769927
8087,"Morgan, CO",0.009538962015187114
8089,"Otero, CO",0.009537927836673843
8091,"Ouray, CO",0.009539842819751954
8093,"Park, CO",0.0095422485993093
8095,"Phillips, CO",0.009538129413843244
8097,"Pitkin, CO",0.00954217848551675
8099,"Prowers, CO",0.009537761316402937
8101,"Pueblo, CO",0.009538650885212885
8103,"Rio Blanco, CO",0.009538326608899528
8105,"Rio Grande, CO",0.00953725737347444
8107,"Routt, CO",0.009541954997802637
8109,"Saguache, CO",0.009537568503456884
8111,"San Juan, CO",0.009538931340401069
8113,"San Miguel, CO",0.009539965518894133
8115,"Sedgwick, CO",0.009537445804309153
8117,"Summit, CO",0.009542331859437647
8119,"Teller, CO",0.009541464201250793
8121,"Washington, CO",0.009538392340584956
8123,"Weld, CO*",0.009540333616318897
8125,"Yuma, CO",0.009538208291866024
10001,"Kent, DE",0.009539777088068524
10003,"New Castle, DE",0.00954022844562652
10005,"Sussex, DE",0.00953950539710946
11001,"District of Columbia, DC",0.009542375680557713
12001,"Alachua, FL",0.009539632478364757
12003,"Baker, FL",0.009538615828314168
12005,"Bay, FL",0.009540158331831305
12007,"Bradford, FL",0.009538366047910696
12009,"Brevard, FL",0.00954022844562652
12011,"Broward, FL",0.00954178847754461
12013,"Calhoun, FL",0.009537086471088863
12015,"Charlotte, FL",0.009539698210048408
12017,"Citrus, FL",0.009538795494919317
12019,"Clay, FL",0.00954042564067481
12021,"Collier, FL",0.00954142038012984
12023,"Columbia, FL",0.009538379194247826
12027,"DeSoto, FL",0.009538186381304214
12029,"Dixie, FL",0.009537940983011195
12031,"Duval, FL",0.009540079453811634
12033,"Escambia, FL",0.009539540454007511
12035,"Flagler, FL",0.009541253859869814
12037,"Franklin, FL",0.009538992689973158
12039,"Gadsden, FL",0.00953783581231371
12041,"Gilchrist, FL",0.009537923454561614
12043,"Glades, FL",0.009538059300045365
12045,"Gulf, FL",0.00953942213697645
12047,"Hamilton, FL",0.00953782266597658
12049,"Hardee, FL",0.009538374812135597
12051,"Hendry, FL",0.009538322226787299
12053,"Hernando, FL",0.009539474722323638
12055,"Highlands, FL",0.009538440543820803
12057,"Hillsborough, FL",0.009540605307273964
12059,"Holmes, FL",0.009537884015550002
12061,"Indian River, FL",0.009539597421466706
12063,"Jackson, FL",0.009537726259503776
12065,"Jefferson, FL",0.009537599178243816
12067,"Lafayette, FL",0.009538151324405053
12069,"Lake, FL",0.009540210917177827
12071,"Lee, FL",0.009540837559218085
12073,"Leon, FL",0.009539483486548095
12075,"Levy, FL",0.009537910308224262
12077,"Liberty, FL",0.009538287169888582
12079,"Madison, FL",0.009538059300045365
12081,"Manatee, FL",0.009540627217834663
12083,"Marion, FL",0.00953919864925079
12085,"Martin, FL",0.009540434404899267
12086,"Miami-Dade, FL",0.009541525550819996
12087,"Monroe, FL",0.009542822655981498
12089,"Nassau, FL",0.00953954483611974
12091,"Okaloosa, FL",0.009540469461796652
12093,"Okeechobee, FL",0.009538633356763526
12095,"Orange, FL",0.009541218802973095
12097,"Osceola, FL",0.009541148689179213
12099,"Palm Beach, FL",0.009541862973449389
12101,"Pasco, FL",0.009540031250577341
12103,"Pinellas, FL",0.009540500136581809
12105,"Polk, FL",0.009539636860476985
12107,"Putnam, FL",0.009538111885393885
12109,"St. Johns, FL",0.009541429144354074
12111,"St. Lucie, FL",0.009540386201665196
12113,"Santa Rosa, FL",0.009540486990245345
12115,"Sarasota, FL",0.009541380941120892
12117,"Seminole, FL",0.009541183746076154
12119,"Sumter, FL",0.009539606185691163
12121,"Suwannee, FL",0.009537743787953357
12123,"Taylor, FL",0.009538396722697184
12125,"Union, FL",0.009537853340763291
12127,"Volusia, FL",0.009539983047343048
12129,"Wakulla, FL",0.0095389751615238
12131,"Walton, FL",0.009540824412881621
12133,"Washington, FL",0.009538151324405053
13001,"Appling, GA",0.009537406365297318
13003,"Atkinson, GA",0.009536893658140366
13005,"Bacon, GA",0.00953741512952222
13007,"Baker, GA",0.009537025121514553
13009,"Baldwin, GA",0.009538059300045365
13011,"Banks, GA",0.00953781390175168
13013,"Barrow, GA",0.009539395844302856
13015,"Bartow, GA",0.009539189885026111
13017,"Ben Hill, GA",0.009537340633611002
13019,"Berrien, GA",0.009537559739231982
13021,"Bibb, GA",0.009538650885212885
13023,"Bleckley, GA",0.009537730641616227
13025,"Brantley, GA",0.009537603560356267
13027,"Brooks, GA",0.00953764738148033
13029,"Bryan, GA",0.009540504518694037
13031,"Bulloch, GA",0.009538493129168879
13033,"Burke, GA",0.009537686820491942
13035,"Butts, GA",0.009538624592538847
13037,"Calhoun, GA",0.009537375690510164
13039,"Camden, GA",0.009539391462190627
13043,"Candler, GA",0.009537401983184868
13045,"Carroll, GA",0.00953903651109611
13047,"Catoosa, GA",0.009538449308045482
13049,"Charlton, GA",0.009537498389658339
13051,"Chatham, GA",0.009540040014801798
13053,"Chattahoochee, GA",0.009539934844108533
13055,"Chattooga, GA",0.009537713113166646
13057,"Cherokee, GA",0.009541337119999937
13059,"Clarke, GA",0.009538992689973158
13061,"Clay, GA",0.009536091731551677
13063,"Clayton, GA",0.009539742031170695
13065,"Clinch, GA",0.00953681039800336
13067,"Cobb, GA",0.009541139924954978
13069,"Coffee, GA",0.009537489625433437
13071,"Colquitt, GA",0.009537686820491942
13073,"Columbia, GA",0.009540088218036091
13075,"Cook, GA",0.00953830031622549
13077,"Coweta, GA",0.009540224063514291
13079,"Crawford, GA",0.009537380072622614
13081,"Crisp, GA",0.0095376342351432
13083,"Dade, GA",0.009538186381304214
13085,"Dawson, GA",0.009540373055328732
13087,"Decatur, GA",0.009537901543999583
13089,"DeKalb, GA",0.009540828794993628
13091,"Dodge, GA",0.009537458950646505
13093,"Dooly, GA",0.009537555357119754
13095,"Dougherty, GA",0.009538348519461337
13097,"Douglas, GA",0.009540224063514291
13099,"Early, GA",0.009537932218786294
13101,"Echols, GA",0.009537870869212872
13103,"Effingham, GA",0.009539224941924385
13105,"Elbert, GA",0.009538041771596006
13107,"Emanuel, GA",0.009537586031906464
13109,"Evans, GA",0.009537546592894852
13111,"Fannin, GA",0.009537976039910134
13113,"Fayette, GA",0.00954183229866512
13115,"Floyd, GA",0.00953831346256262
13117,"Forsyth, GA",0.009542209160301018
13119,"Franklin, GA",0.009537704348941745
13121,"Fulton, GA",0.009541113632282272
13123,"Gilmer, GA",0.009538387958472505
13125,"Glascock, GA",0.00953782704808881
13127,"Glynn, GA",0.009538931340401069
13129,"Gordon, GA",0.009538050535820686
13131,"Grady, GA",0.009537945365123424
13133,"Greene, GA",0.009538028625258654
13135,"Gwinnett, GA",0.009541398469569362
13137,"Habersham, GA",0.009538186381304214
13139,"Hall, GA",0.009539579893017791
13141,"Hancock, GA",0.009536937479265317
13143,"Haralson, GA",0.009538081210607174
13145,"Harris, GA",0.009538221438202932
13147,"Hart, GA",0.009537840194426161
13149,"Heard, GA",0.009537984804135036
13151,"Henry, GA",0.009540596543049507
13153,"Houston, GA",0.009539207413475248
13155,"Irwin, GA",0.009537796373302099
13157,"Jackson, GA",0.009538826169705583
13159,"Jasper, GA",0.00953883493393004
13161,"Jeff Davis, GA",0.009537156584888073
13163,"Jefferson, GA",0.009537485243320987
13165,"Jenkins, GA",0.009537327487273428
13167,"Johnson, GA",0.009536998828839627
13169,"Jones, GA",0.009538138178068145
13171,"Lamar, GA",0.009538304698337718
13173,"Lanier, GA",0.009537976039910134
13175,"Laurens, GA",0.009537577267681785
13177,"Lee, GA",0.009539426519088678
13179,"Liberty, GA",0.00953957551090534
13181,"Lincoln, GA",0.009537586031906464
13183,"Long, GA",0.009538120649618564
13185,"Lowndes, GA",0.009538580771415672
13187,"Lumpkin, GA",0.00953903651109611
13189,"McDuffie, GA",0.009538068064270266
13191,"McIntosh, GA",0.009537743787953357
13193,"Macon, GA",0.009537160967000524
13195,"Madison, GA",0.009538287169888582
13197,"Marion, GA",0.009537318723048527
13199,"Meriwether, GA",0.009538199527641122
13201,"Miller, GA",0.009537472096983635
13205,"Mitchell, GA",0.009537590414018915
13207,"Monroe, GA",0.009538234584540062
13209,"Montgomery, GA",0.009537410747409769
13211,"Morgan, GA",0.009538808641256225
13213,"Murray, GA",0.009537919072449164
13215,"Muscogee, GA",0.009538962015187114
13217,"Newton, GA",0.009539952372557448
13219,"Oconee, GA",0.009540508900806266
13221,"Oglethorpe, GA",0.009537870869212872
13223,"Paulding, GA",0.009540828794993628
13225,"Peach, GA",0.009537993568359715
13227,"Pickens, GA",0.009538751673796142
13229,"Pierce, GA",0.009537761316402937
13231,"Pike, GA",0.009538747291683913
13233,"Polk, GA",0.009537980422022585
13235,"Pulaski, GA",0.009538195145528894
13237,"Putnam, GA",0.009538506275505787
13239,"Quitman, GA",0.009537656145705231
13241,"Rabun, GA",0.009538554478741634
13243,"Randolph, GA",0.00953685421912831
13245,"Richmond, GA",0.00953890066561458
13247,"Rockdale, GA",0.009539947990445441
13249,"Schley, GA",0.009537809519639229
13251,"Screven, GA",0.009537182877563
13253,"Seminole, GA",0.009537976039910134
13255,"Spalding, GA",0.00953890066561458
13257,"Stephens, GA",0.009537905926112034
13259,"Stewart, GA",0.009536990064614725
13261,"Sumter, GA",0.009537971657797684
13263,"Talbot, GA",0.009538199527641122
13265,"Taliaferro, GA",0.009537450186421603
13267,"Tattnall, GA",0.009537082088976412
13269,"Taylor, GA",0.009537612324581168
13271,"Telfair, GA",0.009537235462912186
13273,"Terrell, GA",0.00953752030022037
13275,"Thomas, GA",0.009538681559999151
13277,"Tift, GA",0.009537743787953357
13279,"Toombs, GA",0.009537309958823847
13281,"Towns, GA",0.009538089974831854
13283,"Treutlen, GA",0.009537274901924242
13285,"Troup, GA",0.00953860268197726
13287,"Turner, GA",0.009537117145876017
13289,"Twiggs, GA",0.009537599178243816
13291,"Union, GA",0.00953783581231371
13293,"Upson, GA",0.00953782266597658
13295,"Walker, GA",0.009538125031731015
13297,"Walton, GA",0.009539636860476985
13299,"Ware, GA",0.009537743787953357
13301,"Warren, GA",0.009537366926285484
13303,"Washington, GA",0.00953781828386413
13305,"Wayne, GA",0.009537940983011195
13307,"Webster, GA",0.009537270519811791
13309,"Wheeler, GA",0.009536227577040313
13311,"White, GA",0.009538576389303222
13313,"Whitfield, GA",0.009538133795955694
13315,"Wilcox, GA",0.009537090853201313
13317,"Wilkes, GA",0.00953781828386413
13319,"Wilkinson, GA",0.009537546592894852
13321,"Worth, GA",0.009538247730877192
15001,"Hawaii, HI",0.009540337998431347
15003,"Honolulu, HI",0.009543072436363431
15007,"Kauai, HI",0.00954180162388063
16001,"Ada, ID",0.009540197770841141
16003,"Adams, ID",0.009537756934290487
16005,"Bannock, ID",0.009538019861033975
16007,"Bear Lake, ID",0.009537200406012802
16009,"Benewah, ID",0.009537971657797684
16011,"Bingham, ID",0.00953786210498797
16013,"Blaine, ID",0.009539838437639725
16015,"Boise, ID",0.009538081210607174
16017,"Bonner, ID",0.00953877358435773
16019,"Bonneville, ID",0.009538668413662021
16021,"Boundary, ID",0.009537927836673843
16023,"Butte, ID",0.009536924332927743
16025,"Camas, ID",0.009538576389303222
16027,"Canyon, ID",0.009539400226415307
16029,"Caribou, ID",0.00953752030022037
16031,"Cassia, ID",0.009538243348764963
16033,"Clark, ID",0.009537599178243816
16035,"Clearwater, ID",0.009538085592719625
16037,"Custer, ID",0.00953779199118987
16039,"Elmore, ID",0.009538926958288618
16041,"Franklin, ID",0.009537884015550002
16043,"Fremont (includes Yellowstone Park), ID",0.009537699966829294
16045,"Gem, ID",0.009538037389483334
16047,"Gooding, ID",0.009538098739056755
16049,"Idaho, ID",0.009537770080627617
16051,"Jefferson, ID",0.009538668413662021
16053,"Jerome, ID",0.009538068064270266
16055,"Kootenai, ID",0.009539742031170695
16057,"Latah, ID",0.009538221438202932
16059,"Lemhi, ID",0.009537590414018915
16061,"Lewis, ID",0.009537314340936076
16063,"Lincoln, ID",0.009537936600898744
16065,"Madison, ID",0.009538427397483673
16067,"Minidoka, ID",0.009538230202427833
16069,"Nez Perce, ID",0.009538304698337718
16071,"Oneida, ID",0.009538287169888582
16073,"Owyhee, ID",0.009537629853030749
16075,"Payette, ID",0.009538019861033975
16077,"Power, ID",0.009537568503456884
16079,"Shoshone, ID",0.009538019861033975
16081,"Teton, ID",0.009539106624892657
16083,"Twin Falls, ID",0.009538580771415672
16085,"Valley, ID",0.009538628974651076
16087,"Washington, ID",0.00953827402355123
17001,"Adams, IL",0.009537840194426161
17003,"Alexander, IL",0.009537270519811791
17005,"Bond, IL",0.009537472096983635
17007,"Boone, IL",0.009538523803955146
17009,"Brown, IL",0.009537152202775623
17011,"Bureau, IL",0.00953786210498797
17013,"Calhoun, IL",0.009536376568866078
17015,"Carroll, IL",0.009537704348941745
17017,"Cass, IL",0.009537397601072417
17019,"Champaign, IL",0.00953869470633606
17021,"Christian, IL",0.00953750277177079
17023,"Clark, IL",0.009537989186247264
17025,"Clay, IL",0.009537507153883018
17027,"Clinton, IL",0.009538304698337718
17029,"Coles, IL",0.00953782266597658
17031,"Cook, IL",0.009540189006616684
17033,"Crawford, IL",0.009537756934290487
17035,"Cumberland, IL",0.009537406365297318
17037,"DeKalb, IL",0.00953890066561458
17039,"De Witt, IL",0.009537923454561614
17041,"Douglas, IL",0.009537691202604393
17043,"DuPage, IL",0.00954121003874886
17045,"Edgar, IL",0.009537550975007303
17047,"Edwards, IL",0.00953752468233282
17049,"Effingham, IL",0.009537467714871406
17051,"Fayette, IL",0.009537550975007303
17053,"Ford, IL",0.00953751591810792
17055,"Franklin, IL",0.009537590414018915
17057,"Fulton, IL",0.009537840194426161
17059,"Gallatin, IL",0.009536744666316155
17061,"Greene, IL",0.009537660527817682
17063,"Grundy, IL",0.009539347641068119
17065,"Hamilton, IL",0.009537437040084251
17067,"Hancock, IL",0.00953763861725565
17069,"Hardin, IL",0.009535806894235943
17071,"Henderson, IL",0.00953762108880607
17073,"Henry, IL",0.009537980422022585
17075,"Iroquois, IL",0.00953780075541455
17077,"Jackson, IL",0.009537730641616227
17079,"Jasper, IL",0.00953778760907742
17081,"Jefferson, IL",0.009538085592719625
17083,"Jersey, IL",0.00953782266597658
17085,"Jo Daviess, IL",0.00953777884485274
17087,"Johnson, IL",0.009537174113337876
17089,"Kane, IL",0.009540263502524127
17091,"Kankakee, IL",0.009538905047727031
17093,"Kendall, IL",0.009541841062889134
17095,"Knox, IL",0.009537454568534054
17097,"Lake, IL",0.009540469461796652
17099,"LaSalle, IL",0.009538243348764963
17101,"Lawrence, IL",0.00953783581231371
17103,"Lee, IL",0.009537945365123424
17105,"Livingston, IL",0.009538076828494946
17107,"Logan, IL",0.009537748170065807
17109,"McDonough, IL",0.009537428275859572
17111,"McHenry, IL",0.009540153949719077
17113,"McLean, IL",0.009538536950292054
17115,"Macon, IL",0.009537805137527
17117,"Macoupin, IL",0.009537901543999583
17119,"Madison, IL",0.009538523803955146
17121,"Marion, IL",0.009537629853030749
17123,"Marshall, IL",0.009537682438379713
17125,"Mason, IL",0.009537686820491942
17127,"Massac, IL",0.00953764738148033
17129,"Menard, IL",0.009537691202604393
17131,"Mercer, IL",0.009537739405840906
17133,"Monroe, IL",0.00953860268197726
17135,"Montgomery, IL",0.009537410747409769
17137,"Morgan, IL",0.009537480861208758
17139,"Moultrie, IL",0.009537774462740067
17141,"Ogle, IL",0.009538098739056755
17143,"Peoria, IL",0.009538396722697184
17145,"Perry, IL",0.009537288048261594
17147,"Piatt, IL",0.009538431779596124
17149,"Pike, IL",0.009537222316574834
17151,"Pope, IL",0.009536135552677072
17153,"Pulaski, IL",0.009537038267851905
17155,"Putnam, IL",0.009537770080627617
17157,"Randolph, IL",0.009537656145705231
17159,"Richland, IL",0.009537586031906464
