GeoFIPS,GeoName,POPDEN_RUR,POPDEN_URB,HOUDEN_COU,HOUDEN_RUR,ALAND_PCT_RUR
1045,"Dale, AL",0.021883197665117038,-0.0318738677890249,-0.013411018519389417,0.034448749808752455,0.006051952194457311
1047,"Dallas, AL",-0.08940502077164936,-0.0023996586699545075,-0.017346593605767735,-0.08929546834053625,0.04619257466712967
1049,"DeKalb, AL",0.15670745850688794,-0.017687003059483786,-0.013634185876690186,0.1639865188054439,0.05454265187095331
1051,"Elmore, AL",0.23973641305072269,0.005227348450218106,-0.009902690453428398,0.24131883763528572,0.030794124288149538
1053,"Escambia, AL",-0.05982789733090399,-0.005328984335320586,-0.017650472507944936,-0.06596428884549765,0.05355787618443397
1055,"Etowah, AL",0.202417729572544,-0.020403816943935338,-0.004559307173011784,0.215898814032073,-0.06305524900962389
1057,"Fayette, AL",-0.058632399680840996,-0.09524440112494592,-0.018627992173042673,-0.05501955655992552,0.06681879407968117
1059,"Franklin, AL",-0.02263563359162446,0.019326043109928914,-0.016855302773780334,-0.01983284779135086,0.0547228731836944
1061,"Geneva, AL",0.018890786060328235,0.036134105393208715,-0.01690541621931063,0.03295170455207774,0.06664438937487649
1063,"Greene, AL",-0.11234277011933391,-0.09524440112494592,-0.019712651488315136,-0.11061434966654471,0.06681879407968117
1065,"Hale, AL",-0.07030281144816908,-0.09524440112494592,-0.018789587745061342,-0.06333224083221434,0.06681879407968117
1067,"Henry, AL",-0.04127247241161325,-0.09524440112494592,-0.017932230976010377,-0.019156565043342066,0.06681879407968117
1069,"Houston, AL",0.10885029878493602,0.014335652587212255,-0.005190375448686058,0.12024322290864653,-0.031381914253783005
1071,"Jackson, AL",-0.015321871056880432,-0.028225732263756242,-0.016689036585149863,-0.009267208141214844,0.05095890232631217
1073,"Jefferson, AL",0.2624632686056163,0.03048828078573873,0.03033439911444491,0.25819908095448674,-0.30022315297789504
1075,"Lamar, AL",-0.06976003251920548,-0.09524440112494592,-0.018752358617843745,-0.06141785884399431,0.06681879407968117
1077,"Lauderdale, AL",0.13457008045382213,0.027320170905901886,-0.008567534914452724,0.16288608865728915,0.01841078653185546
1079,"Lawrence, AL",0.025543391857159925,0.05713096945993468,-0.016837290112553194,0.037330964730144744,0.06670854242478108
1081,"Lee, AL",0.17812753239515122,0.025575458541095664,0.001881172886890825,0.17361311642992638,-0.08789071550871252
1083,"Limestone, AL",0.22917335587416,0.003452288517176161,-0.006810097781744795,0.22674044699929308,-0.014495236827914426
1085,"Lowndes, AL",-0.10301035374390266,-0.09524440112494592,-0.01968032045628898,-0.10896540121057297,0.06681879407968117
1087,"Macon, AL",-0.09105071279320609,-0.007317255323011307,-0.0179961315880125,-0.08905315581653928,0.051958172486126886
1089,"Madison, AL",0.2639354417496662,0.029916679860964024,0.018281054406913633,0.26066423676834316,-0.21428820459950704
1091,"Marengo, AL",-0.10655478313541145,0.014407294227301026,-0.019063552191857625,-0.10603638650775604,0.0616832280764843
1093,"Marion, AL",-0.006628973407160399,-0.09524440112494592,-0.017408121025432988,0.007895697247660483,0.06681879407968117
1095,"Marshall, AL",0.22201553733073798,-0.008020034999222547,-0.007429912014784823,0.2361031525701831,-0.014342785682491477
1097,"Mobile, AL",0.19337710917882855,0.021582490798893517,0.0068433287393003805,0.19652287462830098,-0.13117647840153945
1099,"Monroe, AL",-0.10006409379557824,-0.024699175282773767,-0.01908845819829086,-0.09892287113628084,0.06159540433665911
1101,"Montgomery, AL",0.0020517136035234085,0.05391793841542114,0.0038907619687222894,-0.0004737728093726634,-0.08487382331728055
1103,"Morgan, AL",0.18762294214630404,0.013828317360464526,-0.003914724845788586,0.19303527443259338,-0.03966489587802935
1105,"Perry, AL",-0.11280189579571354,-0.09524440112494592,-0.0199039054903708,-0.12035598866307007,0.06681879407968117
1107,"Pickens, AL",-0.07513822262208536,-0.09524440112494592,-0.0191003424004772,-0.07929234381522354,0.06681879407968117
1109,"Pike, AL",-0.050962745304772405,0.02287187978646399,-0.01651733876840855,-0.04160430822299188,0.050706499969754626
1111,"Randolph, AL",-0.013122692832495786,-0.09524440112494592,-0.016963878142907896,0.030817711773199807,0.06681879407968117
1113,"Russell, AL",-0.010433447494272774,0.036401991986300564,-0.013052043685901182,-0.010700490992634926,0.029796925431474497
1115,"St. Clair, AL",0.2294927199436747,-0.019687636085878424,-0.009850004827595238,0.22313080173617972,0.011280919250583166
1117,"Shelby, AL",0.14861508242139543,0.01952600407029359,6.364448108664433e-05,0.1347400390404927,-0.0996382061037312
1119,"Sumter, AL",-0.1058306996807199,-0.09524440112494592,-0.019629760382546046,-0.10638553945571749,0.06681879407968117
1121,"Talladega, AL",0.10526441498818007,-0.017629619421039022,-0.011387252160087846,0.12718191284099767,0.014319066255552348
1123,"Tallapoosa, AL",0.01765395382209478,-0.02234937866690634,-0.015058091400708906,0.07342747151482176,0.051741683132547456
1125,"Tuscaloosa, AL",0.06159006636622477,0.046960292256674085,-0.006703983540686798,0.05784365148766657,-0.006997811127511855
1127,"Walker, AL",0.09976719149792346,-0.03168789292707985,-0.013905051619787057,0.12457748868501639,0.04350975454816708
1129,"Washington, AL",-0.10359570381626793,-0.09524440112494592,-0.019594197204498953,-0.1045700468954398,0.06681879407968117
1131,"Wilcox, AL",-0.11237383950714597,-0.09524440112494592,-0.019818729494595844,-0.11602023626545521,0.06681879407968117
1133,"Winston, AL",-0.010954397596888654,-0.09524440112494592,-0.0169874320072817,0.02960299074090056,0.06681879407968117
2013,"Aleutians East Borough, AK",-0.15566060385366476,-0.09524440112494592,-0.020896748616943572,-0.17051645339690458,0.06681879407968117
2016,"Aleutians West Census Area, AK",-0.15302425900975258,-0.09524440112494592,-0.020858688628194955,-0.16860803285495995,0.06681879407968117
2020,"Anchorage Municipality, AK",-0.12814150909388766,0.10877417435999082,-0.0080554541451755,-0.13962454100950472,-0.004047145378978434
2050,"Bethel Census Area, AK",-0.15624477365257972,-0.06813685028272765,-0.020887484824502756,-0.1704524650875896,0.06641173047524607
2060,"Bristol Bay Borough, AK",-0.1509172196641787,-0.09524440112494592,-0.020585851619614015,-0.15489118946597125,0.06681879407968117
2068,"Denali Borough, AK",-0.15701866713801493,-0.09524440112494592,-0.020891229187638527,-0.17023977451487182,0.06681879407968117
2070,"Dillingham Census Area, AK",-0.15650469458493033,-0.09524440112494592,-0.02089046518272275,-0.17020147423674903,0.06681879407968117
2090,"Fairbanks North Star Borough, AK",-0.1449284158314953,-0.018358791357082516,-0.019838989658049755,-0.15544418399025395,0.05564233761292403
2100,"Haines Borough, AK",-0.15416486871984336,-0.09524440112494592,-0.020806596235176333,-0.1659939505193313,0.06681879407968117
2110,"Juneau City and Borough, AK",-0.1470113459326845,0.03899044353313541,-0.019950730973161135,-0.16059973974214425,0.0607910891322736
2122,"Kenai Peninsula Borough, AK",-0.14680016474191837,-0.03660001481724795,-0.02053802681976835,-0.1560770891753761,0.0655718820801301
2130,"Ketchikan Gateway Borough, AK*",-0.15596639285975977,-0.054859090779249664,-0.02066285553719771,-0.16919990297802656,0.0614422052209489
2150,"Kodiak Island Borough, AK",-0.1554927755374491,0.057984126757045784,-0.020753655460559406,-0.16860537103965312,0.06599731104901885
2164,"Lake and Peninsula Borough, AK",-0.15726705714131528,-0.09524440112494592,-0.020903326644916675,-0.17084616285629228,0.06681879407968117
2170,"Matanuska-Susitna Borough, AK",-0.14931805461373038,-0.02105057897798035,-0.02053235701209477,-0.15989908558407517,0.06424668198202421
2180,"Nome Census Area, AK",-0.1558568802000284,-0.09524440112494592,-0.02088175304107931,-0.16976469020688523,0.06681879407968117
2185,"North Slope Borough, AK",-0.1570332572495704,-0.09524440112494592,-0.02090927396839759,-0.1711442267629666,0.06681879407968117
2188,"Northwest Arctic Borough, AK",-0.15667898553673798,-0.09524440112494592,-0.020900636499217584,-0.1707113297160826,0.06681879407968117
2220,"Sitka City and Borough, AK",-0.15646348134294807,-0.002132454419929264,-0.020647991213345707,-0.1698764166577298,0.06428548542521972
2240,"Southeast Fairbanks Census Area, AK",-0.156469930236674,-0.09524440112494592,-0.020888560298356063,-0.17010597837504526,0.06681879407968117
2290,"Yukon-Koyukuk Census Area, AK",-0.15736180757685603,-0.09524440112494592,-0.02090962762558768,-0.17116195012921176,0.06681879407968117
4001,"Apache, AZ",-0.1352857337558231,-0.09524440112494592,-0.02044031448320538,-0.14754953986827457,0.06681879407968117
4003,"Cochise, AZ",-0.12930926759798844,0.06512858035805702,-0.019167821543634833,-0.1377738148657054,0.059779380388892855
4005,"Coconino, AZ",-0.1479764952700141,0.06675623485614945,-0.02022811005141112,-0.1578724006543758,0.06394539061082294
4007,"Gila, AZ",-0.13870671789412425,0.012491893828492806,-0.019656074781955968,-0.13978572105848341,0.06170978490984069
4009,"Graham, AZ",-0.14100707556616565,0.04525565307499457,-0.020366313056235152,-0.15884286668556202,0.06432447957909493
4011,"Greenlee, AZ",-0.13794738590911948,-0.09524440112494592,-0.02047404967924582,-0.14925279381555856,0.06681879407968117
4012,"La Paz, AZ",-0.151478711203206,-0.00937060093581954,-0.020361189621431075,-0.15962402073784798,0.06467746140687258
4013,"Maricopa, AZ",-0.1092110880753786,0.18565022428687938,0.015535290670655622,-0.127301724463749,-0.08022762619488755
4015,"Mohave, AZ",-0.14299130180457442,0.04607242830886249,-0.019282494157689567,-0.15171370497046388,0.059207963220129
4017,"Navajo, AZ",-0.13140315897250565,-0.02559908100734476,-0.019870331444789002,-0.1451822415630385,0.06196224765775371
4019,"Pima, AZ",-0.11790358856284056,0.10092869840673302,-0.011449866517719398,-0.13210840642358002,0.020133075525904376
4021,"Pinal, AZ",-0.08677412328459222,0.13157952805018458,-0.01495523488813122,-0.1061036299578555,0.0430835736991253
4023,"Santa Cruz, AZ",-0.06901817530079346,0.025758978494006657,-0.01811245569232467,-0.08399938226626502,0.05549202113805318
4025,"Yavapai, AZ",-0.12195300752602334,0.03266001822527387,-0.018155883780341497,-0.12496639298370116,0.05314586568887947
4027,"Yuma, AZ",-0.1362426441306095,0.1451488006208177,-0.017826836025596204,-0.15141823579060176,0.055310319054977075
5001,"Arkansas, AR",-0.12299202596244496,0.015723407126842837,-0.019298191872660908,-0.12767694044608513,0.06029272094827065
5003,"Ashley, AR",-0.10848816065604372,-0.031485021187487416,-0.019041869130082323,-0.11200565741692747,0.056078252378126914
5005,"Baxter, AR",0.01189835723018251,-0.0069927584907674145,-0.01333434946193457,0.06797748538357151,0.034654620596512364
5007,"Benton, AR",0.20547673941306388,0.03578450600384753,0.003766953613403512,0.19810978899372422,-0.10531638865824666
5009,"Boone, AR",-0.00260051075939316,-0.005109542552471091,-0.015466916825551569,0.00168021409317487,0.04362266228405165
5011,"Bradley, AR",-0.12658822063599018,-0.028922624210260928,-0.01946930040270123,-0.13540496181691875,0.05600213705797996
5013,"Calhoun, AR",-0.12906850923040725,-0.09524440112494592,-0.02019559669535087,-0.13516846240378622,0.06681879407968117
5015,"Carroll, AR",-0.01604181298610341,0.0015773572329393915,-0.01684696452896639,0.0076243059860610085,0.059495464864276926
5017,"Chicot, AR",-0.09680976643571726,-0.09524440112494592,-0.01943263752173252,-0.096313889948765,0.06681879407968117
5019,"Clark, AR",-0.10752765626168492,0.035097811869998274,-0.018783694332548118,-0.10859147099837263,0.058920788349615894
5021,"Clay, AR",-0.07104347096295283,-0.09524440112494592,-0.018753195609256812,-0.061460903286939206,0.06681879407968117
5023,"Cleburne, AR",-0.03213799657455363,-0.025859286356867073,-0.01572997521738817,0.03116690845233272,0.051333117335189415
5025,"Cleveland, AR",-0.10975586621836098,-0.09524440112494592,-0.019810357770845277,-0.11559384589536548,0.06681879407968117
5027,"Columbia, AR",-0.09549009083154991,-0.00034955539641012834,-0.018258986220121343,-0.09071458556485668,0.05417579966558428
5029,"Conway, AR",-0.05741801793857726,-0.006530310792356442,-0.017681946101873125,-0.05722540865090975,0.05538211590784803
5031,"Craighead, AR",0.05937882207126677,0.03190408667991673,-0.008687521093637796,0.04699307871301106,-0.005895095115455384
5033,"Crawford, AR",0.04021764446508613,0.02335241958488199,-0.013052510783809868,0.04055121470788747,0.02867677909990718
5035,"Crittenden, AR",-0.10073769359279261,0.04359852409263931,-0.014488460468687014,-0.1030095226754485,0.025913288855276218
5037,"Cross, AR",-0.10005922987904814,0.015912221564730045,-0.018638341228071953,-0.10703105516939992,0.057061607565362715
5039,"Dallas, AR",-0.12082635987203971,-0.09524440112494592,-0.019953498961634897,-0.12287837190654771,0.06681879407968117
5041,"Desha, AR",-0.12125075043478883,0.01583475888153041,-0.019468629828947592,-0.125220334748272,0.062196336785588
5043,"Drew, AR",-0.11433889223429905,-0.013231784528207835,-0.019071235845908086,-0.12188176210751711,0.05645890086939365
5045,"Faulkner, AR",0.19513395800912225,0.06709250081217188,-0.006141597089070139,0.17687758260948794,0.010659512950945027
5047,"Franklin, AR",-0.050671590624493335,-0.09524440112494592,-0.0185710554401034,-0.052088791949545854,0.06681879407968117
5049,"Fulton, AR",-0.08339652710193901,-0.09524440112494592,-0.01906368093955446,-0.07741138513879287,0.06681879407968117
5051,"Garland, AR",0.052562820676189226,-0.008577019414188092,-0.006629355571413642,0.07198587045424754,-0.03319815245340485
5053,"Grant, AR",-0.07735688043696465,-0.011572851471709722,-0.018620069464182154,-0.08580989333413458,0.058953672753729425
5055,"Greene, AR",-0.017142972694977887,0.02893627435438839,-0.014776169762969138,-0.027679739619834165,0.03585189915313802
5057,"Hempstead, AR",-0.09849465348965514,-0.005136751819883045,-0.018472651900671377,-0.09970444406509271,0.0548820819428355
5059,"Hot Spring, AR",-0.0056889597797341596,0.010086622606908957,-0.016649705848328478,-0.017005854687394018,0.05474165087571703
5061,"Howard, AR",-0.07486196021470515,-0.09524440112494592,-0.018977285095054586,-0.0729766003221779,0.06681879407968117
5063,"Independence, AR",-0.021147463035131042,0.01622132850694724,-0.016877925826597417,-0.02224786629253317,0.05548878522397849
5065,"Izard, AR",-0.0686050951057966,-0.09524440112494592,-0.018771999929205863,-0.06242790374979368,0.06681879407968117
5067,"Jackson, AR",-0.09239728538927139,0.0087732961661533,-0.0188481938782451,-0.10974570139024964,0.05884691761201899
5069,"Jefferson, AR",-0.06302549016642323,-0.01136475991904895,-0.014431865962488799,-0.0674795962497049,0.010368482941596202
5071,"Johnson, AR",-0.05305877694438199,-0.01498099810213227,-0.017703604895215275,-0.05391894053627888,0.05380983483917956
5073,"Lafayette, AR",-0.11246929245325155,-0.09524440112494592,-0.01954672639927868,-0.10214559207128104,0.06681879407968117
5075,"Lawrence, AR",-0.09456073996179282,0.006102528698892717,-0.018557014582106235,-0.09896687724754716,0.057114903046003196
5077,"Lee, AR",-0.10324344769340243,-0.09524440112494592,-0.019775296744253712,-0.11380765086426303,0.06681879407968117
5079,"Lincoln, AR",-0.0696409210216632,-0.09524440112494592,-0.01947127908009816,-0.09828982796913954,0.06681879407968117
5081,"Little River, AR",-0.07153433684305233,-0.09524440112494592,-0.01881073898402752,-0.06441966630095686,0.06681879407968117
5083,"Logan, AR",-0.04405016986648369,-0.09524440112494592,-0.01837306935578531,-0.041891029695184434,0.06681879407968117
5085,"Lonoke, AR",0.039037079817082265,0.02646458974742205,-0.013694252953688646,0.030891499795183686,0.03328833655875574
5087,"Madison, AR",-0.08237838256015095,-0.09524440112494592,-0.019227214907834966,-0.08579726470351601,0.06681879407968117
5089,"Marion, AR",-0.05019140015401824,-0.09524440112494592,-0.017981705747865506,-0.021709431390166567,0.06681879407968117
5091,"Miller, AR",-0.050116618767735766,-0.0004903066822871116,-0.01505179482897645,-0.04851454368036945,0.028520149627112357
5093,"Mississippi, AR",-0.07770570102381513,-0.0018736943144245233,-0.01700342331063409,-0.0835443198311856,0.04360774466286377
5095,"Monroe, AR",-0.11521108330820373,-0.09524440112494592,-0.01974917095562123,-0.11247618676012372,0.06681879407968117
5097,"Montgomery, AR",-0.11643331960393288,-0.09524440112494592,-0.01962665805745245,-0.10622719438685857,0.06681879407968117
5099,"Nevada, AR",-0.10662036922795937,-0.09524440112494592,-0.019627924009439024,-0.10629181020284251,0.06681879407968117
5101,"Newton, AR",-0.12429276775705123,-0.09524440112494592,-0.01999427702589507,-0.12495120953327543,0.06681879407968117
5103,"Ouachita, AR",-0.09040105425292178,-0.0237724716860358,-0.017926567049640685,-0.08499726135148511,0.05017438692911269
5105,"Perry, AR",-0.08862067104064808,-0.09524440112494592,-0.01925990315320436,-0.08747207742261909,0.06681879407968117
5107,"Phillips, AR",-0.11348578157518285,0.017476249303842062,-0.018686902069004585,-0.11785801209781976,0.05705325760730795
5109,"Pike, AR",-0.09331251890053749,-0.09524440112494592,-0.019285171446433824,-0.08876638513619639,0.06681879407968117
5111,"Poinsett, AR",-0.07832225686521821,0.04031326131230051,-0.018395700320407604,-0.08196482603910626,0.06059990539411908
5113,"Polk, AR",-0.09650776084333823,-0.03175547089123554,-0.01883977501005285,-0.09616759142480735,0.05784520552930261
5115,"Pope, AR",0.013062327905331017,0.03184574821527009,-0.01477964094093509,0.010172258192698624,0.042824737832475535
5117,"Prairie, AR",-0.10913538715066529,-0.09524440112494592,-0.019751852425971328,-0.11261286274987359,0.06681879407968117
5119,"Pulaski, AR",0.14698647691069278,0.05449368798006282,0.025564486472745784,0.1597930255708946,-0.20655568503648059
5121,"Randolph, AR",-0.09067240705498547,0.018934159811345053,-0.018485422564059384,-0.09283792652373313,0.05831352668774237
5123,"St. Francis, AR",-0.06956804461787514,0.0024536642272399156,-0.018127591216755334,-0.08936556878361668,0.054627902282586405
5125,"Saline, AR",0.10573850949612251,0.0021312476740842357,-0.007649836255746556,0.0904616454019842,-0.03130796717141604
5127,"Scott, AR",-0.11587948922844293,-0.09524440112494592,-0.01990979527261827,-0.12065563175626215,0.06681879407968117
5129,"Searcy, AR",-0.11306635600110937,-0.09524440112494592,-0.019607712876191785,-0.10526010149613474,0.06681879407968117
5131,"Sebastian, AR",0.045937236332117104,0.0455730951962221,-0.0011489907389852227,0.04449558330196712,-0.054816583895030524
5133,"Sevier, AR",-0.09004394503761692,0.00284230502459204,-0.018702307951092845,-0.0946082409856438,0.05739973126422915
5135,"Sharp, AR",-0.048792388702118994,-0.09524440112494592,-0.0180087487430457,-0.02310471690960203,0.06681879407968117
5137,"Stone, AR",-0.08017651065524067,-0.09524440112494592,-0.018845582517704518,-0.06621070584519229,0.06681879407968117
5139,"Union, AR",-0.08170400591056992,-0.02141518085298566,-0.017603801162300314,-0.08172994888915808,0.04529198597683903
5141,"Van Buren, AR",-0.0729721982056617,-0.09524440112494592,-0.01839448139616595,-0.042994365177711824,0.06681879407968117
5143,"Washington, AR",0.10489406109214405,0.0892986327741021,-0.0011636084354432752,0.09232751548846596,-0.028460889201588513
5145,"White, AR",0.00521924299373544,0.009840076716273849,-0.014963272258298965,0.003433107488483911,0.03925297893444535
5147,"Woodruff, AR",-0.1170866736942322,-0.09524440112494592,-0.019888849570573353,-0.1195899184214334,0.06681879407968117
5149,"Yell, AR",-0.09074553819709286,0.07586905675670375,-0.019076226752396064,-0.09470320013141531,0.06464885633405681
6001,"Alameda, CA",-0.08960533453767572,0.3716394799188807,0.13432367875996487,-0.11135631550264713,-0.33518709334696706
6003,"Alpine, CA",-0.15137036723857444,-0.09524440112494592,-0.020528944957675432,-0.15202250609771828,0.06681879407968117
6005,"Amador, CA",0.024642290578516635,0.05794755322287992,-0.015064358788444254,0.03604667827025221,0.054730522925038105
6007,"Butte, CA",-0.04945079134228758,0.09595182656687085,-0.010725925848012685,-0.05166044489546506,0.019544536279938685
6009,"Calaveras, CA",-0.01766430284909093,-0.004609287152447572,-0.015941853898969627,0.05507159948696505,0.05902032960438519
6011,"Colusa, CA",-0.12679233290713887,0.10493712445651893,-0.019612907362432153,-0.1417042871695562,0.06202347396959862
6013,"Contra Costa, CA",-0.04992511553976109,0.2059832736180447,0.08811781548676967,-0.08058542010444036,-0.38281861333928013
6015,"Del Norte, CA",-0.11120289079447909,-0.01873929276655173,-0.018876145678234924,-0.1297921382078593,0.04889958323319732
6017,"El Dorado, CA",0.0058394231895375626,0.046803346171847116,-0.010790523951690778,0.027767282038414276,0.022625670837752576
6019,"Fresno, CA",-0.08266796712238311,0.2598370424952452,-0.010406993081236493,-0.10630540738111427,0.02994712552537493
6021,"Glenn, CA",-0.12307983369814723,0.09411792427660925,-0.019381060120200355,-0.13903842240837183,0.06078464533708661
6023,"Humboldt, CA",-0.11138697241335627,0.08983059869172383,-0.017694500865615193,-0.11667639645169714,0.05431728295217697
6025,"Imperial, CA",-0.12738726876682172,0.2627176400222273,-0.018406351777449537,-0.14798047160106143,0.05828486416901635
6027,"Inyo, CA",-0.1545496229975083,0.06548361762361332,-0.020742977386566386,-0.1674452822975111,0.06622519841574781
6029,"Kern, CA",-0.09965535637538592,0.235198667173377,-0.01406976181373465,-0.11847999670986686,0.04119810714970207
6031,"Kings, CA",-0.11093278600817669,0.17590843838648818,-0.014759190174929215,-0.13272447868491588,0.035119419734686685
6033,"Lake, CA",-0.07178266307290482,0.03486247455584057,-0.01587720607215881,-0.07195466437562292,0.04498077671266709
6035,"Lassen, CA",-0.13780061850206893,0.1309867002140117,-0.02041719160577138,-0.15506834582366225,0.06604707264037657
6037,"Los Angeles, CA",-0.03141267912617429,0.45376594484496,0.14185715766107365,-0.06205671706451965,-0.2957365752508544
6039,"Madera, CA",-0.04868216374777279,0.18614728223643562,-0.016623713264027784,-0.07167560511005344,0.05280392381449239
6041,"Marin, CA",-0.019303540429642663,0.13630440868006244,0.01874730997818297,0.015578253085065441,-0.11367383930922703
6043,"Mariposa, CA",-0.11281068065614785,-0.09524440112494592,-0.019668734418072598,-0.10837434371521804,0.06681879407968117
6045,"Mendocino, CA",-0.1092549052075662,0.04293631168326417,-0.018732672566451614,-0.11351100471567421,0.05820745234958413
6047,"Merced, CA",-0.06189045167835139,0.21467884809016113,-0.012535639913731633,-0.09292174131925868,0.0326671352578467
6049,"Modoc, CA",-0.14921446639064873,-0.09524440112494592,-0.020692114501041137,-0.16024093228312963,0.06681879407968117
6051,"Mono, CA",-0.1499067748501821,0.05489911932573621,-0.020090349989380196,-0.15794883220106593,0.06545906790889999
6053,"Monterey, CA",-0.08326634796481225,0.2567834383812897,-0.012818450481612786,-0.10815730098209675,0.038414649290744896
6055,"Napa, CA",-0.04934771314303754,0.18732831454943555,-0.0072060728766494275,-0.04252476147092743,0.017846482749267478
6057,"Nevada, CA",0.05024945392502378,-0.010877419368833907,-0.010556621969851632,0.0696167623420132,0.008825640178189209
6059,"Orange, CA",-0.044711896451674726,0.3727661772243742,0.2381015781588276,-0.06654010002402044,-0.5817810655623192
6061,"Placer, CA",0.01991707833924594,0.10862969941455058,0.001748191312839209,0.06022662122385136,-0.03987707689446052
6063,"Plumas, CA",-0.12826378724691867,-0.09524440112494592,-0.01979932544326579,-0.11503188027259337,0.06681879407968117
6065,"Riverside, CA",-0.08057103597202209,0.17210103404895327,0.0008618623304823547,-0.1006996721059269,-0.037759955421479585
6067,"Sacramento, CA",0.06750206363970301,0.2862722822795014,0.09145781184797341,0.035181212638542014,-0.28999734157446644
6069,"San Benito, CA",-0.11741139943622425,0.20390359081164044,-0.01820210289069102,-0.13616228117400908,0.056348436996879636
6071,"San Bernardino, CA",-0.13478641082243847,0.18315960363102257,-0.014168258360938157,-0.1451257402631596,0.0343208632940184
6073,"San Diego, CA",0.0013410485593678967,0.2484660774399603,0.03306295263405512,-0.03902259914065176,-0.12318254911033677
6075,"San Francisco, CA",-0.15749963028660185,0.8869397567780166,0.919055548131692,-0.17141751834297048,-0.7761312784812119
6077,"San Joaquin, CA",0.0302804131563974,0.25400285350919893,0.012498542654283407,-0.00929249579864233,-0.06227000039830344
6079,"San Luis Obispo, CA",-0.09403070527921964,0.12445435171996833,-0.013981633866966048,-0.10714712668707627,0.03899056359927355
6081,"San Mateo, CA",0.004385700570521456,0.3205090875114207,0.09580060093344933,-0.0034715995935793442,-0.2741648622354296
6083,"Santa Barbara, CA",-0.1217246352435738,0.24069421218787102,-0.010204696329385698,-0.13539620961841947,0.026535310150337832
6085,"Santa Clara, CA",-0.058049553175540614,0.3732130029170242,0.07753628461443696,-0.08465393831472057,-0.20025201001889492
6087,"Santa Cruz, CA",0.21180636790516694,0.1570611493262799,0.023287653987953405,0.21235035212475806,-0.11737238380184567
6089,"Shasta, CA",-0.0946262290865143,0.048867919667371584,-0.01702568689763928,-0.10071065551843017,0.04721317698062322
6091,"Sierra, CA",-0.1448830480917469,-0.04715864456914154,-0.02050198749249177,-0.1508472533031321,0.06674192339765961
6093,"Siskiyou, CA",-0.13871857700243484,-0.00468603429184955,-0.020239279764492912,-0.1472061313523606,0.06482842406431577
6095,"Solano, CA",-0.05035520671655669,0.23422869469282492,0.015609584499955531,-0.07175389029227974,-0.07326781063426469
6097,"Sonoma, CA",0.019055325572362225,0.15808025958647587,0.0031268243403415052,0.060829270262843016,-0.026561720699628033
